idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
1.00_5.00_4500_27_140_325,96,1.0,5.0,4500.0,27.0,140.0,325.0,2.321,92,4099.0,4891.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.26719,188.157,15213.5,122288.1,152715.0,2154.3,1815.5,2154.3,Myz_max/UW,0,0.32,
0.70_4.50_4500_27_200_475,97,0.7,4.5,4500.0,27.0,200.0,475.0,2.375,65,3919.0,5068.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.07569,188.117,32329.2,101621.7,166280.0,1884.2,1585.8,1884.2,Myz_max/UW,1,0.29,
0.30_5.00_4200_27_110_250,98,0.3,5.0,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.81046,188.1,8457.1,110135.6,127049.8,2389.8,1976.8,2389.8,Myz_max/UW,0,0.43,
0.30_4.50_4200_31_140_325,99,0.3,4.5,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.69851,187.925,14766.2,94741.0,124273.4,2211.2,1826.2,2211.2,Myz_max/UW,0,0.37,
0.70_4.50_4500_27_230_550,100,0.7,4.5,4500.0,27.0,230.0,550.0,2.391,56,3828.0,5156.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.08021,187.66,43190.3,96957.1,183337.7,1798.8,1507.5,1798.8,Myz_max/UW,1,0.28,
0.70_5.00_4200_31_110_250,101,0.7,5.0,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.79433,187.649,8806.3,109457.1,127069.7,2437.9,2015.9,2437.9,Myz_max/UW,0,0.41,
0.50_5.00_4500_31_200_400,102,0.5,5.0,4500.0,31.0,200.0,400.0,2.0,65,3965.0,5024.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,7.18434,187.301,24658.3,114423.4,163739.9,1930.8,1593.7,1930.8,Myz_max/UW,1,0.27,
0.30_5.00_4500_19_140_325,103,0.3,5.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.2231,186.859,13760.4,124385.4,151906.2,2097.4,1773.2,2097.4,Myz_max/UW,1,0.34,
0.50_5.00_4500_19_200_475,104,0.5,5.0,4500.0,19.0,200.0,475.0,2.375,65,3969.0,5018.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.03088,186.778,29230.9,114654.4,173116.2,1851.4,1558.4,1851.4,Myz_max/UW,1,0.3,
0.50_4.50_4200_31_230_550,105,0.5,4.5,4200.0,31.0,230.0,550.0,2.391,52,3503.0,4882.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.51246,186.575,41907.6,81192.5,165007.7,1870.6,1524.5,1870.6,Myz_max/UW,1,0.27,
1.00_5.00_4200_31_230_550,106,1.0,5.0,4200.0,31.0,230.0,550.0,2.391,52,3503.0,4882.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.51246,186.575,41907.6,89311.8,173127.0,1881.4,1532.0,1881.4,Myz_max/UW,1,0.26,
0.50_5.00_4500_19_230_550,107,0.5,5.0,4500.0,19.0,230.0,550.0,2.391,56,3886.0,5098.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.03496,186.324,39020.7,109909.2,187950.5,1769.1,1482.3,1769.1,Myz_max/UW,1,0.25,
0.70_5.00_4500_31_230_475,108,0.7,5.0,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.98911,186.303,34464.8,109062.3,177991.9,1842.5,1521.9,1842.5,Myz_max/UW,1,0.29,
0.30_5.00_3900_31_170_400,109,0.3,5.0,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,7.02297,185.945,20710.1,83642.7,125062.8,2138.5,1702.5,2138.5,Myz_max/UW,0,0.3,
0.50_4.50_4200_31_200_475,110,0.5,4.5,4200.0,31.0,200.0,475.0,2.375,60,3597.0,4790.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.50758,185.923,31323.7,85608.5,148255.8,1959.0,1607.5,1959.0,Myz_max/UW,1,0.26,
1.00_5.00_4200_31_200_475,111,1.0,5.0,4200.0,31.0,200.0,475.0,2.375,60,3597.0,4790.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.50758,185.923,31323.7,94169.3,156816.7,1970.5,1615.5,1970.5,Myz_max/UW,1,0.26,
0.30_4.50_4500_23_170_400,112,0.3,4.5,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.08809,185.748,21923.5,107406.4,151253.4,1974.3,1668.3,1974.3,Myz_max/UW,1,0.32,
0.70_5.00_4500_23_140_325,113,0.7,5.0,4500.0,23.0,140.0,325.0,2.321,92,4116.0,4875.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.1841,185.683,14527.5,123304.6,152359.5,2131.2,1801.0,2131.2,Myz_max/UW,0,0.32,
0.50_4.50_4500_27_110_250,114,0.5,4.5,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.26322,185.64,9065.4,116161.9,134292.8,2360.2,1996.1,2360.2,Myz_max/UW,0,0.35,
1.00_5.00_4500_27_110_250,115,1.0,5.0,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.26322,185.64,9065.4,127778.1,145909.0,2374.8,2006.3,2374.8,Myz_max/UW,0,0.4,
0.50_5.00_4200_27_140_325,116,0.5,5.0,4200.0,27.0,140.0,325.0,2.321,86,3799.0,4591.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.61449,185.588,14200.0,105043.0,133443.0,2195.0,1815.3,2195.0,Myz_max/UW,0,0.37,
0.50_4.00_4500_31_140_325,117,0.5,4.0,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.17859,185.496,15820.0,99323.0,130963.1,2178.0,1843.6,2178.0,Myz_max/UW,0,0.36,
1.00_4.50_4500_31_140_325,118,1.0,4.5,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.17859,185.496,15820.0,110358.9,141999.0,2191.0,1852.9,2191.0,Myz_max/UW,0,0.35,
0.70_4.00_4500_31_200_475,119,0.7,4.0,4500.0,31.0,200.0,475.0,2.375,65,3897.0,5090.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.98749,185.37,33637.1,90435.5,157709.8,1912.5,1617.5,1912.5,Myz_max/UW,1,0.3,
0.50_4.50_4200_31_170_400,120,0.5,4.5,4200.0,31.0,170.0,400.0,2.353,71,3690.0,4698.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.50293,185.271,22305.0,90092.5,134702.4,2071.7,1711.6,2071.7,Myz_max/UW,1,0.31,
1.00_5.00_4200_31_170_400,121,1.0,5.0,4200.0,31.0,170.0,400.0,2.353,71,3690.0,4698.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.50293,185.271,22305.0,99101.7,143711.7,2083.9,1720.1,2083.9,Myz_max/UW,1,0.29,
0.70_4.50_4500_27_170_400,122,0.7,4.5,4500.0,27.0,170.0,400.0,2.353,76,4009.0000000000005,4979.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.07135,185.223,22951.7,106342.8,152246.2,2005.3,1695.4,2005.3,Myz_max/UW,1,0.3,
0.70_4.00_4500_31_230_550,123,0.7,4.0,4500.0,31.0,230.0,550.0,2.391,56,3803.0,5182.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.99226,184.919,44954.4,86125.3,176034.2,1824.3,1537.2,1824.3,Myz_max/UW,1,0.29,
0.30_4.50_4200_31_110_250,124,0.3,4.5,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.69433,184.899,8806.3,99506.5,117119.1,2436.1,2021.6,2436.1,Myz_max/UW,0,0.42,
0.50_5.00_3900_31_230_550,125,0.5,5.0,3900.0,31.0,230.0,550.0,2.391,49,3203.0,4582.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.83273,184.428,39005.9,74669.4,152681.1,1953.7,1530.7,1953.7,Myz_max/UW,1,0.28,
0.30_5.00_4500_19_110_250,126,0.3,5.0,4500.0,19.0,110.0,250.0,2.273,118,4216.0,4777.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.2194,184.359,8227.5,129368.8,145823.8,2307.5,1957.7,2307.5,Myz_max/UW,0,0.52,
0.70_5.00_4200_27_230_550,127,0.7,5.0,4200.0,27.0,230.0,550.0,2.391,52,3528.0,4856.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.42774,184.184,40260.3,90591.1,171111.7,1861.7,1516.8,1861.7,Myz_max/UW,1,0.29,
0.30_5.00_4200_23_170_400,128,0.3,5.0,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.46093,184.111,20460.4,101207.6,142128.3,2025.0,1671.8,2025.0,Myz_max/UW,1,0.27,
0.50_5.00_4500_19_170_400,129,0.5,5.0,4500.0,19.0,170.0,400.0,2.353,76,4051.0,4937.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.02693,183.904,20766.2,119440.9,160973.3,1967.9,1665.3,1967.9,Myz_max/UW,1,0.29,
0.70_5.00_4200_27_200_475,130,0.7,5.0,4200.0,27.0,200.0,475.0,2.375,60,3619.0,4768.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.42313,183.54,30102.6,95324.7,155530.0,1948.5,1599.0,1948.5,Myz_max/UW,1,0.27,
0.70_5.00_4500_23_110_250,131,0.7,5.0,4500.0,23.0,110.0,250.0,2.273,118,4202.0,4790.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.18027,183.199,8668.9,128511.1,145848.8,2347.3,1989.5,2347.3,Myz_max/UW,0,0.35,
0.30_5.00_3900_31_140_325,132,0.3,5.0,3900.0,31.0,140.0,325.0,2.321,80,3484.0,4306.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,7.01846,183.127,13712.3,88345.6,115770.2,2295.0,1845.6,2295.0,Myz_max/UW,0,0.32,
0.50_4.00_4500_31_110_250,133,0.5,4.0,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.17447,183.014,9439.6,103947.8,122826.9,2403.2,2038.1,2403.2,Myz_max/UW,0,0.38,
1.00_4.50_4500_31_110_250,134,1.0,4.5,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.17447,183.014,9439.6,115497.5,134376.6,2417.7,2048.3,2417.7,Myz_max/UW,0,0.38,
0.70_5.00_4200_27_170_400,135,0.7,5.0,4200.0,27.0,170.0,400.0,2.353,71,3709.0,4679.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.41871,182.896,21420.0,100124.9,142964.9,2059.0,1702.1,2059.0,Myz_max/UW,1,0.28,
0.30_5.00_4500_31_170_325,136,0.3,5.0,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,7.37978,182.876,16424.4,119913.1,152761.9,2064.4,1703.8,2064.4,Myz_max/UW,1,0.33,
0.30_4.50_4500_23_140_325,137,0.3,4.5,4500.0,23.0,140.0,325.0,2.321,92,4116.0,4875.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.0841,182.693,14527.5,112095.1,141150.0,2131.1,1807.5,2131.1,Myz_max/UW,0,0.35,
0.50_5.00_4200_27_110_250,138,0.5,5.0,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.61046,182.6,8457.1,110135.6,127049.8,2415.8,2008.8,2415.8,Myz_max/UW,0,0.39,
0.70_4.00_4500_31_170_400,139,0.7,4.0,4500.0,31.0,170.0,400.0,2.353,76,3990.0,4998.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.98293,182.518,23899.8,94803.4,142603.0,2037.5,1729.8,2037.5,Myz_max/UW,1,0.32,
0.50_4.50_4500_23_200_475,140,0.5,4.5,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.89223,182.475,30858.8,102870.1,164587.8,1878.2,1588.1,1878.2,Myz_max/UW,1,0.28,
1.00_5.00_4500_23_200_475,141,1.0,5.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.89223,182.475,30858.8,113157.2,174874.9,1889.3,1595.8,1889.3,Myz_max/UW,1,0.28,
0.50_4.50_4200_31_140_325,142,0.5,4.5,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.49851,182.335,14766.2,94741.0,124273.4,2234.4,1855.7,2234.4,Myz_max/UW,0,0.37,
1.00_5.00_4200_31_140_325,143,1.0,5.0,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.49851,182.335,14766.2,104215.1,133747.5,2247.8,1865.2,2247.8,Myz_max/UW,0,0.37,
0.30_4.00_4500_27_170_400,144,0.3,4.0,4500.0,27.0,170.0,400.0,2.353,76,4009.0000000000005,4979.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.97135,182.183,22951.7,95708.5,141611.9,2005.4,1701.7,2005.4,Myz_max/UW,1,0.31,
0.70_4.50_4500_27_140_325,145,0.7,4.5,4500.0,27.0,140.0,325.0,2.321,92,4099.0,4891.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.06719,182.177,15213.5,111171.0,141597.9,2166.8,1837.6,2166.8,Myz_max/UW,0,0.34,
0.70_5.00_4500_31_200_400,146,0.7,5.0,4500.0,31.0,200.0,400.0,2.0,65,3965.0,5024.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.98434,182.101,24658.3,114423.4,163739.9,1949.5,1617.1,1949.5,Myz_max/UW,1,0.26,
0.50_5.00_3900_31_200_475,147,0.5,5.0,3900.0,31.0,200.0,475.0,2.375,56,3297.0,4490.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.82773,182.033,29105.0,79116.4,137326.3,2046.0,1620.3,2046.0,Myz_max/UW,1,0.26,
0.50_4.50_4500_23_230_550,148,0.5,4.5,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.89652,182.032,41199.3,98380.7,180779.2,1793.8,1509.9,1793.8,Myz_max/UW,1,0.28,
1.00_5.00_4500_23_230_550,149,1.0,5.0,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.89652,182.032,41199.3,108218.8,190617.3,1804.5,1517.4,1804.5,Myz_max/UW,1,0.26,
0.30_5.00_4500_27_200_400,150,0.3,5.0,4500.0,27.0,200.0,400.0,2.0,65,3982.0,5006.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.97254,181.814,23812.5,115406.7,163031.8,1917.0,1591.0,1917.0,Myz_max/UW,1,0.29,
0.30_5.00_4200_23_140_325,151,0.3,5.0,4200.0,23.0,140.0,325.0,2.321,86,3816.0,4575.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.45689,181.194,13560.0,105985.2,133105.1,2179.6,1811.3,2179.6,Myz_max/UW,0,0.38,
0.50_5.00_4500_19_140_325,152,0.5,5.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.0231,180.879,13760.4,124385.4,151906.2,2123.0,1803.8,2123.0,Myz_max/UW,0,0.33,
0.70_4.50_4200_31_230_550,153,0.7,4.5,4200.0,31.0,230.0,550.0,2.391,52,3503.0,4882.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.31246,180.855,41907.6,81192.5,165007.7,1888.4,1549.2,1888.4,Myz_max/UW,1,0.27,
0.50_5.00_4500_27_230_475,154,0.5,5.0,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.77706,180.69,33222.7,110248.9,176694.2,1830.9,1520.2,1830.9,Myz_max/UW,1,0.26,
0.50_5.00_3900_31_170_400,155,0.5,5.0,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.82297,180.665,20710.1,83642.7,125062.8,2157.2,1728.1,2157.2,Myz_max/UW,0,0.3,
0.70_5.00_4500_19_200_475,156,0.7,5.0,4500.0,19.0,200.0,475.0,2.375,65,3969.0,5018.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.83088,180.603,29230.9,114654.4,173116.2,1873.7,1585.8,1873.7,Myz_max/UW,1,0.26,
0.30_4.50_4500_23_110_250,157,0.3,4.5,4500.0,23.0,110.0,250.0,2.273,118,4202.0,4790.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.08027,180.249,8668.9,116828.3,134166.0,2347.4,1996.8,2347.4,Myz_max/UW,0,0.38,
0.70_4.50_4200_31_200_475,158,0.7,4.5,4200.0,31.0,200.0,475.0,2.375,60,3597.0,4790.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.30758,180.223,31323.7,85608.5,148255.8,1978.6,1633.6,1978.6,Myz_max/UW,1,0.27,
0.70_5.00_4500_19_230_550,159,0.7,5.0,4500.0,19.0,230.0,550.0,2.391,56,3886.0,5098.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.83496,180.164,39020.7,109909.2,187950.5,1790.3,1508.1,1790.3,Myz_max/UW,1,0.26,
0.30_4.50_4200_27_170_400,160,0.3,4.5,4200.0,27.0,170.0,400.0,2.353,71,3709.0,4679.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.31871,180.056,21420.0,91022.7,133862.6,2057.9,1707.6,2057.9,Myz_max/UW,1,0.3,
0.70_5.00_4200_27_140_325,161,0.7,5.0,4200.0,27.0,140.0,325.0,2.321,86,3799.0,4591.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.41449,179.998,14200.0,105043.0,133443.0,2218.8,1845.0,2218.8,Myz_max/UW,0,0.38,
0.70_4.50_4500_27_110_250,162,0.7,4.5,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.06322,179.74,9065.4,116161.9,134292.8,2389.2,2030.9,2389.2,Myz_max/UW,0,0.37,
0.50_5.00_4200_23_230_550,163,0.5,5.0,4200.0,23.0,230.0,550.0,2.391,52,3556.0,4828.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.2695,179.688,38402.1,92034.8,168838.9,1852.4,1514.9,1852.4,Myz_max/UW,1,0.26,
0.50_4.50_4500_23_170_400,164,0.5,4.5,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.88809,179.668,21923.5,107406.4,151253.4,1998.1,1697.5,1998.1,Myz_max/UW,1,0.3,
1.00_5.00_4500_23_170_400,165,1.0,5.0,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.88809,179.668,21923.5,118147.1,161994.0,2009.9,1705.9,2009.9,Myz_max/UW,1,0.27,
0.30_5.00_3900_31_110_250,166,0.3,5.0,3900.0,31.0,110.0,250.0,2.273,102,3578.0,4215.0,325.565,315.0625,265.7025,49.31,45.74,2.079,7.0142,179.606,8173.0,93177.1,109523.1,2521.1,2046.7,2521.1,Myz_max/UW,0,0.37,
0.70_4.50_4200_31_170_400,167,0.7,4.5,4200.0,31.0,170.0,400.0,2.353,71,3690.0,4698.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.30293,179.591,22305.0,90092.5,134702.4,2093.4,1739.6,2093.4,Myz_max/UW,1,0.3,
0.30_5.00_4500_15_170_400,168,0.3,5.0,4500.0,15.0,170.0,400.0,2.353,76,4074.0,4914.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.88275,179.535,19533.2,120801.0,159867.4,1963.9,1671.1,1963.9,Myz_max/UW,1,0.28,
0.70_4.00_4500_31_140_325,169,0.7,4.0,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.97859,179.516,15820.0,99323.0,130963.1,2203.8,1875.7,2203.8,Myz_max/UW,0,0.35,
0.30_4.50_4500_31_200_400,170,0.3,4.5,4500.0,31.0,200.0,400.0,2.0,65,3965.0,5024.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.88434,179.501,24658.3,104021.3,153337.8,1948.0,1621.3,1948.0,Myz_max/UW,1,0.3,
0.30_3.50_4500_31_170_400,171,0.3,3.5,4500.0,31.0,170.0,400.0,2.353,76,3990.0,4998.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.88293,179.478,23899.8,84269.7,132069.3,2037.8,1736.4,2037.8,Myz_max/UW,1,0.29,
0.50_4.50_4200_31_110_250,172,0.5,4.5,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.49433,179.399,8806.3,99506.5,117119.1,2462.8,2054.6,2462.8,Myz_max/UW,0,0.39,
1.00_5.00_4200_31_110_250,173,1.0,5.0,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.49433,179.399,8806.3,109457.1,127069.7,2477.8,2065.2,2477.8,Myz_max/UW,0,0.47,
0.30_4.00_4500_27_140_325,174,0.3,4.0,4500.0,27.0,140.0,325.0,2.321,92,4099.0,4891.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.96719,179.187,15213.5,100053.9,130480.8,2166.9,1844.4,2166.9,Myz_max/UW,0,0.36,
0.50_5.00_4200_23_200_475,175,0.5,5.0,4200.0,23.0,200.0,475.0,2.375,60,3643.0,4744.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.26514,179.06,28730.4,96593.3,154054.0,1937.9,1596.7,1937.9,Myz_max/UW,1,0.26,
0.70_5.00_3900_31_230_550,176,0.7,5.0,3900.0,31.0,230.0,550.0,2.391,49,3203.0,4582.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.63273,179.038,39005.9,74669.4,152681.1,1969.1,1553.4,1969.1,Myz_max/UW,1,0.3,
0.50_4.00_4500_27_200_475,177,0.5,4.0,4500.0,27.0,200.0,475.0,2.375,65,3919.0,5068.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.77569,178.855,32329.2,91459.5,156117.8,1906.3,1619.7,1906.3,Myz_max/UW,1,0.26,
1.00_4.50_4500_27_200_475,178,1.0,4.5,4500.0,27.0,200.0,475.0,2.375,65,3919.0,5068.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.77569,178.855,32329.2,101621.7,166280.0,1917.5,1627.7,1917.5,Myz_max/UW,1,0.25,
0.50_5.00_4500_19_110_250,179,0.5,5.0,4500.0,19.0,110.0,250.0,2.273,118,4216.0,4777.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.0194,178.459,8227.5,129368.8,145823.8,2336.8,1992.2,2336.8,Myz_max/UW,0,0.34,
0.50_5.00_4200_23_170_400,180,0.5,5.0,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.26093,178.431,20460.4,101207.6,142128.3,2046.9,1699.3,2046.9,Myz_max/UW,1,0.29,
0.50_4.00_4500_27_230_550,181,0.5,4.0,4500.0,27.0,230.0,550.0,2.391,56,3828.0,5156.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.78021,178.42,43190.3,87261.4,173642.0,1819.5,1539.6,1819.5,Myz_max/UW,1,0.27,
1.00_4.50_4500_27_230_550,182,1.0,4.5,4500.0,27.0,230.0,550.0,2.391,56,3828.0,5156.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.78021,178.42,43190.3,96957.1,183337.7,1830.2,1547.2,1830.2,Myz_max/UW,1,0.26,
0.50_4.50_4500_31_230_475,183,0.5,4.5,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.68911,178.323,34464.8,99147.6,168077.2,1859.4,1549.0,1859.4,Myz_max/UW,1,0.26,
1.00_5.00_4500_31_230_475,184,1.0,5.0,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.68911,178.323,34464.8,109062.3,177991.9,1870.2,1556.6,1870.2,Myz_max/UW,1,0.25,
0.30_5.00_4200_23_110_250,185,0.3,5.0,4200.0,23.0,110.0,250.0,2.273,110,3902.0,4490.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.45301,178.277,8087.0,110816.1,126990.2,2396.9,2003.9,2396.9,Myz_max/UW,0,0.35,
0.50_5.00_4500_31_170_325,186,0.5,5.0,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,7.17978,177.936,16424.4,119913.1,152761.9,2084.6,1728.3,2084.6,Myz_max/UW,1,0.36,
0.50_5.00_3900_31_140_325,187,0.5,5.0,3900.0,31.0,140.0,325.0,2.321,80,3484.0,4306.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.81846,177.927,13712.3,88345.6,115770.2,2316.4,1874.1,2316.4,Myz_max/UW,0,0.37,
0.70_5.00_4500_19_170_400,188,0.7,5.0,4500.0,19.0,170.0,400.0,2.353,76,4051.0,4937.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.82693,177.824,20766.2,119440.9,160973.3,1992.3,1694.7,1992.3,Myz_max/UW,1,0.28,
0.30_4.50_4200_27_140_325,189,0.3,4.5,4200.0,27.0,140.0,325.0,2.321,86,3799.0,4591.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.31449,177.203,14200.0,95493.6,123893.6,2217.8,1850.9,2217.8,Myz_max/UW,0,0.34,
0.70_4.00_4500_31_110_250,190,0.7,4.0,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.97447,177.114,9439.6,103947.8,122826.9,2432.2,2073.5,2432.2,Myz_max/UW,0,0.4,
