rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
1,S1,sym K1=6.0 K2=1.0 zm=250,6.0,1.0,250.0,6.0,1.0,250.0,2067.4,1750.5,0.0,-163.62,61.3,605.9,56.52,477.0,-0.70845,1
1,S1,sym K1=6.0 K2=1.0 zm=400,6.0,1.0,400.0,6.0,1.0,400.0,2101.5,713.6,0.0,-152.54,57.2,688.4,63.95,469.5,,0
1,S1,sym K1=6.0 K2=1.0 zm=600,6.0,1.0,600.0,6.0,1.0,600.0,2113.6,676.0,5.04,-136.79,51.3,56.2,53.78,474.7,,0
1,S1,sym K1=8.0 K2=0.4 zm=40,8.0,0.4,40.0,8.0,0.4,40.0,2523.0,2520.7,0.0,-266.75,100.0,131.1,0.0,533.5,,0
1,S1,sym K1=8.0 K2=0.4 zm=80,8.0,0.4,80.0,8.0,0.4,80.0,2360.8,2358.5,0.0,-266.75,100.0,134.5,13.68,519.8,,0
1,S1,sym K1=8.0 K2=0.4 zm=150,8.0,0.4,150.0,8.0,0.4,150.0,2148.2,2047.6,0.0,-200.32,75.1,370.1,28.61,504.9,,0
1,S1,sym K1=8.0 K2=0.4 zm=250,8.0,0.4,250.0,8.0,0.4,250.0,2175.0,1520.1,0.0,-201.48,75.5,512.0,37.44,496.1,,0
1,S1,sym K1=8.0 K2=0.4 zm=400,8.0,0.4,400.0,8.0,0.4,400.0,2204.6,1765.6,12.93,-189.2,70.9,587.6,42.32,478.3,,0
1,S1,sym K1=8.0 K2=0.4 zm=600,8.0,0.4,600.0,8.0,0.4,600.0,2212.9,719.7,5.78,-197.38,74.0,623.9,44.42,483.3,,0
1,S1,sym K1=8.0 K2=0.55 zm=40,8.0,0.55,40.0,8.0,0.55,40.0,2534.8,2532.5,0.0,-266.75,100.0,238.1,0.0,533.5,,0
1,S1,sym K1=8.0 K2=0.55 zm=80,8.0,0.55,80.0,8.0,0.55,80.0,2382.8,2380.7,0.0,-266.75,100.0,552.8,27.36,506.1,,0
1,S1,sym K1=8.0 K2=0.55 zm=150,8.0,0.55,150.0,8.0,0.55,150.0,2101.2,2082.7,0.0,-200.54,75.2,647.7,43.54,490.0,,0
1,S1,sym K1=8.0 K2=0.55 zm=250,8.0,0.55,250.0,8.0,0.55,250.0,2125.4,1561.6,0.0,-176.18,66.0,286.5,41.85,491.6,,0
1,S1,sym K1=8.0 K2=0.55 zm=400,8.0,0.55,400.0,8.0,0.55,400.0,2159.5,1611.9,12.77,-164.56,61.7,415.5,48.11,472.6,,0
1,S1,sym K1=8.0 K2=0.55 zm=600,8.0,0.55,600.0,8.0,0.55,600.0,2176.2,106.2,6.22,-172.79,64.8,446.5,50.99,476.3,,0
1,S1,sym K1=8.0 K2=0.7 zm=40,8.0,0.7,40.0,8.0,0.7,40.0,2547.3,2545.0,0.0,-266.75,100.0,317.2,0.0,533.5,,0
1,S1,sym K1=8.0 K2=0.7 zm=80,8.0,0.7,80.0,8.0,0.7,80.0,2407.6,2405.5,0.0,-266.75,100.0,516.6,27.36,506.1,,0
1,S1,sym K1=8.0 K2=0.7 zm=150,8.0,0.7,150.0,8.0,0.7,150.0,2127.3,2124.8,0.0,-266.75,100.0,553.8,43.91,489.6,,0
1,S1,sym K1=8.0 K2=0.7 zm=250,8.0,0.7,250.0,8.0,0.7,250.0,2095.3,1626.8,0.0,-163.84,61.4,685.5,57.55,475.9,-0.58455,1
1,S1,sym K1=8.0 K2=0.7 zm=400,8.0,0.7,400.0,8.0,0.7,400.0,2135.1,1530.1,12.66,-152.83,57.3,246.6,52.51,468.3,,0
1,S1,sym K1=8.0 K2=0.7 zm=600,8.0,0.7,600.0,8.0,0.7,600.0,2150.7,1508.2,18.82,-148.7,55.7,314.2,55.75,458.9,,0
1,S1,sym K1=8.0 K2=0.85 zm=40,8.0,0.85,40.0,8.0,0.85,40.0,2559.8,2557.5,0.0,-266.75,100.0,381.8,0.0,533.5,,0
1,S1,sym K1=8.0 K2=0.85 zm=80,8.0,0.85,80.0,8.0,0.85,80.0,2433.2,2431.1,0.0,-266.75,100.0,512.4,27.36,506.1,,0
1,S1,sym K1=8.0 K2=0.85 zm=150,8.0,0.85,150.0,8.0,0.85,150.0,2172.2,2169.8,0.0,-266.75,100.0,482.0,43.2,490.3,,0
1,S1,sym K1=8.0 K2=0.85 zm=250,8.0,0.85,250.0,8.0,0.85,250.0,2074.7,1700.5,0.0,-151.31,56.7,618.7,58.9,474.6,-0.58778,1
1,S1,sym K1=8.0 K2=0.85 zm=400,8.0,0.85,400.0,8.0,0.85,400.0,2120.2,448.8,0.0,-140.89,52.8,718.9,67.8,465.7,,0
1,S1,sym K1=8.0 K2=0.85 zm=600,8.0,0.85,600.0,8.0,0.85,600.0,2141.1,1429.3,18.69,-137.23,51.4,156.5,59.15,455.7,,0
1,S1,sym K1=8.0 K2=1.0 zm=40,8.0,1.0,40.0,8.0,1.0,40.0,2572.1,2569.9,0.0,-266.75,100.0,437.3,0.0,533.5,,0
1,S1,sym K1=8.0 K2=1.0 zm=80,8.0,1.0,80.0,8.0,1.0,80.0,2458.7,2456.5,0.0,-266.75,100.0,165.4,13.68,519.8,,0
1,S1,sym K1=8.0 K2=1.0 zm=150,8.0,1.0,150.0,8.0,1.0,150.0,2217.9,2215.5,0.0,-266.75,100.0,426.6,41.51,492.0,,0
1,S1,sym K1=8.0 K2=1.0 zm=250,8.0,1.0,250.0,8.0,1.0,250.0,2064.9,1777.4,0.0,-151.36,56.7,570.5,59.11,474.4,-0.66587,1
1,S1,sym K1=8.0 K2=1.0 zm=400,8.0,1.0,400.0,8.0,1.0,400.0,2115.7,690.3,0.0,-128.72,48.3,676.4,69.21,464.3,,0
1,S1,sym K1=8.0 K2=1.0 zm=600,8.0,1.0,600.0,8.0,1.0,600.0,2141.3,1379.5,18.36,-125.73,47.1,729.5,73.57,441.6,,0
130,S1,sym K1=1.0 K2=0.4 zm=40,1.0,0.4,40.0,1.0,0.4,40.0,2478.4,2478.4,0.0,-208.55,100.0,454.7,0.0,417.1,,0
130,S1,sym K1=1.0 K2=0.4 zm=80,1.0,0.4,80.0,1.0,0.4,80.0,2357.1,2357.1,0.0,-208.55,100.0,837.0,11.37,405.7,,0
130,S1,sym K1=1.0 K2=0.4 zm=150,1.0,0.4,150.0,1.0,0.4,150.0,2323.9,2187.8,0.0,-197.97,94.9,522.3,4.32,412.8,,0
130,S1,sym K1=1.0 K2=0.4 zm=250,1.0,0.4,250.0,1.0,0.4,250.0,2375.9,1931.2,0.0,-198.0,94.9,607.0,5.49,411.6,,0
130,S1,sym K1=1.0 K2=0.4 zm=400,1.0,0.4,400.0,1.0,0.4,400.0,2445.9,2445.9,1.95,-206.6,99.1,645.3,6.07,409.1,,0
130,S1,sym K1=1.0 K2=0.4 zm=600,1.0,0.4,600.0,1.0,0.4,600.0,2461.4,2461.4,3.14,-205.41,98.5,660.8,6.27,407.7,,0
130,S1,sym K1=1.0 K2=0.55 zm=40,1.0,0.55,40.0,1.0,0.55,40.0,2480.0,2480.0,0.0,-208.55,100.0,452.8,0.0,417.1,,0
130,S1,sym K1=1.0 K2=0.55 zm=80,1.0,0.55,80.0,1.0,0.55,80.0,2349.1,2349.1,0.0,-208.55,100.0,786.9,11.17,405.9,,0
130,S1,sym K1=1.0 K2=0.55 zm=150,1.0,0.55,150.0,1.0,0.55,150.0,2304.4,2177.5,0.0,-197.97,94.9,420.5,4.42,412.7,,0
130,S1,sym K1=1.0 K2=0.55 zm=250,1.0,0.55,250.0,1.0,0.55,250.0,2356.7,1919.4,0.0,-198.0,94.9,521.1,5.58,411.5,,0
130,S1,sym K1=1.0 K2=0.55 zm=400,1.0,0.55,400.0,1.0,0.55,400.0,2424.3,2424.3,1.94,-206.61,99.1,564.8,6.13,409.0,,0
130,S1,sym K1=1.0 K2=0.55 zm=600,1.0,0.55,600.0,1.0,0.55,600.0,2440.2,2440.2,3.14,-205.41,98.5,581.6,6.32,407.6,,0
130,S1,sym K1=1.0 K2=0.7 zm=40,1.0,0.7,40.0,1.0,0.7,40.0,2485.3,2485.3,0.0,-208.55,100.0,469.1,0.0,417.1,,0
130,S1,sym K1=1.0 K2=0.7 zm=80,1.0,0.7,80.0,1.0,0.7,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
130,S1,sym K1=1.0 K2=0.7 zm=150,1.0,0.7,150.0,1.0,0.7,150.0,2292.2,2173.9,0.0,-197.97,94.9,340.6,4.46,412.6,,0
130,S1,sym K1=1.0 K2=0.7 zm=250,1.0,0.7,250.0,1.0,0.7,250.0,2344.7,1915.0,0.0,-198.0,94.9,459.0,5.63,411.5,,0
130,S1,sym K1=1.0 K2=0.7 zm=400,1.0,0.7,400.0,1.0,0.7,400.0,2411.3,2411.3,1.92,-206.63,99.1,507.9,6.16,409.0,,0
130,S1,sym K1=1.0 K2=0.7 zm=600,1.0,0.7,600.0,1.0,0.7,600.0,2427.5,2427.5,3.14,-205.41,98.5,526.0,6.35,407.6,,0
130,S1,sym K1=1.0 K2=0.85 zm=40,1.0,0.85,40.0,1.0,0.85,40.0,2492.4,2492.4,0.0,-208.55,100.0,493.5,0.0,417.1,,0
130,S1,sym K1=1.0 K2=0.85 zm=80,1.0,0.85,80.0,1.0,0.85,80.0,2349.3,2349.3,0.0,-208.55,100.0,729.3,10.69,406.4,,0
130,S1,sym K1=1.0 K2=0.85 zm=150,1.0,0.85,150.0,1.0,0.85,150.0,2284.6,2174.1,0.0,-197.97,94.9,275.6,4.48,412.6,,0
130,S1,sym K1=1.0 K2=0.85 zm=250,1.0,0.85,250.0,1.0,0.85,250.0,2337.3,1915.0,0.0,-198.0,94.9,413.9,5.65,411.4,,0
130,S1,sym K1=1.0 K2=0.85 zm=400,1.0,0.85,400.0,1.0,0.85,400.0,2403.4,2403.4,1.89,-206.66,99.1,467.6,6.19,409.0,,0
130,S1,sym K1=1.0 K2=0.85 zm=600,1.0,0.85,600.0,1.0,0.85,600.0,2419.9,2419.9,3.13,-205.42,98.5,486.9,6.37,407.6,,0
130,S1,sym K1=1.0 K2=1.0 zm=40,1.0,1.0,40.0,1.0,1.0,40.0,2500.4,2500.4,0.0,-208.55,100.0,521.5,0.0,417.1,,0
130,S1,sym K1=1.0 K2=1.0 zm=80,1.0,1.0,80.0,1.0,1.0,80.0,2353.9,2353.9,0.0,-208.55,100.0,714.4,10.69,406.4,,0
130,S1,sym K1=1.0 K2=1.0 zm=150,1.0,1.0,150.0,1.0,1.0,150.0,2280.1,2176.9,0.0,-197.97,94.9,222.6,4.47,412.6,,0
130,S1,sym K1=1.0 K2=1.0 zm=250,1.0,1.0,250.0,1.0,1.0,250.0,2332.8,1917.9,0.0,-198.0,94.9,382.3,5.67,411.4,,0
130,S1,sym K1=1.0 K2=1.0 zm=400,1.0,1.0,400.0,1.0,1.0,400.0,2399.0,2399.0,1.86,-206.69,99.1,440.4,6.2,409.0,,0
130,S1,sym K1=1.0 K2=1.0 zm=600,1.0,1.0,600.0,1.0,1.0,600.0,2415.8,2415.8,3.11,-205.44,98.5,460.6,6.38,407.6,,0
130,S1,sym K1=2.0 K2=0.4 zm=40,2.0,0.4,40.0,2.0,0.4,40.0,2466.4,2466.4,0.0,-208.55,100.0,384.3,0.0,417.1,,0
130,S1,sym K1=2.0 K2=0.4 zm=80,2.0,0.4,80.0,2.0,0.4,80.0,2284.1,2284.1,0.0,-208.55,100.0,657.3,11.24,405.9,,0
130,S1,sym K1=2.0 K2=0.4 zm=150,2.0,0.4,150.0,2.0,0.4,150.0,2226.5,2035.2,0.0,-198.0,94.9,756.0,16.1,401.0,,0
130,S1,sym K1=2.0 K2=0.4 zm=250,2.0,0.4,250.0,2.0,0.4,250.0,2275.3,1737.0,0.0,-198.02,94.9,774.7,16.89,400.2,,0
130,S1,sym K1=2.0 K2=0.4 zm=400,2.0,0.4,400.0,2.0,0.4,400.0,2216.6,2216.6,2.07,-206.48,99.0,780.3,17.09,397.9,,0
130,S1,sym K1=2.0 K2=0.4 zm=600,2.0,0.4,600.0,2.0,0.4,600.0,2266.2,2266.2,3.91,-204.64,98.1,785.7,17.16,396.0,,0
130,S1,sym K1=2.0 K2=0.55 zm=40,2.0,0.55,40.0,2.0,0.55,40.0,2475.2,2475.2,0.0,-208.55,100.0,418.4,0.0,417.1,,0
130,S1,sym K1=2.0 K2=0.55 zm=80,2.0,0.55,80.0,2.0,0.55,80.0,2286.5,2286.5,0.0,-208.55,100.0,550.5,10.69,406.4,,0
130,S1,sym K1=2.0 K2=0.55 zm=150,2.0,0.55,150.0,2.0,0.55,150.0,2185.5,2017.4,0.0,-198.01,94.9,657.3,16.49,400.6,,0
130,S1,sym K1=2.0 K2=0.55 zm=250,2.0,0.55,250.0,2.0,0.55,250.0,2232.3,1708.2,0.0,-198.02,95.0,672.5,17.15,400.0,,0
130,S1,sym K1=2.0 K2=0.55 zm=400,2.0,0.55,400.0,2.0,0.55,400.0,2168.7,2165.2,2.05,-185.56,89.0,677.9,17.24,397.8,,0
130,S1,sym K1=2.0 K2=0.55 zm=600,2.0,0.55,600.0,2.0,0.55,600.0,2217.4,2217.4,3.94,-204.61,98.1,682.6,17.25,395.9,,0
130,S1,sym K1=2.0 K2=0.7 zm=40,2.0,0.7,40.0,2.0,0.7,40.0,2486.4,2486.4,0.0,-208.55,100.0,462.9,0.0,417.1,,0
130,S1,sym K1=2.0 K2=0.7 zm=80,2.0,0.7,80.0,2.0,0.7,80.0,2297.5,2297.5,0.0,-208.55,100.0,493.3,10.69,406.4,,0
130,S1,sym K1=2.0 K2=0.7 zm=150,2.0,0.7,150.0,2.0,0.7,150.0,2160.5,2014.1,0.0,-198.01,94.9,587.6,16.74,400.4,,0
130,S1,sym K1=2.0 K2=0.7 zm=250,2.0,0.7,250.0,2.0,0.7,250.0,2205.1,1696.6,0.0,-198.03,95.0,598.7,17.33,399.8,,0
130,S1,sym K1=2.0 K2=0.7 zm=400,2.0,0.7,400.0,2.0,0.7,400.0,2149.0,2133.1,2.01,-185.61,89.0,603.5,17.34,397.8,,0
130,S1,sym K1=2.0 K2=0.7 zm=600,2.0,0.7,600.0,2.0,0.7,600.0,2187.4,2187.4,3.95,-204.6,98.1,607.8,17.31,395.8,,0
130,S1,sym K1=2.0 K2=0.85 zm=40,2.0,0.85,40.0,2.0,0.85,40.0,2498.6,2498.6,0.0,-208.55,100.0,508.5,0.0,417.1,,0
130,S1,sym K1=2.0 K2=0.85 zm=80,2.0,0.85,80.0,2.0,0.85,80.0,2312.6,2312.6,0.0,-208.55,100.0,464.9,10.69,406.4,,0
130,S1,sym K1=2.0 K2=0.85 zm=150,2.0,0.85,150.0,2.0,0.85,150.0,2145.5,2019.3,0.0,-198.02,95.0,539.0,16.9,400.2,,0
130,S1,sym K1=2.0 K2=0.85 zm=250,2.0,0.85,250.0,2.0,0.85,250.0,2187.8,1695.4,0.0,-198.03,95.0,546.0,17.45,399.6,,0
130,S1,sym K1=2.0 K2=0.85 zm=400,2.0,0.85,400.0,2.0,0.85,400.0,2137.0,2112.6,1.95,-185.67,89.0,550.2,17.41,397.7,,0
130,S1,sym K1=2.0 K2=0.85 zm=600,2.0,0.85,600.0,2.0,0.85,600.0,2168.9,2168.9,3.94,-204.61,98.1,554.0,17.36,395.8,,0
130,S1,sym K1=2.0 K2=1.0 zm=40,2.0,1.0,40.0,2.0,1.0,40.0,2511.1,2511.1,0.0,-208.55,100.0,552.5,0.0,417.1,,0
130,S1,sym K1=2.0 K2=1.0 zm=80,2.0,1.0,80.0,2.0,1.0,80.0,2330.1,2330.1,0.0,-208.55,100.0,457.9,10.69,406.4,,0
130,S1,sym K1=2.0 K2=1.0 zm=150,2.0,1.0,150.0,2.0,1.0,150.0,2137.3,2030.1,0.0,-198.02,95.0,506.8,16.95,400.1,,0
130,S1,sym K1=2.0 K2=1.0 zm=250,2.0,1.0,250.0,2.0,1.0,250.0,2177.5,1700.3,0.0,-198.04,95.0,518.7,17.84,399.3,,0
130,S1,sym K1=2.0 K2=1.0 zm=400,2.0,1.0,400.0,2.0,1.0,400.0,2130.5,2100.3,1.88,-185.75,89.1,522.2,17.74,397.5,,0
130,S1,sym K1=2.0 K2=1.0 zm=600,2.0,1.0,600.0,2.0,1.0,600.0,2158.4,2158.4,3.92,-204.63,98.1,524.1,17.62,395.6,,0
130,S1,sym K1=3.0 K2=0.4 zm=40,3.0,0.4,40.0,3.0,0.4,40.0,2464.6,2464.6,0.0,-208.55,100.0,370.4,0.0,417.1,,0
130,S1,sym K1=3.0 K2=0.4 zm=80,3.0,0.4,80.0,3.0,0.4,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
130,S1,sym K1=3.0 K2=0.4 zm=150,3.0,0.4,150.0,3.0,0.4,150.0,2172.2,1934.4,0.0,-177.0,84.9,641.4,17.48,399.6,,0
130,S1,sym K1=3.0 K2=0.4 zm=250,3.0,0.4,250.0,3.0,0.4,250.0,2185.8,1532.3,0.0,-177.17,85.0,679.0,19.64,397.5,,0
130,S1,sym K1=3.0 K2=0.4 zm=400,3.0,0.4,400.0,3.0,0.4,400.0,2174.1,1963.2,2.22,-175.15,84.0,685.1,19.86,395.0,,0
130,S1,sym K1=3.0 K2=0.4 zm=600,3.0,0.4,600.0,3.0,0.4,600.0,2179.0,2045.4,4.13,-173.38,83.1,685.4,19.79,393.2,,0
130,S1,sym K1=3.0 K2=0.55 zm=40,3.0,0.55,40.0,3.0,0.55,40.0,2476.0,2476.0,0.0,-208.55,100.0,418.7,0.0,417.1,,0
130,S1,sym K1=3.0 K2=0.55 zm=80,3.0,0.55,80.0,3.0,0.55,80.0,2275.6,2275.6,0.0,-208.55,100.0,407.9,10.69,406.4,,0
130,S1,sym K1=3.0 K2=0.55 zm=150,3.0,0.55,150.0,3.0,0.55,150.0,2131.7,1926.2,0.0,-177.12,84.9,517.7,19.0,398.1,,0
130,S1,sym K1=3.0 K2=0.55 zm=250,3.0,0.55,250.0,3.0,0.55,250.0,2142.5,1487.0,0.0,-177.32,85.0,580.6,21.53,395.6,,0
130,S1,sym K1=3.0 K2=0.55 zm=400,3.0,0.55,400.0,3.0,0.55,400.0,2135.4,1875.0,2.2,-164.97,79.1,588.6,21.79,393.1,,0
130,S1,sym K1=3.0 K2=0.55 zm=600,3.0,0.55,600.0,3.0,0.55,600.0,2139.2,1963.9,4.19,-173.48,83.2,588.1,21.73,391.2,,0
130,S1,sym K1=3.0 K2=0.7 zm=40,3.0,0.7,40.0,3.0,0.7,40.0,2489.3,2489.3,0.0,-208.55,100.0,472.0,0.0,417.1,,0
130,S1,sym K1=3.0 K2=0.7 zm=80,3.0,0.7,80.0,3.0,0.7,80.0,2295.3,2295.3,0.0,-208.55,100.0,350.5,10.69,406.4,,0
130,S1,sym K1=3.0 K2=0.7 zm=150,3.0,0.7,150.0,3.0,0.7,150.0,2105.9,1936.9,0.0,-166.73,79.9,430.0,19.8,397.3,,0
130,S1,sym K1=3.0 K2=0.7 zm=250,3.0,0.7,250.0,3.0,0.7,250.0,2117.0,1472.5,0.0,-167.03,80.1,508.0,22.71,394.4,,0
130,S1,sym K1=3.0 K2=0.7 zm=400,3.0,0.7,400.0,3.0,0.7,400.0,2112.6,1817.2,2.14,-165.15,79.2,517.4,23.01,391.9,,0
130,S1,sym K1=3.0 K2=0.7 zm=600,3.0,0.7,600.0,3.0,0.7,600.0,2116.8,1912.0,4.21,-163.29,78.3,516.4,22.95,389.9,,0
130,S1,sym K1=3.0 K2=0.85 zm=40,3.0,0.85,40.0,3.0,0.85,40.0,2503.1,2503.1,0.0,-208.55,100.0,523.2,0.0,417.1,,0
130,S1,sym K1=3.0 K2=0.85 zm=80,3.0,0.85,80.0,3.0,0.85,80.0,2317.9,2317.9,0.0,-208.55,100.0,338.8,10.69,406.4,,0
130,S1,sym K1=3.0 K2=0.85 zm=150,3.0,0.85,150.0,3.0,0.85,150.0,2091.8,1958.0,0.0,-166.76,80.0,362.8,20.13,397.0,-1.1767,1
130,S1,sym K1=3.0 K2=0.85 zm=250,3.0,0.85,250.0,3.0,0.85,250.0,2102.9,1476.7,0.0,-156.75,75.2,445.5,23.44,393.7,,0
130,S1,sym K1=3.0 K2=0.85 zm=400,3.0,0.85,400.0,3.0,0.85,400.0,2098.4,1778.8,2.05,-165.31,79.3,449.3,23.79,391.3,,0
130,S1,sym K1=3.0 K2=0.85 zm=600,3.0,0.85,600.0,3.0,0.85,600.0,2103.2,1878.9,4.21,-163.37,78.3,449.7,23.73,389.2,,0
130,S1,sym K1=3.0 K2=1.0 zm=40,3.0,1.0,40.0,3.0,1.0,40.0,2517.0,2517.0,0.0,-208.55,100.0,571.3,0.0,417.1,,0
130,S1,sym K1=3.0 K2=1.0 zm=80,3.0,1.0,80.0,3.0,1.0,80.0,2341.9,2341.9,0.0,-208.55,100.0,358.1,10.69,406.4,,0
130,S1,sym K1=3.0 K2=1.0 zm=150,3.0,1.0,150.0,3.0,1.0,150.0,2084.6,1985.0,0.0,-166.76,80.0,307.7,20.1,397.0,-1.20361,1
130,S1,sym K1=3.0 K2=1.0 zm=250,3.0,1.0,250.0,3.0,1.0,250.0,2096.2,1493.1,0.0,-156.81,75.2,397.2,23.87,393.2,-0.64065,1
130,S1,sym K1=3.0 K2=1.0 zm=400,3.0,1.0,400.0,3.0,1.0,400.0,2092.2,1753.7,1.94,-155.18,74.4,402.6,24.31,390.9,-0.87903,1
130,S1,sym K1=3.0 K2=1.0 zm=600,3.0,1.0,600.0,3.0,1.0,600.0,2096.3,1859.0,4.19,-163.45,78.4,402.5,24.25,388.7,-1.03364,1
130,S1,sym K1=4.0 K2=0.4 zm=40,4.0,0.4,40.0,4.0,0.4,40.0,2464.1,2464.1,0.0,-208.55,100.0,365.9,0.0,417.1,,0
130,S1,sym K1=4.0 K2=0.4 zm=80,4.0,0.4,80.0,4.0,0.4,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
130,S1,sym K1=4.0 K2=0.4 zm=150,4.0,0.4,150.0,4.0,0.4,150.0,2161.1,1881.2,0.0,-166.71,79.9,593.8,19.61,397.5,,0
130,S1,sym K1=4.0 K2=0.4 zm=250,4.0,0.4,250.0,4.0,0.4,250.0,2177.5,1354.9,0.0,-167.03,80.1,674.8,22.67,394.4,,0
130,S1,sym K1=4.0 K2=0.4 zm=400,4.0,0.4,400.0,4.0,0.4,400.0,2176.0,1692.1,2.4,-164.95,79.1,686.0,23.28,391.4,,0
130,S1,sym K1=4.0 K2=0.4 zm=600,4.0,0.4,600.0,4.0,0.4,600.0,2178.9,1806.9,4.38,-163.18,78.2,686.4,23.3,389.4,,0
130,S1,sym K1=4.0 K2=0.55 zm=40,4.0,0.55,40.0,4.0,0.55,40.0,2476.9,2476.9,0.0,-208.55,100.0,421.0,0.0,417.1,,0
130,S1,sym K1=4.0 K2=0.55 zm=80,4.0,0.55,80.0,4.0,0.55,80.0,2274.2,2274.2,0.0,-208.55,100.0,317.8,10.69,406.4,,0
130,S1,sym K1=4.0 K2=0.55 zm=150,4.0,0.55,150.0,4.0,0.55,150.0,2119.0,1887.8,0.0,-156.44,75.0,454.4,21.09,396.0,,0
130,S1,sym K1=4.0 K2=0.55 zm=250,4.0,0.55,250.0,4.0,0.55,250.0,2136.6,1312.2,0.0,-156.94,75.3,519.7,24.84,392.3,,0
130,S1,sym K1=4.0 K2=0.55 zm=400,4.0,0.55,400.0,4.0,0.55,400.0,2135.6,1558.6,2.4,-155.0,74.3,535.9,25.94,388.8,,0
130,S1,sym K1=4.0 K2=0.55 zm=600,4.0,0.55,600.0,4.0,0.55,600.0,2136.9,1683.7,4.49,-153.2,73.5,536.3,26.03,386.6,,0
130,S1,sym K1=4.0 K2=0.7 zm=40,4.0,0.7,40.0,4.0,0.7,40.0,2491.1,2491.1,0.0,-208.55,100.0,478.2,0.0,417.1,,0
130,S1,sym K1=4.0 K2=0.7 zm=80,4.0,0.7,80.0,4.0,0.7,80.0,2298.4,2298.4,0.0,-208.55,100.0,266.4,10.69,406.4,,0
130,S1,sym K1=4.0 K2=0.7 zm=150,4.0,0.7,150.0,4.0,0.7,150.0,2093.3,1913.3,0.0,-156.54,75.1,339.9,21.83,395.3,-1.05736,1
130,S1,sym K1=4.0 K2=0.7 zm=250,4.0,0.7,250.0,4.0,0.7,250.0,2109.1,1310.8,0.0,-146.91,70.4,422.2,26.73,390.4,,0
130,S1,sym K1=4.0 K2=0.7 zm=400,4.0,0.7,400.0,4.0,0.7,400.0,2111.0,1468.0,2.33,-145.15,69.6,453.9,27.99,386.8,,0
130,S1,sym K1=4.0 K2=0.7 zm=600,4.0,0.7,600.0,4.0,0.7,600.0,2113.3,1602.2,4.54,-143.3,68.7,454.9,28.09,384.5,,0
130,S1,sym K1=4.0 K2=0.85 zm=40,4.0,0.85,40.0,4.0,0.85,40.0,2505.7,2505.7,0.0,-208.55,100.0,531.9,0.0,417.1,,0
130,S1,sym K1=4.0 K2=0.85 zm=80,4.0,0.85,80.0,4.0,0.85,80.0,2324.8,2324.8,0.0,-208.55,100.0,276.0,10.69,406.4,,0
130,S1,sym K1=4.0 K2=0.85 zm=150,4.0,0.85,150.0,4.0,0.85,150.0,2077.1,1948.1,0.0,-156.56,75.1,234.7,22.01,395.1,-1.09219,1
130,S1,sym K1=4.0 K2=0.85 zm=250,4.0,0.85,250.0,4.0,0.85,250.0,2093.8,1334.6,0.0,-147.09,70.5,354.4,27.87,389.2,-0.41158,1
130,S1,sym K1=4.0 K2=0.85 zm=400,4.0,0.85,400.0,4.0,0.85,400.0,2098.0,1405.7,2.2,-135.31,64.9,394.2,29.28,385.6,,0
130,S1,sym K1=4.0 K2=0.85 zm=600,4.0,0.85,600.0,4.0,0.85,600.0,2100.1,1548.5,4.55,-143.5,68.8,394.9,29.4,383.1,,0
130,S1,sym K1=4.0 K2=1.0 zm=40,4.0,1.0,40.0,4.0,1.0,40.0,2520.3,2520.3,0.0,-208.55,100.0,581.7,0.0,417.1,,0
130,S1,sym K1=4.0 K2=1.0 zm=80,4.0,1.0,80.0,4.0,1.0,80.0,2352.1,2352.1,0.0,-208.55,100.0,319.6,10.69,406.4,,0
130,S1,sym K1=4.0 K2=1.0 zm=150,4.0,1.0,150.0,4.0,1.0,150.0,2068.8,1987.6,0.0,-156.53,75.1,114.3,21.73,395.4,-1.13132,1
130,S1,sym K1=4.0 K2=1.0 zm=250,4.0,1.0,250.0,4.0,1.0,250.0,2086.9,1373.9,0.0,-136.96,65.7,301.5,28.48,388.6,-0.37659,1
130,S1,sym K1=4.0 K2=1.0 zm=400,4.0,1.0,400.0,4.0,1.0,400.0,2093.2,1363.5,2.03,-135.6,65.0,350.7,30.07,385.0,-0.34649,1
130,S1,sym K1=4.0 K2=1.0 zm=600,4.0,1.0,600.0,4.0,1.0,600.0,2094.5,1514.9,4.54,-133.58,64.1,348.9,30.2,382.4,-0.47047,1
130,S1,sym K1=6.0 K2=0.4 zm=40,6.0,0.4,40.0,6.0,0.4,40.0,2464.0,2464.0,0.0,-208.55,100.0,363.0,0.0,417.1,,0
130,S1,sym K1=6.0 K2=0.4 zm=80,6.0,0.4,80.0,6.0,0.4,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
130,S1,sym K1=6.0 K2=0.4 zm=150,6.0,0.4,150.0,6.0,0.4,150.0,2158.6,1837.9,0.0,-156.52,75.1,546.2,21.68,395.4,,0
130,S1,sym K1=6.0 K2=0.4 zm=250,6.0,0.4,250.0,6.0,0.4,250.0,2185.9,1125.1,0.0,-157.17,75.4,630.6,26.6,390.5,,0
