design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
a08,DLC1.2-a-s4,0.16,center,30,37800.0,1.4755,0.343,1.4
a08,DLC1.2-a-s5,0.18,center,30,37800.0,1.6407,0.3398,1.5504
a08,DLC1.2-a-s6,0.17,center,30,37800.0,1.5471,0.0358,1.4479
a08,DLC1.2-b-s1,0.19,center,30,45700.0,1.8568,-2.7523,1.6551
a08,DLC1.2-b-s2,0.19,center,30,45700.0,1.7737,-1.9971,1.6089
a08,DLC1.2-b-s3,0.18,center,30,45700.0,1.6001,-3.5572,1.3773
a08,DLC1.2-b-s4,0.19,center,30,45700.0,1.765,-3.298,1.5499
a08,DLC1.2-b-s5,0.18,center,30,45700.0,1.6159,-2.681,1.423
a08,DLC1.2-b-s6,0.18,center,30,45700.0,1.7014,-2.6527,1.5178
a08,DLC1.2-c-s1,0.2,center,30,45040.0,1.8126,-11.4352,1.4989
a08,DLC1.2-c-s2,0.22,center,30,45040.0,2.1156,-13.2733,1.7122
a08,DLC1.2-c-s3,0.21,center,30,45040.0,1.75,-12.1905,1.3981
a08,DLC1.2-c-s4,0.22,center,30,45040.0,1.9761,-13.216,1.5904
a08,DLC1.2-c-s5,0.21,center,30,45040.0,2.0994,-14.7592,1.68
a08,DLC1.2-c-s6,0.22,center,30,45040.0,2.1183,-12.289,1.7185
a08,DLC1.2-d-s1,0.25,center,30,38180.0,1.9658,-13.9783,1.297
a08,DLC1.2-d-s2,0.24,center,30,38180.0,1.9747,-14.0799,1.4876
a08,DLC1.2-d-s3,0.25,center,30,38180.0,1.9927,-9.8999,1.5967
a08,DLC1.2-d-s4,0.25,center,30,38180.0,2.1062,-14.6814,1.5265
a08,DLC1.2-d-s5,0.26,center,30,38180.0,1.789,-11.9486,1.1937
a08,DLC1.2-d-s6,0.25,center,30,38180.0,2.1032,-13.9272,1.538
a08,DLC1.2-e-s1,0.29,center,30,28490.0,2.2156,-19.0243,1.3087
a08,DLC1.2-e-s2,0.31,center,30,28490.0,2.5389,-18.6177,1.6316
a08,DLC1.2-e-s3,0.27,center,30,28490.0,2.4224,-19.8419,1.7474
a08,DLC1.2-e-s4,0.31,center,30,28490.0,2.5779,-21.7327,1.5707
a08,DLC1.2-e-s5,0.27,center,30,28490.0,2.1405,-10.3066,1.5832
a08,DLC1.2-e-s6,0.29,center,30,28490.0,2.0561,-18.515,1.2965
a08,DLC1.2-f-s1,0.35,center,30,18970.0,2.9679,-26.4269,1.9701
a08,DLC1.2-f-s2,0.32,center,30,18970.0,2.1884,-27.9585,1.388
a08,DLC1.2-f-s3,0.35,center,30,18970.0,2.9198,-19.2781,1.8695
a08,DLC1.2-f-s4,0.33,center,30,18970.0,2.3055,-22.1939,1.3063
a08,DLC1.2-f-s5,0.33,center,30,18970.0,2.5645,-17.9449,1.7074
a08,DLC1.2-f-s6,0.36,center,30,18970.0,2.8385,-31.6338,1.4508
a08,DLC1.2-g-s1,0.37,center,30,11340.0,2.9035,-31.5069,1.535
a08,DLC1.2-g-s2,0.35,center,30,11340.0,1.9958,-26.9007,0.7233
a08,DLC1.2-g-s3,0.37,center,30,11340.0,2.1039,-39.866,0.3854
a08,DLC1.2-g-s4,0.37,center,30,11340.0,2.5665,-34.0491,1.1297
a08,DLC1.2-g-s5,0.38,center,30,11340.0,2.3042,-37.1045,0.8178
a08,DLC1.2-g-s6,0.37,center,30,11340.0,1.9616,-32.3942,0.4584
a08,DLC1.2-h-s1,0.42,center,30,6126.0,2.5804,-28.6627,0.3882
a08,DLC1.2-h-s2,0.44,center,30,6126.0,2.1611,-38.0464,0.3664
a08,DLC1.2-h-s3,0.42,center,30,6126.0,2.2451,-38.5426,0.2999
a08,DLC1.2-h-s4,0.43,min_pos,30,6126.0,3.0998,-35.6436,1.0625
a08,DLC1.2-h-s5,0.43,min_pos,30,6126.0,3.095,-37.4609,1.2272
a08,DLC1.2-h-s6,0.45,min_pos,30,6126.0,3.1586,-40.8121,1.238
a08,DLC1.2-i-s1,0.54,min_pos,30,2997.0,3.675,-43.4834,0.9312
a08,DLC1.2-i-s2,0.44,center,30,2997.0,2.5792,-30.7157,0.2626
a08,DLC1.2-i-s3,0.44,min_pos,30,2997.0,3.2105,-30.42,0.9827
a08,DLC1.2-i-s4,0.5,min_pos,30,2997.0,3.0026,-36.1526,0.2891
a08,DLC1.2-i-s5,0.5,min_pos,30,2997.0,3.3565,-25.5439,0.3154
a08,DLC1.2-i-s6,0.52,center,30,2997.0,2.6264,-31.6168,0.1527
a08,DLC1.2-j-s1,0.53,min_pos,30,1332.0,5.4382,-30.2873,1.0795
a08,DLC1.2-j-s2,0.57,center,30,1332.0,2.5296,-19.509,0.2135
a08,DLC1.2-j-s3,0.56,min_pos,30,1332.0,4.5135,-28.79,1.2477
a08,DLC1.2-j-s4,0.54,min_pos,30,1332.0,4.7794,-30.7437,1.5316
a08,DLC1.2-j-s5,0.57,center,30,1332.0,2.3977,-16.2965,0.0964
a08,DLC1.2-j-s6,0.6,min_pos,30,1332.0,3.2431,-31.9362,0.8376
a08,DLC1.2-k-s1,0.64,min_pos,30,538.2,3.0166,-5.1307,1.5751
a08,DLC1.2-k-s2,0.67,center,30,538.2,0.4749,3.5144,0.9652
a08,DLC1.2-k-s3,0.66,center,30,538.2,2.9805,-0.6144,2.3087
a08,DLC1.2-k-s4,0.62,center,30,538.2,1.4477,-4.89,0.2195
a08,DLC1.2-k-s5,0.53,center,30,538.2,1.6288,6.5588,2.9709
a08,DLC1.2-k-s6,0.6,min_pos,30,538.2,3.3004,-6.231,1.3332
a08,DLC2.4.1-a-s1,0.33,center,3,50.0,0.6377,2.7079,1.0899
a08,DLC2.4.1-a-s2,0.35,center,3,50.0,1.0711,1.5192,1.1683
a08,DLC2.4.1-a-s3,0.36,center,3,50.0,1.0725,0.5572,0.9602
a08,DLC2.4.1-a-s4,0.32,center,3,50.0,2.321,-2.437,1.2632
a08,DLC2.4.1-a-s5,0.37,center,3,50.0,1.0834,3.9464,1.709
a08,DLC2.4.1-a-s6,0.31,center,3,50.0,0.5299,5.2243,1.4944
a08,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,3.2484,-8.4578,0.6711
a08,DLC2.4.1-b-s2,0.49,center,3,50.0,2.5392,-6.8655,0.5033
a08,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.1914,-9.0276,0.5864
a08,DLC2.4.1-b-s4,0.48,center,3,50.0,2.2154,-5.6245,0.5326
a08,DLC2.4.1-b-s5,0.53,min_pos,3,50.0,4.7315,-11.1557,0.7292
a08,DLC2.4.1-b-s6,0.37,center,3,50.0,2.3827,-5.4189,0.6034
a08,DLC2.4.2-a-s1,0.26,center,15,25.0,2.5668,-16.4205,0.4697
a08,DLC2.4.2-a-s2,0.2,center,15,25.0,1.9817,-2.0547,1.4814
a08,DLC2.4.2-a-s3,0.33,center,15,25.0,2.8431,-7.5748,1.5737
a08,DLC2.4.2-a-s4,0.28,center,15,25.0,1.8518,-1.2317,1.4473
a08,DLC2.4.2-a-s5,0.33,center,15,25.0,2.4949,-10.5949,0.9328
a08,DLC2.4.2-a-s6,0.3,center,15,25.0,2.4317,-4.6015,1.5856
a08,DLC2.4.2-b-s1,0.38,center,15,25.0,2.8773,-5.7206,1.2053
a08,DLC2.4.2-b-s2,0.52,min_pos,15,25.0,3.0352,-6.5236,0.9638
a08,DLC2.4.2-b-s3,0.43,center,15,25.0,2.3263,-8.7451,0.322
a08,DLC2.4.2-b-s4,0.42,center,15,25.0,2.7913,-5.8318,1.1641
a08,DLC2.4.2-b-s5,0.39,center,15,25.0,2.678,-3.4177,1.4815
a08,DLC2.4.2-b-s6,0.28,center,15,25.0,2.9431,-7.3826,0.8974
a08,DLC4.1-a-y1,0.16,center,10,10000.0,1.5914,1.1237,1.5153
a08,DLC4.1-a-y2,0.16,center,10,10000.0,1.5589,1.1319,1.4899
a08,DLC4.1-a-y3,0.16,center,10,10000.0,1.5413,1.1695,1.4816
a08,DLC4.1-b-y1,0.25,center,10,500.0,2.0921,-1.8207,1.5016
a08,DLC4.1-b-y2,0.26,center,10,500.0,2.0545,-1.7813,1.4966
a08,DLC4.1-b-y3,0.25,center,10,500.0,2.043,-1.2792,1.5726
a08,DLC4.1-c-y1,0.24,center,10,500.0,1.9831,-1.9268,1.2554
a08,DLC4.1-c-y2,0.33,center,10,500.0,2.9252,-3.45,1.781
a08,DLC4.1-c-y3,0.5,center,10,500.0,2.9191,-9.9064,0.2342
a08,DLC6.4-a-s1,3.0,center,30,24340.0,0.1869,0.2879,0.2041
a08,DLC6.4-a-s2,3.0,center,30,24340.0,0.6073,0.6858,0.6207
a08,DLC6.4-a-s3,3.0,center,30,24340.0,0.5022,0.687,0.5338
a08,DLC6.4-a-s4,3.0,center,30,24340.0,0.6111,0.7684,0.638
a08,DLC6.4-a-s5,3.0,center,30,24340.0,0.2617,0.3501,0.2768
a08,DLC6.4-a-s6,3.0,center,30,24340.0,0.5762,0.6987,0.5972
a08,DLC6.4-b-s1,0.3,center,30,292.4,2.5383,-4.3024,1.2572
a08,DLC6.4-b-s2,0.3,center,30,292.4,2.695,-5.0948,1.218
a08,DLC6.4-b-s3,0.24,center,30,292.4,2.4312,-2.8439,1.4737
a08,DLC6.4-b-s4,0.42,center,30,292.4,2.9767,-8.3525,0.6302
a08,DLC6.4-b-s5,0.54,min_pos,30,292.4,4.7534,-10.7736,1.1433
a08,DLC6.4-b-s6,0.26,center,30,292.4,2.403,-3.0412,1.4198
b01,DLC1.2-a-s1,0.17,center,30,37800.0,1.6354,-0.0231,1.5491
b01,DLC1.2-a-s2,0.16,center,30,37800.0,1.5661,0.4554,1.5085
b01,DLC1.2-a-s3,0.16,center,30,37800.0,1.6108,0.5474,1.5551
b01,DLC1.2-a-s4,0.16,center,30,37800.0,1.5062,0.4812,1.452
b01,DLC1.2-a-s5,0.17,center,30,37800.0,1.4951,0.2709,1.428
b01,DLC1.2-a-s6,0.17,center,30,37800.0,1.6209,0.3137,1.5531
b01,DLC1.2-b-s1,0.18,center,30,45700.0,1.7888,-4.5703,1.5903
b01,DLC1.2-b-s2,0.18,center,30,45700.0,1.6838,-3.319,1.5272
b01,DLC1.2-b-s3,0.17,center,30,45700.0,1.5607,-4.9724,1.3558
b01,DLC1.2-b-s4,0.18,center,30,45700.0,1.7299,-5.2177,1.5208
b01,DLC1.2-b-s5,0.17,center,30,45700.0,1.5506,-3.7924,1.3717
b01,DLC1.2-b-s6,0.17,center,30,45700.0,1.6336,-4.3834,1.451
b01,DLC1.2-c-s1,0.19,center,30,45040.0,1.7254,-8.7372,1.4649
b01,DLC1.2-c-s2,0.21,center,30,45040.0,1.9504,-10.4175,1.621
b01,DLC1.2-c-s3,0.2,center,30,45040.0,1.8681,-10.64,1.572
b01,DLC1.2-c-s4,0.21,center,30,45040.0,1.6158,-10.1073,1.2873
b01,DLC1.2-c-s5,0.19,center,30,45040.0,1.8477,-11.6317,1.4895
b01,DLC1.2-c-s6,0.2,center,30,45040.0,1.664,-10.2025,1.3217
b01,DLC1.2-d-s1,0.19,center,30,38180.0,1.7023,-16.1168,1.223
b01,DLC1.2-d-s2,0.2,center,30,38180.0,1.9479,-13.3911,1.6304
b01,DLC1.2-d-s3,0.19,center,30,38180.0,1.8637,-12.8327,1.5427
b01,DLC1.2-d-s4,0.2,center,30,38180.0,2.1504,-15.9517,1.7425
b01,DLC1.2-d-s5,0.21,center,30,38180.0,2.1619,-13.9316,1.7148
b01,DLC1.2-d-s6,0.2,center,30,38180.0,1.9026,-14.762,1.4948
b01,DLC1.2-e-s1,0.23,center,30,28490.0,1.9143,-21.2518,1.2802
b01,DLC1.2-e-s2,0.24,center,30,28490.0,2.0051,-21.6093,1.3397
b01,DLC1.2-e-s3,0.21,center,30,28490.0,2.0101,-20.3343,1.5211
b01,DLC1.2-e-s4,0.24,center,30,28490.0,2.3336,-24.7478,1.6686
b01,DLC1.2-e-s5,0.21,center,30,28490.0,1.6844,-13.6625,1.254
b01,DLC1.2-e-s6,0.23,center,30,28490.0,2.3309,-20.3845,1.7693
b01,DLC1.2-f-s1,0.3,center,30,18970.0,2.5972,-25.4606,1.837
b01,DLC1.2-f-s2,0.29,center,30,18970.0,1.9005,-25.2452,1.3131
b01,DLC1.2-f-s3,0.3,center,30,18970.0,2.2172,-21.3317,1.3564
b01,DLC1.2-f-s4,0.29,center,30,18970.0,2.0267,-22.1519,1.2503
b01,DLC1.2-f-s5,0.28,center,30,18970.0,2.369,-19.2806,1.674
b01,DLC1.2-f-s6,0.31,center,30,18970.0,2.6008,-30.6183,1.6014
b01,DLC1.2-g-s1,0.34,center,30,11340.0,2.0528,-28.0913,1.0878
b01,DLC1.2-g-s2,0.36,center,30,11340.0,2.3469,-18.7627,1.5591
b01,DLC1.2-g-s3,0.36,center,30,11340.0,2.3263,-32.6372,1.1408
b01,DLC1.2-g-s4,0.35,center,30,11340.0,2.696,-28.3746,1.6773
b01,DLC1.2-g-s5,0.37,center,30,11340.0,2.8217,-28.8288,1.7922
b01,DLC1.2-g-s6,0.37,center,30,11340.0,2.8022,-24.6358,1.7388
b01,DLC1.2-h-s1,0.41,center,30,6126.0,2.9349,-23.7687,1.5017
b01,DLC1.2-h-s2,0.42,center,30,6126.0,1.9962,-35.0669,0.6907
b01,DLC1.2-h-s3,0.41,center,30,6126.0,2.078,-31.2259,0.8547
b01,DLC1.2-h-s4,0.42,center,30,6126.0,2.7326,-27.239,1.4537
b01,DLC1.2-h-s5,0.4,center,30,6126.0,1.9561,-34.2411,0.5855
b01,DLC1.2-h-s6,0.42,center,30,6126.0,2.2643,-37.9953,0.974
b01,DLC1.2-i-s1,0.51,center,30,2997.0,2.2736,-42.0862,0.4635
b01,DLC1.2-i-s2,0.44,center,30,2997.0,2.8172,-22.9884,1.5267
b01,DLC1.2-i-s3,0.42,center,30,2997.0,2.0618,-25.3649,0.6993
b01,DLC1.2-i-s4,0.47,center,30,2997.0,2.2879,-39.1214,0.5609
b01,DLC1.2-i-s5,0.47,center,30,2997.0,2.641,-32.2329,0.411
b01,DLC1.2-i-s6,0.5,center,30,2997.0,2.2578,-29.4125,0.734
b01,DLC1.2-j-s1,0.5,min_pos,30,1332.0,3.1602,-35.1926,0.6377
b01,DLC1.2-j-s2,0.54,center,30,1332.0,2.5624,-31.9426,0.5929
b01,DLC1.2-j-s3,0.53,center,30,1332.0,2.9402,-36.0471,0.7637
b01,DLC1.2-j-s4,0.51,center,30,1332.0,2.4276,-35.853,0.4897
b01,DLC1.2-j-s5,0.55,center,30,1332.0,1.8338,-23.4263,0.0761
b01,DLC1.2-j-s6,0.58,center,30,1332.0,2.258,-33.9057,0.7372
b01,DLC1.2-k-s1,0.62,center,30,538.2,2.9145,-16.0632,1.1231
b01,DLC1.2-k-s2,0.66,center,30,538.2,1.7052,-11.0363,0.7481
b01,DLC1.2-k-s3,0.64,center,30,538.2,2.1712,-12.1744,0.6638
b01,DLC1.2-k-s4,0.61,center,30,538.2,2.1001,-10.8031,0.4753
b01,DLC1.2-k-s5,0.52,center,30,538.2,0.8837,2.907,1.2003
b01,DLC1.2-k-s6,0.58,min_pos,30,538.2,3.0741,-17.6102,0.8928
b01,DLC2.4.1-a-s1,0.32,center,3,50.0,0.4812,7.4412,2.0394
b01,DLC2.4.1-a-s2,0.36,center,3,50.0,0.9096,8.0871,2.4594
b01,DLC2.4.1-a-s3,0.35,center,3,50.0,1.2141,4.8261,2.0042
b01,DLC2.4.1-a-s4,0.32,center,3,50.0,1.189,1.5417,1.2687
b01,DLC2.4.1-a-s5,0.37,center,3,50.0,0.4997,8.77,2.3247
b01,DLC2.4.1-a-s6,0.32,center,3,50.0,0.5766,10.2268,2.6077
b01,DLC2.4.1-b-s1,0.61,min_pos,3,50.0,3.4096,-11.2796,0.2315
b01,DLC2.4.1-b-s2,0.49,center,3,50.0,2.7707,-6.9002,0.7347
b01,DLC2.4.1-b-s3,0.41,min_pos,3,50.0,3.3175,-11.8421,0.1562
b01,DLC2.4.1-b-s4,0.48,center,3,50.0,2.9817,-7.4804,0.7623
b01,DLC2.4.1-b-s5,0.51,min_pos,3,50.0,4.204,-11.2243,0.4851
b01,DLC2.4.1-b-s6,0.36,center,3,50.0,2.4592,-7.1753,0.3061
b01,DLC2.4.2-a-s1,0.25,center,15,25.0,2.8712,-19.3451,1.2681
b01,DLC2.4.2-a-s2,0.19,center,15,25.0,1.883,-2.4105,1.4718
b01,DLC2.4.2-a-s3,0.27,center,15,25.0,2.7618,-9.8618,1.5726
b01,DLC2.4.2-a-s4,0.23,center,15,25.0,1.8079,-2.7745,1.3185
b01,DLC2.4.2-a-s5,0.28,center,15,25.0,2.7082,-14.5397,1.1691
b01,DLC2.4.2-a-s6,0.24,center,15,25.0,2.202,-6.7888,1.349
b01,DLC2.4.2-b-s1,0.37,center,15,25.0,2.9559,-4.2626,1.7232
b01,DLC2.4.2-b-s2,0.5,center,15,25.0,2.576,-6.6714,0.7716
b01,DLC2.4.2-b-s3,0.41,center,15,25.0,2.5993,-7.491,0.8922
b01,DLC2.4.2-b-s4,0.41,center,15,25.0,2.9086,-4.2992,1.6413
b01,DLC2.4.2-b-s5,0.37,center,15,25.0,2.5338,-2.0053,1.7311
b01,DLC2.4.2-b-s6,0.26,center,15,25.0,2.3686,-4.4241,1.1504
b01,DLC4.1-a-y1,0.16,center,10,10000.0,1.5801,0.9963,1.4845
b01,DLC4.1-a-y2,0.16,center,10,10000.0,1.5511,1.0279,1.466
b01,DLC4.1-a-y3,0.16,center,10,10000.0,1.5331,1.0859,1.4609
b01,DLC4.1-b-y1,0.26,center,10,500.0,2.0349,-1.5899,1.5333
b01,DLC4.1-b-y2,0.26,center,10,500.0,1.9256,-1.7282,1.44
b01,DLC4.1-b-y3,0.25,center,10,500.0,1.8462,-1.2595,1.4496
b01,DLC4.1-c-y1,0.24,center,10,500.0,2.3863,-1.6875,1.6544
b01,DLC4.1-c-y2,0.31,center,10,500.0,2.5556,-3.415,1.5285
b01,DLC4.1-c-y3,0.47,center,10,500.0,2.5148,-9.6752,0.1162
b01,DLC6.4-a-s1,3.0,center,30,24340.0,0.139,0.1876,0.1472
b01,DLC6.4-a-s2,3.0,center,30,24340.0,0.5707,0.6085,0.5771
b01,DLC6.4-a-s3,3.0,center,30,24340.0,0.439,0.574,0.4618
b01,DLC6.4-a-s4,3.0,center,30,24340.0,0.5556,0.6675,0.5744
b01,DLC6.4-a-s5,3.0,center,30,24340.0,0.2243,0.2753,0.2328
b01,DLC6.4-a-s6,3.0,center,30,24340.0,0.5295,0.6098,0.543
b01,DLC6.4-b-s1,0.28,center,30,292.4,2.5213,-3.5013,1.4268
b01,DLC6.4-b-s2,0.28,center,30,292.4,2.806,-4.1285,1.5293
b01,DLC6.4-b-s3,0.22,center,30,292.4,2.2873,-2.2891,1.478
b01,DLC6.4-b-s4,0.39,center,30,292.4,2.5169,-7.7272,0.4845
b01,DLC6.4-b-s5,0.5,min_pos,30,292.4,3.2782,-10.9305,0.1595
b01,DLC6.4-b-s6,0.24,center,30,292.4,2.2352,-2.5027,1.3999
b02,DLC1.2-a-s1,0.17,center,30,37800.0,1.6279,-0.227,1.5393
b02,DLC1.2-a-s2,0.16,center,30,37800.0,1.564,0.2237,1.5004
b02,DLC1.2-a-s3,0.16,center,30,37800.0,1.6091,0.4137,1.5517
b02,DLC1.2-a-s4,0.16,center,30,37800.0,1.5051,0.3424,1.4487
b02,DLC1.2-a-s5,0.17,center,30,37800.0,1.4911,-0.0373,1.414
b02,DLC1.2-a-s6,0.17,center,30,37800.0,1.617,0.0799,1.544
b02,DLC1.2-b-s1,0.18,center,30,45700.0,1.7716,-5.2677,1.5456
b02,DLC1.2-b-s2,0.18,center,30,45700.0,1.6686,-4.4241,1.4773
b02,DLC1.2-b-s3,0.18,center,30,45700.0,1.8681,-5.6516,1.6335
b02,DLC1.2-b-s4,0.18,center,30,45700.0,1.7097,-6.2948,1.4629
b02,DLC1.2-b-s5,0.18,center,30,45700.0,1.8347,-4.5126,1.621
b02,DLC1.2-b-s6,0.17,center,30,45700.0,1.6166,-5.6031,1.3946
b02,DLC1.2-c-s1,0.19,center,30,45040.0,1.8247,-8.3154,1.5681
b02,DLC1.2-c-s2,0.2,center,30,45040.0,1.7701,-10.6101,1.437
b02,DLC1.2-c-s3,0.19,center,30,45040.0,1.6267,-11.0606,1.3213
b02,DLC1.2-c-s4,0.22,center,30,45040.0,1.9931,-8.7523,1.6803
b02,DLC1.2-c-s5,0.19,center,30,45040.0,1.7892,-11.1196,1.4361
b02,DLC1.2-c-s6,0.2,center,30,45040.0,1.7639,-9.7421,1.4276
b02,DLC1.2-d-s1,0.19,center,30,38180.0,2.0046,-15.6495,1.5843
b02,DLC1.2-d-s2,0.19,center,30,38180.0,1.6942,-13.8757,1.4052
b02,DLC1.2-d-s3,0.18,center,30,38180.0,1.5287,-13.4656,1.2371
b02,DLC1.2-d-s4,0.19,center,30,38180.0,1.8729,-16.4894,1.5036
b02,DLC1.2-d-s5,0.2,center,30,38180.0,1.8821,-14.5887,1.477
b02,DLC1.2-d-s6,0.19,center,30,38180.0,1.6341,-15.2803,1.2627
b02,DLC1.2-e-s1,0.22,center,30,28490.0,1.8805,-21.8481,1.3046
b02,DLC1.2-e-s2,0.23,center,30,28490.0,2.1322,-22.1658,1.523
b02,DLC1.2-e-s3,0.2,center,30,28490.0,1.8896,-20.7468,1.4489
b02,DLC1.2-e-s4,0.23,center,30,28490.0,2.187,-25.3028,1.5927
b02,DLC1.2-e-s5,0.21,center,30,28490.0,2.1892,-13.3095,1.805
b02,DLC1.2-e-s6,0.21,center,30,28490.0,1.7799,-22.0353,1.2572
b02,DLC1.2-f-s1,0.28,center,30,18970.0,2.4799,-27.2115,1.7321
b02,DLC1.2-f-s2,0.27,center,30,18970.0,2.0724,-27.1896,1.4895
b02,DLC1.2-f-s3,0.28,center,30,18970.0,2.6126,-23.1974,1.7375
b02,DLC1.2-f-s4,0.27,center,30,18970.0,1.9851,-24.1449,1.2095
b02,DLC1.2-f-s5,0.26,center,30,18970.0,1.9182,-21.1103,1.2364
b02,DLC1.2-f-s6,0.3,center,30,18970.0,2.6071,-31.0967,1.6709
b02,DLC1.2-g-s1,0.34,center,30,11340.0,2.1817,-27.3384,1.2512
b02,DLC1.2-g-s2,0.34,center,30,11340.0,2.7714,-20.9776,1.9085
b02,DLC1.2-g-s3,0.34,center,30,11340.0,2.6212,-34.5428,1.3888
b02,DLC1.2-g-s4,0.34,center,30,11340.0,2.3633,-28.8823,1.3407
b02,DLC1.2-g-s5,0.36,center,30,11340.0,2.3695,-29.3087,1.3483
b02,DLC1.2-g-s6,0.35,center,30,11340.0,2.004,-26.7925,0.8837
b02,DLC1.2-h-s1,0.41,center,30,6126.0,1.9507,-23.0749,0.5777
b02,DLC1.2-h-s2,0.43,center,30,6126.0,2.899,-32.5807,1.6195
b02,DLC1.2-h-s3,0.41,center,30,6126.0,2.7968,-30.2693,1.5641
b02,DLC1.2-h-s4,0.42,center,30,6126.0,2.6437,-26.3296,1.3833
b02,DLC1.2-h-s5,0.41,center,30,6126.0,1.9994,-31.8099,0.6899
b02,DLC1.2-h-s6,0.42,center,30,6126.0,1.9272,-37.0841,0.6416
b02,DLC1.2-i-s1,0.52,center,30,2997.0,2.3281,-39.4244,0.5704
b02,DLC1.2-i-s2,0.44,center,30,2997.0,2.5199,-22.2163,1.2613
b02,DLC1.2-i-s3,0.43,center,30,2997.0,2.1928,-23.0626,0.8954
b02,DLC1.2-i-s4,0.47,center,30,2997.0,2.2917,-38.5804,0.5743
b02,DLC1.2-i-s5,0.47,center,30,2997.0,2.8342,-32.0694,0.5953
b02,DLC1.2-i-s6,0.5,center,30,2997.0,1.8313,-28.7137,0.343
b02,DLC1.2-j-s1,0.5,center,30,1332.0,2.658,-34.8126,0.2064
b02,DLC1.2-j-s2,0.54,center,30,1332.0,1.9591,-32.1022,0.0192
b02,DLC1.2-j-s3,0.53,center,30,1332.0,2.5494,-35.6347,0.3954
b02,DLC1.2-j-s4,0.52,center,30,1332.0,2.2632,-33.4717,0.4304
b02,DLC1.2-j-s5,0.56,center,30,1332.0,2.955,-21.3269,1.2685
b02,DLC1.2-j-s6,0.58,center,30,1332.0,2.4919,-32.6203,0.9927
b02,DLC1.2-k-s1,0.61,center,30,538.2,2.0524,-18.3077,0.1519
b02,DLC1.2-k-s2,0.65,center,30,538.2,1.5086,-14.3133,0.3547
b02,DLC1.2-k-s3,0.64,min_pos,30,538.2,3.0804,-12.5501,1.4521
b02,DLC1.2-k-s4,0.61,center,30,538.2,2.9474,-10.9431,1.2007
b02,DLC1.2-k-s5,0.52,center,30,538.2,1.2885,2.8298,1.5239
b02,DLC1.2-k-s6,0.58,min_pos,30,538.2,3.2709,-17.8674,1.0922
b02,DLC2.4.1-a-s1,0.33,center,3,50.0,0.8454,9.5289,2.8187
b02,DLC2.4.1-a-s2,0.37,center,3,50.0,1.002,9.92,2.9382
b02,DLC2.4.1-a-s3,0.35,center,3,50.0,1.0407,5.379,1.9965
b02,DLC2.4.1-a-s4,0.32,center,3,50.0,0.9903,1.6167,1.1337
b02,DLC2.4.1-a-s5,0.38,center,3,50.0,0.7836,10.5438,2.9591
b02,DLC2.4.1-a-s6,0.32,center,3,50.0,0.0975,10.6589,2.3471
b02,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,4.3018,-11.0889,0.9417
b02,DLC2.4.1-b-s2,0.49,center,3,50.0,2.7235,-7.8689,0.4728
b02,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,4.3646,-11.7416,0.9717
b02,DLC2.4.1-b-s4,0.48,center,3,50.0,2.8835,-8.3513,0.4772
b02,DLC2.4.1-b-s5,0.51,min_pos,3,50.0,3.9792,-11.7064,0.1715
b02,DLC2.4.1-b-s6,0.36,center,3,50.0,2.3547,-7.951,0.0285
b02,DLC2.4.2-a-s1,0.25,center,15,25.0,2.7676,-20.7726,1.2618
b02,DLC2.4.2-a-s2,0.19,center,15,25.0,1.8971,-2.7341,1.4906
b02,DLC2.4.2-a-s3,0.26,center,15,25.0,2.6736,-10.6949,1.519
b02,DLC2.4.2-a-s4,0.23,center,15,25.0,2.0022,-2.9942,1.5068
b02,DLC2.4.2-a-s5,0.27,center,15,25.0,2.4178,-16.2237,0.91
b02,DLC2.4.2-a-s6,0.24,center,15,25.0,2.4627,-7.1427,1.6273
b02,DLC2.4.2-b-s1,0.37,center,15,25.0,2.8102,-4.6176,1.5516
b02,DLC2.4.2-b-s2,0.5,center,15,25.0,2.4205,-7.0387,0.585
b02,DLC2.4.2-b-s3,0.41,center,15,25.0,2.4538,-7.8446,0.7153
b02,DLC2.4.2-b-s4,0.41,center,15,25.0,2.8298,-4.74,1.4992
b02,DLC2.4.2-b-s5,0.37,center,15,25.0,2.664,-2.3501,1.7797
b02,DLC2.4.2-b-s6,0.27,center,15,25.0,2.8316,-4.0249,1.6079
b02,DLC4.1-a-y1,0.16,center,10,10000.0,1.5825,0.9326,1.4752
b02,DLC4.1-a-y2,0.16,center,10,10000.0,1.5532,0.9704,1.4578
b02,DLC4.1-a-y3,0.16,center,10,10000.0,1.5352,1.0363,1.4541
b02,DLC4.1-b-y1,0.27,center,10,500.0,1.8738,-1.5353,1.4144
b02,DLC4.1-b-y2,0.28,center,10,500.0,2.0037,-1.4669,1.5556
b02,DLC4.1-b-y3,0.27,center,10,500.0,1.9348,-0.9278,1.5817
b02,DLC4.1-c-y1,0.24,center,10,500.0,2.3545,-1.9147,1.5859
b02,DLC4.1-c-y2,0.31,center,10,500.0,2.5153,-3.6136,1.4626
b02,DLC4.1-c-y3,0.48,min_pos,10,500.0,3.3383,-8.7923,0.9594
