idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
1.00_4.00_4200_31_170_400,553,1.0,4.0,4200.0,31.0,170.0,400.0,2.353,71,3690.0,4698.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.50293,156.871,22305.0,81083.2,125693.2,2179.7,1858.5,2179.7,Myz_max/UW,0,0.29,
1.00_5.00_4200_31_200_400,560,1.0,5.0,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.50443,156.567,22956.1,97763.4,143675.7,2084.5,1733.1,2084.5,Myz_max/UW,1,0.26,
1.00_4.00_4500_27_110_250,566,1.0,4.0,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.26322,156.14,9065.4,104545.7,122676.6,2504.7,2175.7,2504.7,Myz_max/UW,0,0.35,
1.00_4.50_4500_19_200_475,571,1.0,4.5,4500.0,19.0,200.0,475.0,2.375,65,3969.0,5018.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.03088,155.903,29230.9,104231.3,162693.0,1965.3,1702.5,1965.3,Myz_max/UW,1,0.25,
1.00_5.00_4200_19_230_550,575,1.0,5.0,4200.0,19.0,230.0,550.0,2.391,52,3586.0,4798.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.43192,155.761,36369.2,93594.2,166332.5,1922.4,1612.6,1922.4,Myz_max/UW,1,0.26,
1.00_5.00_3900_27_140_325,578,1.0,5.0,3900.0,27.0,140.0,325.0,2.321,80,3499.0,4291.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.9618,155.666,13186.5,89107.9,115481.0,2382.4,1977.6,2382.4,Myz_max/UW,0,0.41,
1.00_5.00_4500_15_140_325,580,1.0,5.0,4500.0,15.0,140.0,325.0,2.321,92,4152.0,4838.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.17907,155.653,12955.7,125471.0,151382.3,2223.8,1934.4,2223.8,Myz_max/UW,0,0.29,
1.00_3.50_4500_31_140_325,583,1.0,3.5,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.17859,155.596,15820.0,88287.1,119927.2,2309.1,2011.3,2309.1,Myz_max/UW,0,0.34,
1.00_4.50_4500_19_230_550,587,1.0,4.5,4500.0,19.0,230.0,550.0,2.391,56,3886.0,5098.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.03496,155.524,39020.7,99917.5,177958.8,1876.6,1618.6,1876.6,Myz_max/UW,1,0.25,
1.00_5.00_4500_27_170_325,590,1.0,5.0,4500.0,27.0,170.0,325.0,1.912,76,4073.0000000000005,4918.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.2682,155.434,15877.1,120741.7,152495.9,2149.8,1822.8,2149.8,Myz_max/UW,0,0.3,
1.00_4.50_3900_31_200_475,592,1.0,4.5,3900.0,31.0,200.0,475.0,2.375,56,3297.0,4490.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.82773,155.433,29105.0,71924.0,130133.9,2130.8,1750.3,2130.8,Myz_max/UW,0,0.25,
1.00_5.00_4200_19_200_475,599,1.0,5.0,4200.0,19.0,200.0,475.0,2.375,60,3669.0,4718.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.42778,155.216,27211.3,97977.0,152399.6,2013.0,1700.1,2013.0,Myz_max/UW,1,0.26,
1.00_4.50_4200_27_110_250,604,1.0,4.5,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.61046,155.1,8457.1,100123.3,117037.5,2551.0,2180.3,2551.0,Myz_max/UW,0,0.38,
1.00_5.00_4200_19_170_400,611,1.0,5.0,4200.0,19.0,170.0,400.0,2.353,71,3751.0,4637.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.42378,154.671,19380.5,102405.3,141166.4,2128.2,1809.8,2128.2,Myz_max/UW,0,0.28,
1.00_4.00_4200_31_140_325,622,1.0,4.0,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.49851,154.385,14766.2,85266.9,114799.3,2356.5,2017.2,2356.5,Myz_max/UW,0,0.34,
1.00_4.50_3900_31_170_400,625,1.0,4.5,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.82297,154.265,20710.1,76038.8,117458.9,2253.7,1868.6,2253.7,Myz_max/UW,0,0.27,
1.00_5.00_4500_31_140_250,628,1.0,5.0,4500.0,31.0,140.0,250.0,1.786,92,4153.0,4840.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.67544,154.189,9874.7,125531.4,145280.9,2368.4,1991.8,2368.4,Myz_max/UW,0,0.32,
1.00_4.50_4500_27_230_475,634,1.0,4.5,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.77706,154.09,33222.7,100226.2,166671.6,1924.9,1641.4,1924.9,Myz_max/UW,1,0.25,
1.00_5.00_4500_23_200_400,639,1.0,5.0,4500.0,23.0,200.0,400.0,2.0,65,4002.0,4987.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.88908,153.664,22844.4,116568.9,162257.7,2005.1,1710.2,2005.1,Myz_max/UW,1,0.27,
1.00_5.00_4500_15_110_250,641,1.0,5.0,4500.0,15.0,110.0,250.0,2.273,118,4230.0,4762.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.17549,153.57,7744.4,130229.5,145718.3,2449.6,2135.8,2449.6,Myz_max/UW,0,0.33,
1.00_3.50_4500_31_110_250,646,1.0,3.5,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.17447,153.514,9439.6,92398.0,111277.1,2550.1,2223.7,2550.1,Myz_max/UW,0,0.35,
1.00_4.50_4500_19_170_400,648,1.0,4.5,4500.0,19.0,170.0,400.0,2.353,76,4051.0,4937.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.02693,153.504,20766.2,108582.6,150115.1,2092.3,1820.5,2092.3,Myz_max/UW,1,0.31,
1.00_4.50_4500_31_170_325,654,1.0,4.5,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.17978,153.236,16424.4,109011.9,141860.7,2187.2,1860.0,2187.2,Myz_max/UW,0,0.33,
1.00_5.00_3900_27_110_250,661,1.0,5.0,3900.0,27.0,110.0,250.0,2.273,102,3590.0,4203.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.95771,152.672,7848.8,93803.1,109500.8,2622.3,2193.1,2622.3,Myz_max/UW,0,0.37,
1.00_5.00_3600_31_230_550,663,1.0,5.0,3600.0,31.0,230.0,550.0,2.391,45,2903.0,4282.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.15308,152.537,35958.1,61337.0,133253.2,2168.6,1669.1,2168.6,Myz_max/UW,0,0.27,
1.00_5.00_3900_23_230_550,665,1.0,5.0,3900.0,23.0,230.0,550.0,2.391,49,3256.0,4528.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.64253,152.414,35750.1,77160.9,148661.1,2012.6,1636.9,2012.6,Myz_max/UW,1,0.23,
1.00_5.00_3600_31_200_475,671,1.0,5.0,3600.0,31.0,200.0,475.0,2.375,52,2997.0,4190.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.14794,152.229,26886.0,65373.5,119145.5,2252.8,1761.5,2252.8,Myz_max/UW,0,0.26,
1.00_5.00_4200_19_140_325,673,1.0,5.0,4200.0,19.0,140.0,325.0,2.321,86,3834.0,4557.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.4199,152.221,12844.3,106987.4,132675.9,2294.2,1963.1,2294.2,Myz_max/UW,0,0.34,
1.00_4.50_3900_31_140_325,686,1.0,4.5,3900.0,31.0,140.0,325.0,2.321,80,3484.0,4306.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.81846,151.927,13712.3,80314.2,107738.8,2427.4,2029.2,2427.4,Myz_max/UW,0,0.35,
1.00_4.00_4200_31_110_250,689,1.0,4.0,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.49433,151.899,8806.3,89555.8,107168.4,2601.2,2233.5,2601.2,Myz_max/UW,0,0.34,
1.00_4.00_4500_31_230_475,699,1.0,4.0,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.68911,151.723,34464.8,89232.8,158162.4,1954.9,1674.4,1954.9,Myz_max/UW,1,0.25,
1.00_5.00_4200_27_230_475,702,1.0,5.0,4200.0,27.0,230.0,475.0,2.065,52,3592.0,4794.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.12459,151.658,30966.4,93907.7,155840.4,1978.0,1650.3,1978.0,Myz_max/UW,1,0.25,
1.00_4.00_4500_23_200_475,707,1.0,4.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.89223,151.6,30858.8,92583.1,154300.8,1996.2,1738.5,1996.2,Myz_max/UW,1,0.28,
1.00_4.00_4500_23_230_550,711,1.0,4.0,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.89652,151.232,41199.3,88542.6,170941.1,1904.6,1652.4,1904.6,Myz_max/UW,1,0.25,
1.00_4.50_4200_23_230_550,714,1.0,4.5,4200.0,23.0,230.0,550.0,2.391,52,3556.0,4828.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.2695,151.088,38402.1,83668.0,160472.1,1950.6,1649.2,1950.6,Myz_max/UW,1,0.25,
1.00_4.50_4500_19_140_325,719,1.0,4.5,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.0231,150.979,13760.4,113077.6,140598.5,2261.4,1973.9,2261.4,Myz_max/UW,0,0.32,
1.00_4.50_4500_27_200_400,725,1.0,4.5,4500.0,27.0,200.0,400.0,2.0,65,3982.0,5006.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.77254,150.614,23812.5,104915.2,152540.3,2037.9,1744.6,2037.9,Myz_max/UW,1,0.26,
1.00_4.50_4200_23_200_475,727,1.0,4.5,4200.0,23.0,200.0,475.0,2.375,60,3643.0,4744.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.26514,150.56,28730.4,87812.1,145272.8,2044.6,1739.1,2044.6,Myz_max/UW,1,0.25,
1.00_5.00_4200_31_170_325,729,1.0,5.0,4200.0,31.0,170.0,325.0,1.912,71,3759.0,4632.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.49978,150.532,15329.3,102842.6,133501.3,2239.3,1873.3,2239.3,Myz_max/UW,0,0.28,
1.00_5.00_3900_23_200_475,733,1.0,5.0,3900.0,23.0,200.0,475.0,2.375,56,3343.0,4444.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.63808,150.435,26696.8,81339.5,134733.0,2111.5,1734.3,2111.5,Myz_max/UW,0,0.26,
1.00_5.00_3600_31_170_400,735,1.0,5.0,3600.0,31.0,170.0,400.0,2.353,61,3090.0,4098.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.14305,150.38,19115.0,69493.7,107723.7,2372.5,1884.6,2372.5,Myz_max/UW,0,0.24,
1.00_5.00_4500_31_230_400,740,1.0,5.0,4500.0,31.0,230.0,400.0,1.739,56,3939.0,5050.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.68596,150.167,25362.2,112927.7,163652.1,1988.0,1668.3,1988.0,Myz_max/UW,1,0.26,
1.00_4.50_4200_23_170_400,746,1.0,4.5,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.26093,150.031,20460.4,92006.9,132927.6,2164.2,1851.9,2164.2,Myz_max/UW,0,0.28,
1.00_5.00_4200_19_110_250,750,1.0,5.0,4200.0,19.0,110.0,250.0,2.273,110,3916.0,4477.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.41616,149.77,7675.3,111612.8,126963.3,2526.5,2171.5,2526.5,Myz_max/UW,0,0.36,
1.00_5.00_3900_23_170_400,770,1.0,5.0,3900.0,23.0,170.0,400.0,2.353,66,3429.0,4359.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.6338,149.304,18997.2,85578.3,123572.6,2229.5,1850.5,2229.5,Myz_max/UW,0,0.31,
1.00_4.00_4500_23_170_400,773,1.0,4.0,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.88809,149.268,21923.5,96665.8,140512.7,2127.3,1859.9,2127.3,Myz_max/UW,0,0.29,
1.00_4.50_3900_31_110_250,779,1.0,4.5,3900.0,31.0,110.0,250.0,2.273,102,3578.0,4215.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.8142,149.006,8173.0,84706.5,101052.5,2676.0,2250.9,2676.0,Myz_max/UW,0,0.35,
1.00_4.50_4500_19_110_250,785,1.0,4.5,4500.0,19.0,110.0,250.0,2.273,118,4216.0,4777.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.0194,148.959,8227.5,117608.0,134063.0,2493.4,2180.1,2493.4,Myz_max/UW,0,0.38,
1.00_4.50_4200_31_230_475,792,1.0,4.5,4200.0,31.0,230.0,475.0,2.065,52,3571.0,4816.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.00931,148.783,32126.3,84375.3,148628.0,2009.8,1686.9,2009.8,Myz_max/UW,1,0.28,
1.00_4.00_4500_31_200_400,800,1.0,4.0,4500.0,31.0,200.0,400.0,2.0,65,3965.0,5024.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.68434,148.301,24658.3,93619.2,142935.7,2071.5,1780.3,2071.5,Myz_max/UW,1,0.26,
1.00_5.00_3600_31_140_325,803,1.0,5.0,3600.0,31.0,140.0,325.0,2.321,74,3184.0,4006.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.13843,148.223,12658.4,73786.1,99102.8,2537.3,2047.6,2537.3,Myz_max/UW,0,0.28,
1.00_3.50_4500_27_200_475,807,1.0,3.5,4500.0,27.0,200.0,475.0,2.375,65,3919.0,5068.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.77569,147.98,32329.2,81297.3,145955.7,2027.7,1776.7,2027.7,Myz_max/UW,1,0.26,
1.00_4.50_3900_27_230_550,810,1.0,4.5,3900.0,27.0,230.0,550.0,2.391,49,3228.0,4556.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.47533,147.879,37475.5,68945.0,143895.9,2041.0,1678.4,2041.0,Myz_max/UW,1,0.26,
1.00_4.50_4200_23_140_325,817,1.0,4.5,4200.0,23.0,140.0,325.0,2.321,86,3816.0,4575.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.25689,147.654,13560.0,96350.2,123470.1,2335.9,2009.0,2335.9,Myz_max/UW,0,0.34,
1.00_5.00_3900_31_230_475,819,1.0,5.0,3900.0,31.0,230.0,475.0,2.065,49,3271.0,4516.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.32958,147.642,29913.2,77873.5,137699.9,2075.6,1690.2,2075.6,Myz_max/UW,1,0.25,
1.00_3.50_4500_27_230_550,821,1.0,3.5,4500.0,27.0,230.0,550.0,2.391,56,3828.0,5156.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.78021,147.62,43190.3,77565.7,163946.2,1932.9,1688.3,1932.9,Myz_max/UW,1,0.27,
1.00_5.00_4500_19_230_475,823,1.0,5.0,4500.0,19.0,230.0,475.0,2.065,56,3940.0,5046.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.53181,147.616,30318.9,112985.0,173622.8,1916.2,1643.2,1916.2,Myz_max/UW,1,0.25,
1.00_5.00_4200_27_200_400,833,1.0,5.0,4200.0,27.0,200.0,400.0,2.0,60,3682.0,4706.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.11998,147.36,22166.3,98672.5,143005.2,2093.7,1758.1,2093.7,Myz_max/UW,1,0.28,
1.00_5.00_3900_23_140_325,841,1.0,5.0,3900.0,23.0,140.0,325.0,2.321,80,3516.0,4275.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.62969,147.042,12592.4,89975.9,115160.8,2396.4,2008.7,2396.4,Myz_max/UW,0,0.35,
1.00_4.00_4200_27_230_550,844,1.0,4.0,4200.0,27.0,230.0,550.0,2.391,52,3528.0,4856.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.12774,147.004,40260.3,74120.0,154640.6,1980.3,1688.3,1980.3,Myz_max/UW,1,0.27,
1.00_4.00_4500_23_140_325,848,1.0,4.0,4500.0,23.0,140.0,325.0,2.321,92,4116.0,4875.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.8841,146.813,14527.5,100885.6,129940.5,2301.6,2016.9,2301.6,Myz_max/UW,0,0.34,
1.00_5.00_4200_15_230_550,857,1.0,5.0,4200.0,15.0,230.0,550.0,2.391,52,3619.0,4766.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.11021,146.586,34134.6,95324.7,163594.0,1947.6,1650.8,1947.6,Myz_max/UW,1,0.26,
1.00_4.00_4200_27_200_475,861,1.0,4.0,4200.0,27.0,200.0,475.0,2.375,60,3619.0,4768.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.12313,146.49,30102.6,77993.0,138198.2,2078.0,1780.6,2078.0,Myz_max/UW,1,0.25,
1.00_5.00_4200_15_200_475,876,1.0,5.0,4200.0,15.0,200.0,475.0,2.375,60,3696.0,4690.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.1063,146.074,25575.6,99424.3,150575.5,2039.6,1740.3,2039.6,Myz_max/UW,1,0.25,
1.00_5.00_4500_23_170_325,880,1.0,5.0,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.88494,145.98,15259.7,121632.7,152152.1,2166.4,1856.0,2166.4,Myz_max/UW,0,0.3,
1.00_4.00_4200_27_170_400,882,1.0,4.0,4200.0,27.0,170.0,400.0,2.353,71,3709.0,4679.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.11871,145.976,21420.0,81920.4,124760.4,2202.3,1896.8,2202.3,Myz_max/UW,0,0.32,
1.00_4.50_3900_27_200_475,884,1.0,4.5,3900.0,27.0,200.0,475.0,2.375,56,3319.0,4468.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.47062,145.958,27970.9,72887.0,128828.8,2144.6,1778.7,2144.6,Myz_max/UW,0,0.26,
1.00_3.50_4500_27_170_400,891,1.0,3.5,4500.0,27.0,170.0,400.0,2.353,76,4009.0000000000005,4979.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.77135,145.703,22951.7,85074.2,130977.7,2163.2,1901.4,2163.2,Myz_max/UW,0,0.29,
1.00_5.00_4200_15_170_400,894,1.0,5.0,4200.0,15.0,170.0,400.0,2.353,71,3774.0,4614.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.10248,145.561,18230.1,103665.0,140125.2,2156.3,1852.3,2156.3,Myz_max/UW,0,0.26,
1.00_4.50_4500_15_200_475,902,1.0,4.5,4500.0,15.0,200.0,475.0,2.375,65,3996.0,4990.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.68653,145.291,27478.0,105654.2,160610.2,2000.2,1750.9,2000.2,Myz_max/UW,1,0.26,
1.00_4.50_4200_23_110_250,904,1.0,4.5,4200.0,23.0,110.0,250.0,2.273,110,3902.0,4490.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.25301,145.277,8087.0,100741.9,116916.0,2575.4,2223.1,2575.4,Myz_max/UW,0,0.34,
1.00_3.00_4500_31_200_475,905,1.0,3.0,4500.0,31.0,200.0,475.0,2.375,65,3897.0,5090.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.68749,145.232,33637.1,70338.8,137613.0,2058.4,1815.2,2058.4,Myz_max/UW,1,0.28,
1.00_4.50_4500_15_230_550,915,1.0,4.5,4500.0,15.0,230.0,550.0,2.391,56,3919.0,5066.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.69039,144.938,36625.3,101621.7,174872.3,1910.0,1664.8,1910.0,Myz_max/UW,1,0.25,
1.00_3.00_4500_31_230_550,917,1.0,3.0,4500.0,31.0,230.0,550.0,2.391,56,3803.0,5182.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.69226,144.879,44954.4,66986.4,156895.2,1960.1,1724.4,1960.1,Myz_max/UW,1,0.3,
1.00_4.50_3900_27_170_400,919,1.0,4.5,3900.0,27.0,170.0,400.0,2.353,66,3409.0,4379.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.4661,144.861,19888.2,76893.5,116669.9,2267.9,1898.7,2267.9,Myz_max/UW,0,0.27,
1.00_4.00_4500_23_110_250,922,1.0,4.0,4500.0,23.0,110.0,250.0,2.273,118,4202.0,4790.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.88027,144.849,8668.9,105145.4,122483.2,2539.3,2228.9,2539.3,Myz_max/UW,0,0.35,
1.00_5.00_3600_31_110_250,924,1.0,5.0,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.13409,144.833,7539.7,78207.1,93286.5,2789.7,2275.4,2789.7,Myz_max/UW,0,0.31,
1.00_5.00_4500_27_140_250,926,1.0,5.0,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.26404,144.736,9575.6,126136.7,145287.8,2380.1,2023.1,2380.1,Myz_max/UW,0,0.33,
1.00_4.50_4200_31_200_400,931,1.0,4.5,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.00443,144.567,22956.1,88875.9,134788.1,2130.2,1797.8,2130.2,Myz_max/UW,0,0.27,
1.00_5.00_3600_27_230_550,936,1.0,5.0,3600.0,27.0,230.0,550.0,2.391,45,2928.0,4256.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.82299,144.399,34544.8,62398.0,131487.6,2172.7,1688.0,2172.7,Myz_max/UW,0,0.25,
1.00_5.00_4500_19_200_400,940,1.0,5.0,4500.0,19.0,200.0,400.0,2.0,65,4022.9999999999995,4966.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.52773,144.286,21766.6,117795.5,161328.6,2026.4,1745.9,2026.4,Myz_max/UW,1,0.27,
1.00_5.00_3900_23_110_250,944,1.0,5.0,3900.0,23.0,110.0,250.0,2.273,102,3602.0,4190.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.62575,144.214,7505.2,94431.3,109441.7,2637.0,2226.8,2637.0,Myz_max/UW,0,0.33,
1.00_5.00_3600_27_200_475,950,1.0,5.0,3600.0,27.0,200.0,475.0,2.375,52,3019.0,4168.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.81815,144.107,25838.9,66336.8,118014.7,2257.5,1781.7,2257.5,Myz_max/UW,0,0.26,
1.00_4.00_3900_31_230_550,954,1.0,4.0,3900.0,31.0,230.0,550.0,2.391,49,3203.0,4582.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.33273,144.003,39005.9,61093.1,139104.9,2069.4,1722.8,2069.4,Myz_max/UW,1,0.25,
1.00_5.00_3900_19_230_550,956,1.0,5.0,3900.0,19.0,230.0,550.0,2.391,49,3286.0,4498.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.32892,143.991,33862.9,78589.3,146315.2,2030.1,1667.8,2030.1,Myz_max/UW,1,0.26,
1.00_4.50_4500_23_230_475,959,1.0,4.5,4500.0,23.0,230.0,475.0,2.065,56,3915.0,5071.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.39337,143.91,31852.6,101414.3,165119.6,1945.7,1675.8,1945.7,Myz_max/UW,1,0.26,
1.00_3.50_4200_31_230_550,967,1.0,3.5,4200.0,31.0,230.0,550.0,2.391,52,3503.0,4882.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.01246,143.675,41907.6,64954.0,148769.2,2009.6,1729.0,2009.6,Myz_max/UW,1,0.24,
1.00_4.00_4200_27_140_325,969,1.0,4.0,4200.0,27.0,140.0,325.0,2.321,86,3799.0,4591.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.11449,143.663,14200.0,85944.3,114344.3,2380.1,2057.9,2380.1,Myz_max/UW,0,0.39,
1.00_3.50_4500_27_140_325,979,1.0,3.5,4500.0,27.0,140.0,325.0,2.321,92,4099.0,4891.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.76719,143.307,15213.5,88936.8,119363.7,2343.2,2062.0,2343.2,Myz_max/UW,0,0.32,
1.00_5.00_4200_15_140_325,983,1.0,5.0,4200.0,15.0,140.0,325.0,2.321,86,3852.0,4538.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.09877,143.255,12093.4,107994.4,132181.1,2324.0,2008.7,2324.0,Myz_max/UW,0,0.33,
1.00_3.50_4200_31_200_475,986,1.0,3.5,4200.0,31.0,200.0,475.0,2.375,60,3597.0,4790.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.00758,143.173,31323.7,68486.8,131134.1,2111.5,1824.1,2111.5,Myz_max/UW,0,0.27,
1.00_4.50_4500_27_170_325,990,1.0,4.5,4500.0,27.0,170.0,325.0,1.912,76,4073.0000000000005,4918.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.7682,143.084,15877.1,109765.2,141519.4,2204.0,1894.1,2204.0,Myz_max/UW,0,0.29,
1.00_4.50_4500_15_170_400,994,1.0,4.5,4500.0,15.0,170.0,400.0,2.353,76,4074.0,4914.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.68275,143.055,19533.2,109819.1,148885.5,2129.4,1872.4,2129.4,Myz_max/UW,0,0.3,
1.00_3.00_4500_31_170_400,995,1.0,3.0,4500.0,31.0,170.0,400.0,2.353,76,3990.0,4998.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.68293,142.998,23899.8,73736.0,121535.5,2198.7,1943.4,2198.7,Myz_max/UW,0,0.32,
1.00_5.00_4200_23_230_475,1000,1.0,5.0,4200.0,23.0,230.0,475.0,2.065,52,3615.0,4771.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.76635,142.835,29687.7,95114.1,154489.5,1992.3,1678.5,1992.3,Myz_max/UW,1,0.26,
