DLC,k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
DLC2.4.2-a-s5,2.15,20.0,342.43731683510686,637.8773586644689,403.13062057716127
DLC2.4.2-a-s5,2.2,20.0,357.91539809607383,673.5046439654503,422.79243137462805
DLC2.4.2-a-s5,2.25,20.0,373.82134271201846,710.4786386408882,443.07604724186865
DLC2.4.2-a-s5,2.3,20.0,390.16328760340804,748.8339446354448,463.99530363597086
DLC2.4.2-a-s5,2.35,20.0,406.9494426073599,788.6055777867853,485.5641838957366
DLC2.4.2-a-s5,2.4,20.0,424.188090186336,829.839587872808,507.799059314017
DLC2.4.2-a-s5,2.45,20.0,441.8875851389045,872.5658153151194,530.7129472159007
DLC2.4.2-a-s5,2.5,20.0,460.0563543125779,916.8162221645654,554.3193678127107
DLC2.4.2-a-s5,2.55,20.0,478.70289631875266,962.6274631145637,578.6328898678189
DLC2.4.2-a-s5,2.6,20.0,497.8357812497552,1010.0365967742385,603.6682266374769
DLC2.4.2-a-s5,2.65,20.0,517.4636503980086,1059.0810837222573,629.4402352109257
DLC2.4.2-a-s5,2.7,20.0,537.5952159773267,1109.7987845779999,655.9639158565946
DLC2.4.2-a-s5,2.75,20.0,558.2392608463388,1162.2279580901302,683.2544113743882
DLC2.4.2-a-s5,2.8,20.0,579.4046382340481,1216.40761341371,711.3270817190328
DLC2.4.2-a-s5,2.85,20.0,601.100271467523,1272.3833444105321,740.1987449609092
DLC2.4.2-a-s5,2.9,20.0,623.3351537017204,1330.1877903296777,769.8835232523894
DLC2.4.2-a-s5,2.95,20.0,646.118347651441,1389.8607843660852,800.3971232849212
DLC2.4.2-a-s5,3.0,20.0,669.4589853254024,1451.4425485502984,831.7553911347801
DLC2.4.2-a-s6,0.0,20.0,-15.529325207924128,-23.371577939652855,-16.99503310752175
DLC2.4.2-a-s6,0.05,20.0,-12.375620608428605,-20.386929389535823,-13.873040615459676
DLC2.4.2-a-s6,0.1,20.0,-9.10016362717474,-17.248307996848755,-10.623308968555556
DLC2.4.2-a-s6,0.15,20.0,-5.699132231392257,-13.948201140623484,-7.241325540351296
DLC2.4.2-a-s6,0.2,20.0,-2.1686348421976698,-10.478840446251924,-3.722472116527431
DLC2.4.2-a-s6,0.25,20.0,1.4952894488014623,-6.832200945136179,-0.06202477190273559
DLC2.4.2-a-s6,0.3,20.0,5.296670658032943,-3.000000412117787,3.74484621378266
DLC2.4.2-a-s6,0.35,20.0,9.239607684294814,1.026301136077623,7.703076403882991
DLC2.4.2-a-s6,0.4,20.0,13.328268079500116,5.255501796711148,11.81770721901425
DLC2.4.2-a-s6,0.45,20.0,17.566887816364595,9.696658005200721,16.09388591952925
DLC2.4.2-a-s6,0.5,20.0,21.959771053513055,14.35908464031841,20.536865558291883
DLC2.4.2-a-s6,0.55,20.0,26.511289898424305,19.252355021980662,25.15200490560283
DLC2.4.2-a-s6,0.6,20.0,31.225884168591932,24.386300812128848,29.944768348017114
DLC2.4.2-a-s6,0.65,20.0,36.10806115123641,29.77101182822053,34.920725762698424
DLC2.4.2-a-s6,0.7,20.0,41.162395361868654,35.43598728529089,40.08913414221074
DLC2.4.2-a-s6,0.75,20.0,46.393528301974364,41.44920258008489,45.46651818543279
DLC2.4.2-a-s6,0.8,20.0,51.80616821606166,47.75331201029977,51.04601975744873
DLC2.4.2-a-s6,0.85,20.0,57.40508984828683,54.359821281402866,56.83370610666374
DLC2.4.2-a-s6,0.9,20.0,63.19513419885823,61.280500606538205,62.83575088757472
DLC2.4.2-a-s6,0.95,20.0,69.18120828039002,68.52738412976733,69.05843391180476
DLC2.4.2-a-s6,1.0,20.0,75.3682848743677,76.11276930697181,75.5081408837424
DLC2.4.2-a-s6,1.05,20.0,81.76140228786959,84.04921624880981,82.1913631220889
DLC2.4.2-a-s6,1.1,20.0,88.36566411067142,92.34954702971194,89.11469726856105
DLC2.4.2-a-s6,1.15,20.0,95.18623897285596,101.02684496653205,96.28484498494674
DLC2.4.2-a-s6,1.2,20.0,102.22836030302878,110.09445387014031,103.70861263964795
DLC2.4.2-a-s6,1.25,20.0,109.49732608724072,119.56597727293925,111.39291098479353
DLC2.4.2-a-s6,1.3,20.0,116.99849862870101,129.4552776350158,119.34475482494165
DLC2.4.2-a-s6,1.35,20.0,124.73730430836216,139.77647553139425,127.57126267833581
DLC2.4.2-a-s6,1.4,20.0,132.7192333464446,150.54394882263477,136.07965643161685
DLC2.4.2-a-s6,1.45,20.0,140.94983956496785,161.77233181081462,144.87726098883687
DLC2.4.2-a-s6,1.5,20.0,149.43474015134396,173.47651438275253,153.97150391556252
DLC2.4.2-a-s6,1.55,20.0,158.17961542308709,185.67164114216817,163.36991507880208
DLC2.4.2-a-s6,1.6,20.0,167.19020859368348,198.37311053231775,173.08012628343016
DLC2.4.2-a-s6,1.65,20.0,176.47232553966643,211.59657395050732,183.10987090573917
DLC2.4.2-a-s6,1.7,20.0,186.0318345689314,225.35793485576994,193.4669835246899
DLC2.4.2-a-s6,1.75,20.0,195.87466619032665,239.67334787086915,204.1593995513902
DLC2.4.2-a-s6,1.8,20.0,206.0068128845469,254.55921787969265,215.19515485728192
DLC2.4.2-a-s6,1.85,20.0,216.43432887635788,270.0321991210101,226.582385401476
DLC2.4.2-a-s6,1.9,20.0,227.163329908175,286.1091942794786,238.32932685763373
DLC2.4.2-a-s6,1.95,20.0,238.1999930150155,302.8073535747029,250.44431424075668
DLC2.4.2-a-s6,2.0,20.0,249.55055630084172,320.1440738490848,262.9357815342066
DLC2.4.2-a-s6,2.05,20.0,261.22131871631166,338.13699765513763,275.8122613172538
DLC2.4.2-a-s6,2.1,20.0,273.2186398379481,356.92892466418255,289.10632053541747
DLC2.4.2-a-s6,2.15,20.0,285.54893964873804,376.5049575519612,302.8204172682468
DLC2.4.2-a-s6,2.2,20.0,298.21869832017416,396.995498002723,316.9849319991618
DLC2.4.2-a-s6,2.25,20.0,311.2344559957369,418.2821561879262,331.5825683462494
DLC2.4.2-a-s6,2.3,20.0,324.60281257583546,440.3370897694632,346.61339729769514
DLC2.4.2-a-s6,2.35,20.0,338.330427504199,463.1798405057658,362.0866284538582
DLC2.4.2-a-s6,2.4,20.0,352.42401955573007,486.8301934648419,378.0115682166998
DLC2.4.2-a-s6,2.45,20.0,366.8903666258184,511.3081761082163,394.3976194265542
DLC2.4.2-a-s6,2.5,20.0,381.7363055211113,536.6340573783708,411.25428100108553
DLC2.4.2-a-s6,2.55,20.0,396.9687317517492,562.8283467899512,428.5911475765014
DLC2.4.2-a-s6,2.6,20.0,412.5945993250565,589.9117935249732,446.41790915106975
DLC2.4.2-a-s6,2.65,20.0,428.62092054068705,617.9053855322327,464.7443507309827
DLC2.4.2-a-s6,2.7,20.0,445.05476578722244,646.8303486311235,483.58035197861005
DLC2.4.2-a-s6,2.75,20.0,461.9032633402204,676.7081456200181,502.93588686316684
DLC2.4.2-a-s6,2.8,20.0,479.17359916170136,707.5604753893799,522.8210233138182
DLC2.4.2-a-s6,2.85,20.0,496.9030996623549,739.4092720397329,543.2701283492336
DLC2.4.2-a-s6,2.9,20.0,515.1557400355051,772.2897941451391,564.3415705902182
DLC2.4.2-a-s6,2.95,20.0,533.8577626673407,806.2484465189291,585.9850832698294
DLC2.4.2-a-s6,3.0,20.0,553.0167155745775,841.271626634857,608.2041747107705
DLC2.4.2-b-s1,0.0,20.0,-41.143547236891735,-51.52754163096258,-44.48184324372999
DLC2.4.2-b-s1,0.05,20.0,-37.33734454056387,-47.69303713151369,-40.668391078582324
DLC2.4.2-b-s1,0.1,20.0,-33.25832217304633,-43.54696750537007,-36.569609292000436
DLC2.4.2-b-s1,0.15,20.0,-28.89198776557348,-39.05980681975898,-32.16616497533421
DLC2.4.2-b-s1,0.2,20.0,-24.227758959873526,-34.21391115704707,-27.445168850473532
DLC2.4.2-b-s1,0.25,20.0,-19.249281333157075,-28.987535149492828,-22.388492159706374
DLC2.4.2-b-s1,0.3,20.0,-13.939584051716224,-23.356345048818273,-16.976754876239163
DLC2.4.2-b-s1,0.35,20.0,-8.281081313340943,-17.294948061072535,-11.18981500874071
DLC2.4.2-b-s1,0.4,20.0,-2.2555717502689587,-10.7764340837453,-5.006620694050423
DLC2.4.2-b-s1,0.45,20.0,4.155763658531808,-3.7708071662766796,1.5952970296753133
DLC2.4.2-b-s1,0.5,20.0,10.972364476348506,3.749863952169852,8.638169878585833
DLC2.4.2-b-s1,0.55,20.0,18.214293878666112,11.860975169897259,16.159965911081464
DLC2.4.2-b-s1,0.6,20.0,25.902241423095962,20.6517559560913,24.203609337146293
DLC2.4.2-b-s1,0.65,20.0,34.05752519766845,30.082092722961097,32.77072074988012
DLC2.4.2-b-s1,0.7,20.0,42.70209318256475,40.1998004053502,41.89170437616823
DLC2.4.2-b-s1,0.75,20.0,51.85852379577221,51.10071801759868,51.61297052723746
DLC2.4.2-b-s1,0.8,20.0,61.55002569182501,63.02989555414082,62.02983698182712
DLC2.4.2-b-s1,0.85,20.0,71.80043693779226,75.78477249941878,73.09301441615148
DLC2.4.2-b-s1,0.9,20.0,82.63422370586571,89.40879539138355,84.83325214630102
DLC2.4.2-b-s1,0.95,20.0,94.07647860897906,103.94678433409138,97.28217596784737
DLC2.4.2-b-s1,1.0,20.0,106.15291877892253,119.44493082766962,110.47228623901222
DLC2.4.2-b-s1,1.05,20.0,118.8898837569654,135.99182262965678,124.45033620862667
DLC2.4.2-b-s1,1.1,20.0,132.3143332420591,153.66030803910476,139.25841944266168
DLC2.4.2-b-s1,1.15,20.0,146.4538447238598,172.46003195099377,154.91842598140332
DLC2.4.2-b-s1,1.2,20.0,161.33661101678706,192.4282139901429,171.46163079940897
DLC2.4.2-b-s1,1.25,20.0,176.99143770549998,213.61820653859075,188.92499001355213
DLC2.4.2-b-s1,1.3,20.0,193.4477405096834,236.08470985082647,207.34631721374166
DLC2.4.2-b-s1,1.35,20.0,210.7355425753462,259.88376611512535,226.7642797020266
DLC2.4.2-b-s1,1.4,20.0,228.8854716999529,285.0727532662079,247.21839459866305
DLC2.4.2-b-s1,1.45,20.0,247.92875749898803,311.71037859191324,268.7490248351352
DLC2.4.2-b-s1,1.5,20.0,267.89722852174435,339.8566721707705,291.39737505227976
DLC2.4.2-b-s1,1.55,20.0,288.82330932410366,369.57375887544697,315.2057437098456
DLC2.4.2-b-s1,1.6,20.0,310.7400175058496,401.0098189064277,340.2451768903093
DLC2.4.2-b-s1,1.65,20.0,333.68096071966147,434.15744069072656,366.5359178480803
DLC2.4.2-b-s1,1.7,20.0,357.6803336584457,469.0888567997849,394.12480687759313
DLC2.4.2-b-s1,1.75,20.0,382.77291502709863,505.8545848030232,423.05191696278825
DLC2.4.2-b-s1,1.8,20.0,408.99406450421446,544.5450719805132,453.37088854597863
DLC2.4.2-b-s1,1.85,20.0,436.37971969869307,585.2633755393783,485.13994077546204
DLC2.4.2-b-s1,1.9,20.0,464.96639310563694,628.0767670921299,518.4058722565132
DLC2.4.2-b-s1,1.95,20.0,494.7911690654474,673.0169623174994,553.2040936513952
DLC2.4.2-b-s1,2.0,20.0,525.8917007295263,720.149853405692,589.5816832682456
DLC2.4.2-b-s1,2.05,20.0,558.3062070356061,769.5498172768545,627.5889062229784
DLC2.4.2-b-s1,2.1,20.0,592.0734696953175,821.2924712528835,667.2768176929033
DLC2.4.2-b-s1,2.15,20.0,627.2328301962775,875.4546660876969,708.6972585819252
DLC2.4.2-b-s1,2.2,20.0,663.8241868206891,932.1144790370969,751.9028512096738
DLC2.4.2-b-s1,2.25,20.0,701.8879916821437,991.3512069725124,796.9469950272119
DLC2.4.2-b-s1,2.3,20.0,741.4652477821148,1053.2453595423601,843.8838623616491
DLC2.4.2-b-s1,2.35,20.0,782.5975060873961,1117.878652384167,892.7683941916097
DLC2.4.2-b-s1,2.4,20.0,825.3268626295545,1185.3340003901633,943.6562959552307
DLC2.4.2-b-s1,2.45,20.0,869.695955627328,1255.695511028617,996.6040333921118
DLC2.4.2-b-s1,2.5,20.0,915.7479626327043,1329.0484777228053,1051.6688284203797
DLC2.4.2-b-s1,2.55,20.0,963.5265977013458,1405.4793732892335,1108.908655049877
DLC2.4.2-b-s1,2.6,20.0,1013.0761085878652,1485.0758434363506,1168.3822353322557
DLC2.4.2-b-s1,2.65,20.0,1064.4412739663785,1567.9267003248442,1230.1490353486345
DLC2.4.2-b-s1,2.7,20.0,1117.6674006766852,1654.1219161902955,1294.2692612353344
DLC2.4.2-b-s1,2.75,20.0,1172.8003209963006,1743.7526170288404,1360.803855248064
DLC2.4.2-b-s1,2.8,20.0,1229.8863899385688,1836.9110763462609,1429.8144918648604
DLC2.4.2-b-s1,2.85,20.0,1288.9724825769358,1933.6907089707963,1501.3635739279362
DLC2.4.2-b-s1,2.9,20.0,1350.1059913955037,2034.1860649298296,1575.5142288245718
DLC2.4.2-b-s1,2.95,20.0,1413.3348236658467,2138.4928233904993,1652.3303047070556
DLC2.4.2-b-s1,3.0,20.0,1478.7073988501008,2246.7077866641152,1731.8763667516396
DLC2.4.2-b-s2,0.0,20.0,-53.30742668335523,-65.18379439544171,-57.22140588277962
DLC2.4.2-b-s2,0.05,20.0,-50.232047531722735,-62.30757722575326,-54.21414860886644
DLC2.4.2-b-s2,0.1,20.0,-46.86012928231522,-59.10398997141113,-50.90033870703501
DLC2.4.2-b-s2,0.15,20.0,-43.17316054019449,-55.54772184371301,-47.25918041374453
DLC2.4.2-b-s2,0.2,20.0,-39.15171662638408,-51.612196764936094,-43.26884190791061
DLC2.4.2-b-s2,0.25,20.0,-34.77546672968751,-47.27024390744062,-38.90668021659776
DLC2.4.2-b-s2,0.3,20.0,-30.023182230862922,-42.492666640294686,-34.14877962479695
DLC2.4.2-b-s2,0.35,20.0,-24.87274576311761,-37.144728234094785,-28.93595834208006
DLC2.4.2-b-s2,0.4,20.0,-19.30116067451133,-31.263552003702276,-23.264763644570273
DLC2.4.2-b-s2,0.45,20.0,-13.28456067616608,-24.825744360694635,-17.111359177076203
DLC2.4.2-b-s2,0.5,20.0,-6.798219550813023,-17.793978111639007,-10.446752677091498
DLC2.4.2-b-s2,0.55,20.0,0.18687920991256046,-10.116893258353954,-3.234435509095812
DLC2.4.2-b-s2,0.6,20.0,7.710917499794978,-1.3872391355192804,4.687396408736189
DLC2.4.2-b-s2,0.65,20.0,15.785944393939012,8.115773266231585,13.234899012434841
DLC2.4.2-b-s2,0.7,20.0,24.440169395938803,18.494475297124758,22.461069387927047
DLC2.4.2-b-s2,0.75,20.0,33.70261324337318,29.88108055209624,32.429513616553685
DLC2.4.2-b-s2,0.8,20.0,43.603098407921934,42.271120143602815,43.15900197976785
DLC2.4.2-b-s2,0.85,20.0,54.172239765886076,55.75377121935197,54.699969044960326
DLC2.4.2-b-s2,0.9,20.0,65.44143545388836,70.32828710904946,67.07337898252244
DLC2.4.2-b-s2,0.95,20.0,77.44285792066448,86.09071085316744,80.3330030876527
DLC2.4.2-b-s2,1.0,20.0,90.20944518236658,103.13360678872331,94.53203254460402
DLC2.4.2-b-s2,1.05,20.0,103.77489228578418,121.4507594820319,109.69105035777527
DLC2.4.2-b-s2,1.1,20.0,118.17364298135153,141.1414754357957,125.86649330983772
DLC2.4.2-b-s2,1.15,20.0,133.44088160574125,162.26032727960785,143.10029326623552
DLC2.4.2-b-s2,1.2,20.0,149.61252517218222,184.86531513216642,161.43600552303846
DLC2.4.2-b-s2,1.25,20.0,166.72521566535545,209.00700117265956,180.91514223226056
DLC2.4.2-b-s2,1.3,20.0,184.8163125367349,234.75507793430347,201.58613015307395
DLC2.4.2-b-s2,1.35,20.0,203.92388539551206,262.1806879748113,223.49836026339395
DLC2.4.2-b-s2,1.4,20.0,224.0867068897373,291.35640939938816,246.70217815043034
DLC2.4.2-b-s2,1.45,20.0,245.34424577195657,322.35624177972306,271.24887465318596
DLC2.4.2-b-s2,1.5,20.0,267.7366601434243,355.2555924499297,297.1906767471337
DLC2.4.2-b-s2,1.55,20.0,291.3047908708712,390.1312631615667,324.5807386615706
DLC2.4.2-b-s2,1.6,20.0,316.0901551697942,427.0614370809503,353.4731332204405
DLC2.4.2-b-s2,1.65,20.0,342.1349403482841,466.12566611306295,383.9228433977629
DLC2.4.2-b-s2,1.7,20.0,369.48199770551764,507.4048585373517,415.9857540791585
DLC2.4.2-b-s2,1.75,20.0,398.1748365791617,550.9812669416659,449.71864402131894
DLC2.4.2-b-s2,1.8,20.0,428.25761853612573,596.9384764414584,485.17917800165196
DLC2.4.2-b-s2,1.85,20.0,459.7751517012587,645.3613931721972,522.4258991506705
DLC2.4.2-b-s2,1.9,20.0,492.77288521879655,696.336233043696,561.5182214600698
DLC2.4.2-b-s2,1.95,20.0,527.2969038415667,749.9505107457694,602.5164224597689
DLC2.4.2-b-s2,2.0,20.0,563.3939226431497,806.2930289952669,645.4816360575197
DLC2.4.2-b-s2,2.05,20.0,601.1112818484194,865.4538680151575,690.4758455350229
DLC2.4.2-b-s2,2.1,20.0,640.4969417780684,927.5243752368516,737.5618766947616
DLC2.4.2-b-s2,2.15,20.0,681.5994779029307,992.5971552174929,786.8033911520774
DLC2.4.2-b-s2,2.2,20.0,724.468076004113,1060.7660597644199,838.2648797672823
DLC2.4.2-b-s2,2.25,20.0,769.1525274351012,1132.126178259391,892.011656212834
DLC2.4.2-b-s2,2.3,20.0,815.703224482238,1206.7738281756428,948.1098506708867
DLC2.4.2-b-s2,2.35,20.0,864.171155820074,1284.806545781149,1006.626403656719
DLC2.4.2-b-s2,2.4,20.0,914.6079020583174,1366.3230770218331,1067.629059963785
DLC2.4.2-b-s2,2.45,20.0,967.0656313772239,1451.423368578824,1131.1863627263344
DLC2.4.2-b-s2,2.5,20.0,1021.5970952484241,1540.2085590940778,1197.3676475957213
DLC2.4.2-b-s2,2.55,20.0,1078.2556242383444,1632.7809705590414,1266.2430370267386
DLC2.4.2-b-s2,2.6,20.0,1137.0951238914774,1729.2440998612453,1337.8834346704505
DLC2.4.2-b-s2,2.65,20.0,1198.170070690918,1829.7026104839415,1412.360519870172
DLC2.4.2-b-s2,2.7,20.0,1261.5355080936715,1934.2623243541987,1489.7467422574143
DLC2.4.2-b-s2,2.75,20.0,1327.2470426383745,2043.0302138349707,1570.1153164447117
DLC2.4.2-b-s2,2.8,20.0,1395.3608401231663,2156.11439385696,1653.5402168124435
DLC2.4.2-b-s2,2.85,20.0,1465.9336218515396,2273.624114186187,1740.0961723868154
DLC2.4.2-b-s2,2.9,20.0,1539.0226609441236,2395.6697518234237,1829.8586618063769
DLC2.4.2-b-s2,2.95,20.0,1614.6857787144106,2522.362803531769,1922.9039083744676
DLC2.4.2-b-s2,3.0,20.0,1692.9813411065338,2653.815878488808,2019.3088751951723
DLC2.4.2-b-s3,0.0,20.0,-39.10372018880418,-49.193754563498736,-41.86584026519985
DLC2.4.2-b-s3,0.05,20.0,-36.123879380486315,-46.53269807639512,-38.97367610344384
DLC2.4.2-b-s3,0.1,20.0,-32.89752875444657,-43.59414176842493,-35.826664061667344
DLC2.4.2-b-s3,0.15,20.0,-29.410850046654968,-40.37130838081924,-32.41288437578201
DLC2.4.2-b-s3,0.2,20.0,-25.649463155079587,-36.84667981183637,-28.717089707869025
DLC2.4.2-b-s3,0.25,20.0,-21.598432261287513,-32.998263905022874,-24.722407945403766
DLC2.4.2-b-s3,0.3,20.0,-17.24227189053491,-28.80506783639425,-20.4118331975468
DLC2.4.2-b-s3,0.35,20.0,-12.564952940134699,-24.244711296943855,-15.76758153364144
DLC2.4.2-b-s3,0.4,20.0,-7.549908692582696,-19.293447703637934,-10.771100597642903
DLC2.4.2-b-s3,0.45,20.0,-2.180040818001816,-13.926463706328217,-5.403155111016766
DLC2.4.2-b-s3,0.5,20.0,3.5622746391140714,-8.117886580232836,0.3561670000789663
DLC2.4.2-b-s3,0.55,20.0,9.695181300611289,-1.8407921516890302,6.527448314076323
DLC2.4.2-b-s3,0.6,20.0,16.237336538467396,5.321764027537146,13.238294595357413
DLC2.4.2-b-s3,0.65,20.0,23.207905618629244,13.106396392669106,20.430907845837297
DLC2.4.2-b-s3,0.7,20.0,30.6265559212342,21.506284503544393,28.11783284738725
DLC2.4.2-b-s3,0.75,20.0,38.51345125162753,30.55607826472051,36.323311771293774
DLC2.4.2-b-s3,0.8,20.0,46.889246253960316,40.45309565943471,45.11665629022239
DLC2.4.2-b-s3,0.85,20.0,55.775080936333076,51.25882570366287,54.530390721966285
DLC2.4.2-b-s3,0.9,20.0,65.19257531375715,63.03022824487192,64.59619065151327
DLC2.4.2-b-s3,0.95,20.0,75.16382417284393,75.71361432752109,75.31557054941051
DLC2.4.2-b-s3,1.0,20.0,85.71139196017705,89.41008077483986,86.73302671935994
DLC2.4.2-b-s3,1.05,20.0,96.85830779476848,104.08248238208637,98.85521577639527
DLC2.4.2-b-s3,1.1,20.0,108.62806060382266,119.80894871202787,111.72095950716705
DLC2.4.2-b-s3,1.15,20.0,121.04459438015947,136.64168586907567,125.3622655380235
DLC2.4.2-b-s3,1.2,20.0,134.1323035590164,154.59245416330245,139.80023154276697
DLC2.4.2-b-s3,1.25,20.0,147.91602851152228,173.71163843446277,155.06697800208963
DLC2.4.2-b-s3,1.3,20.0,162.4210511518361,194.05069098303667,171.19524672970283
DLC2.4.2-b-s3,1.35,20.0,177.67309065476388,215.73969270625815,188.24004709521554
DLC2.4.2-b-s3,1.4,20.0,193.69829928055654,238.77485211220431,206.21939823957257
DLC2.4.2-b-s3,1.45,20.0,210.52325830354442,263.21596138133145,225.169342532906
DLC2.4.2-b-s3,1.5,20.0,228.1749740412549,289.16088629315755,245.1369039786173
DLC2.4.2-b-s3,1.55,20.0,246.6808739806838,316.61090740052106,266.14237766780957
DLC2.4.2-b-s3,1.6,20.0,266.0688029984348,345.6240892691218,288.22223351032994
DLC2.4.2-b-s3,1.65,20.0,286.3670196715099,376.25949934135195,311.413524165734
DLC2.4.2-b-s3,1.7,20.0,307.604192675601,408.5771990713392,335.75387994352377
DLC2.4.2-b-s3,1.75,20.0,329.809397267823,442.63823527484175,361.2815038270156
DLC2.4.2-b-s3,1.8,20.0,353.0121118509148,478.5046316848171,388.0351666154111
DLC2.4.2-b-s3,1.85,20.0,377.2422146160343,516.2393807040112,416.0542021790086
DLC2.4.2-b-s3,1.9,20.0,402.5299802613658,555.9064353463992,445.3785028228108
DLC2.4.2-b-s3,1.95,20.0,428.9060767838591,597.57070135977,476.0485147540816
DLC2.4.2-b-s3,2.0,20.0,456.4015623415217,641.2980295221939,508.1052336496899
DLC2.4.2-b-s3,2.05,20.0,485.04788218377774,687.1552081055189,541.5902003193233
DLC2.4.2-b-s3,2.1,20.0,514.8768656475125,735.2099554994343,576.545496460893
DLC2.4.2-b-s3,2.15,20.0,545.9207232165113,785.5309129899985,613.013740504664
DLC2.4.2-b-s3,2.2,20.0,578.2120436420975,838.1876376868775,651.0380835428418
DLC2.4.2-b-s3,2.25,20.0,611.7837911228664,893.2556160894086,690.6636309160622
DLC2.4.2-b-s3,2.3,20.0,646.6693025415,950.8497810253206,731.9469687531761
DLC2.4.2-b-s3,2.35,20.0,682.9022847567267,1010.995850834506,774.9196154658009
DLC2.4.2-b-s3,2.4,20.0,720.5168119485894,1073.767021022368,819.6268261143329
DLC2.4.2-b-s3,2.45,20.0,759.5473230152434,1139.237369880078,866.1143693382771
DLC2.4.2-b-s3,2.5,20.0,800.0286190195902,1207.4818521946834,914.4285237377511
DLC2.4.2-b-s3,2.55,20.0,841.9958606841445,1278.5762930755898,964.6160743219929
DLC2.4.2-b-s3,2.6,20.0,885.484565932561,1352.6381916221803,1016.7359475724412
DLC2.4.2-b-s3,2.65,20.0,930.530607476355,1429.7122555365233,1070.8265792882278
DLC2.4.2-b-s3,2.7,20.0,977.1702104453983,1509.8703732730066,1126.9343970181053
DLC2.4.2-b-s3,2.75,20.0,1025.4399500608106,1593.1918156884535,1185.1081840137717
DLC2.4.2-b-s3,2.8,20.0,1075.3767493489781,1679.7566948392532,1245.3972131577004
DLC2.4.2-b-s3,2.85,20.0,1127.0178768954281,1769.6459584317508,1307.851243771362
DLC2.4.2-b-s3,2.9,20.0,1180.400944637371,1862.9413843662455,1372.5205184774259
DLC2.4.2-b-s3,2.95,20.0,1235.5639056937823,1959.7255753719576,1439.4557601144347
DLC2.4.2-b-s3,3.0,20.0,1292.545052231905,2060.0819537303523,1508.708168702429
DLC2.4.2-b-s4,0.0,20.0,-37.66934894257808,-47.98815302906089,-40.59990042598631
DLC2.4.2-b-s4,0.05,20.0,-34.592406283749696,-45.13213288011042,-37.58638444948986
DLC2.4.2-b-s4,0.1,20.0,-31.312813627217718,-42.06080244417287,-34.36668671555272
DLC2.4.2-b-s4,0.15,20.0,-27.816983469612655,-38.75992721362865,-30.92702913306944
DLC2.4.2-b-s4,0.2,20.0,-24.093292490941664,-35.21438355037954,-27.25479122399619
DLC2.4.2-b-s4,0.25,20.0,-20.134128809683503,-31.40814777787817,-23.339973851563954
DLC2.4.2-b-s4,0.3,20.0,-15.927315594722202,-27.324287738670293,-19.16904185454046
DLC2.4.2-b-s4,0.35,20.0,-11.460136189794323,-22.94416004071993,-14.727586066128373
DLC2.4.2-b-s4,0.4,20.0,-6.719329512934069,-18.245774868174525,-9.999856488530245
DLC2.4.2-b-s4,0.45,20.0,-1.6910870508320297,-13.20978958554495,-4.970453979781775
DLC2.4.2-b-s4,0.5,20.0,3.6389490437198635,-7.812284690974147,0.37771416789385004
DLC2.4.2-b-s4,0.55,20.0,9.285687287069067,-2.0310404517262626,6.0616599755835
DLC2.4.2-b-s4,0.6,20.0,15.264587976148846,4.386941690272739,12.164263429366828
DLC2.4.2-b-s4,0.65,20.0,21.591664171746004,11.36149359605727,18.67443949980281
DLC2.4.2-b-s4,0.7,20.0,28.283482487419654,19.00552161777098,25.636293892561902
DLC2.4.2-b-s4,0.75,20.0,35.357163570760264,27.22815965455463,33.03644905263836
DLC2.4.2-b-s4,0.8,20.0,42.830382190013985,36.04413583443946,40.89186868287484
DLC2.4.2-b-s4,0.85,20.0,50.72136688943072,45.6068985327555,49.25948472245971
DLC2.4.2-b-s4,0.9,20.0,59.04889922108099,55.83715023464728,58.13030009384581
DLC2.4.2-b-s4,0.95,20.0,67.83231258915197,66.80187769426267,67.53740877075994
DLC2.4.2-b-s4,1.0,20.0,77.09149075573649,78.57149336384708,77.51533169394938
DLC2.4.2-b-s4,1.05,20.0,86.8468660594743,91.15006356294084,88.0800053957218
DLC2.4.2-b-s4,1.1,20.0,97.11941739477861,104.64102941203927,99.27625412627346
DLC2.4.2-b-s4,1.15,20.0,107.93066799319293,119.121640641956,111.1418575802055
DLC2.4.2-b-s4,1.2,20.0,119.30268304175642,134.55892319278124,123.68329843550802
DLC2.4.2-b-s4,1.25,20.0,131.25806716717,150.99043671311324,136.92767250508555
DLC2.4.2-b-s4,1.3,20.0,143.8199618094444,168.46511197533465,150.90573524960766
DLC2.4.2-b-s4,1.35,20.0,157.01204250460847,187.03324151490972,165.64902482216525
DLC2.4.2-b-s4,1.4,20.0,170.8585160928376,206.80501906780168,181.20680155884568
DLC2.4.2-b-s4,1.45,20.0,185.38411786584405,227.83092544034514,197.6114883500483
DLC2.4.2-b-s4,1.5,20.0,200.6141086653806,250.11661811752504,214.8828808653338
DLC2.4.2-b-s4,1.55,20.0,216.5742719431105,273.7179942796561,233.05567717824985
DLC2.4.2-b-s4,1.6,20.0,233.29091079078137,298.6922772792401,252.1653368851148
DLC2.4.2-b-s4,1.65,20.0,250.79084494853743,325.10515007772085,272.2501551478106
DLC2.4.2-b-s4,1.7,20.0,269.10140779825207,353.0648258123505,293.36119868894355
DLC2.4.2-b-s4,1.75,20.0,288.2504433479395,382.5798287227703,315.52088360393606
