design,DLC,k,eps_UW,eps_DW,eps_Sys
C1,DLC1.2-a-s2,1.11,27.3301,46.6842,27.6884
C1,DLC1.2-a-s2,1.12,27.6316,47.2924,27.9955
C1,DLC1.2-a-s2,1.13,27.9337,47.9029,28.3034
C1,DLC1.2-a-s2,1.14,28.2364,48.5157,28.6119
C1,DLC1.2-a-s2,1.15,28.5398,49.1308,28.9211
C1,DLC1.2-a-s2,1.16,28.8439,49.7482,29.2311
C1,DLC1.2-a-s2,1.17,29.1486,50.368,29.5417
C1,DLC1.2-a-s2,1.18,29.454,50.9902,29.853
C1,DLC1.2-a-s2,1.19,29.7601,51.6147,30.165
C1,DLC1.2-a-s2,1.2,30.0668,52.2416,30.4777
C1,DLC1.2-a-s2,1.21,30.3742,52.8708,30.7911
C1,DLC1.2-a-s2,1.22,30.6822,53.5024,31.1052
C1,DLC1.2-a-s2,1.23,30.9909,54.1364,31.42
C1,DLC1.2-a-s2,1.24,31.3003,54.7728,31.7355
C1,DLC1.2-a-s2,1.25,31.6104,55.4116,32.0517
C1,DLC1.2-a-s2,1.26,31.9211,56.0527,32.3686
C1,DLC1.2-a-s2,1.27,32.2325,56.6963,32.6862
C1,DLC1.2-a-s2,1.28,32.5446,57.3424,33.0045
C1,DLC1.2-a-s2,1.29,32.8573,57.9908,33.3235
C1,DLC1.2-a-s2,1.3,33.1707,58.6417,33.6432
C1,DLC1.2-a-s2,1.31,33.4848,59.295,33.9637
C1,DLC1.2-a-s2,1.32,33.7996,59.9508,34.2849
C1,DLC1.2-a-s2,1.33,34.1151,60.6091,34.6067
C1,DLC1.2-a-s2,1.34,34.4312,61.2698,34.9293
C1,DLC1.2-a-s2,1.35,34.748,61.9329,35.2526
C1,DLC1.2-a-s2,1.36,35.0655,62.5986,35.5766
C1,DLC1.2-a-s2,1.37,35.3837,63.2667,35.9014
C1,DLC1.2-a-s2,1.38,35.7026,63.9374,36.2268
C1,DLC1.2-a-s2,1.39,36.0221,64.6105,36.553
C1,DLC1.2-a-s2,1.4,36.3424,65.2862,36.8799
C1,DLC1.2-a-s2,1.41,36.6633,65.9644,37.2075
C1,DLC1.2-a-s2,1.42,36.9849,66.6451,37.5359
C1,DLC1.2-a-s2,1.43,37.3072,67.3283,37.865
C1,DLC1.2-a-s2,1.44,37.6302,68.0141,38.1948
C1,DLC1.2-a-s2,1.45,37.9539,68.7024,38.5253
C1,DLC1.2-a-s2,1.46,38.2783,69.3933,38.8566
C1,DLC1.2-a-s2,1.47,38.6034,70.0868,39.1886
C1,DLC1.2-a-s2,1.48,38.9292,70.7828,39.5213
C1,DLC1.2-a-s2,1.49,39.2557,71.4814,39.8548
C1,DLC1.2-a-s2,1.5,39.5828,72.1826,40.189
C1,DLC1.2-a-s2,1.51,39.9107,72.8864,40.5239
C1,DLC1.2-a-s2,1.52,40.2393,73.5928,40.8596
C1,DLC1.2-a-s2,1.53,40.5686,74.3018,41.196
C1,DLC1.2-a-s2,1.54,40.8986,75.0135,41.5332
C1,DLC1.2-a-s2,1.55,41.2293,75.7277,41.8711
C1,DLC1.2-a-s2,1.56,41.5607,76.4446,42.2097
C1,DLC1.2-a-s2,1.57,41.8928,77.1642,42.5491
C1,DLC1.2-a-s2,1.58,42.2256,77.8864,42.8892
C1,DLC1.2-a-s2,1.59,42.5591,78.6112,43.2301
C1,DLC1.2-a-s2,1.6,42.8933,79.3388,43.5717
C1,DLC1.2-a-s2,1.61,43.2283,80.069,43.9141
C1,DLC1.2-a-s2,1.62,43.5639,80.8019,44.2573
C1,DLC1.2-a-s2,1.63,43.9003,81.5374,44.6011
C1,DLC1.2-a-s2,1.64,44.2374,82.2757,44.9458
C1,DLC1.2-a-s2,1.65,44.5752,83.0167,45.2912
C1,DLC1.2-a-s2,1.66,44.9137,83.7604,45.6373
C1,DLC1.2-a-s2,1.67,45.253,84.5068,45.9842
C1,DLC1.2-a-s2,1.68,45.5929,85.256,46.3319
C1,DLC1.2-a-s2,1.69,45.9336,86.0079,46.6804
C1,DLC1.2-a-s2,1.7,46.275,86.7625,47.0295
C1,DLC1.2-a-s2,1.71,46.6172,87.52,47.3795
C1,DLC1.2-a-s2,1.72,46.96,88.2801,47.7302
C1,DLC1.2-a-s2,1.73,47.3036,89.0431,48.0817
C1,DLC1.2-a-s2,1.74,47.6479,89.8088,48.434
C1,DLC1.2-a-s2,1.75,47.993,90.5773,48.787
C1,DLC1.2-a-s2,1.76,48.3387,91.3486,49.1408
C1,DLC1.2-a-s2,1.77,48.6852,92.1228,49.4954
C1,DLC1.2-a-s2,1.78,49.0325,92.8997,49.8507
C1,DLC1.2-a-s2,1.79,49.3804,93.6795,50.2068
C1,DLC1.2-a-s2,1.8,49.7291,94.4621,50.5637
C1,DLC1.2-a-s2,1.81,50.0786,95.2475,50.9214
C1,DLC1.2-a-s2,1.82,50.4288,96.0358,51.2798
C1,DLC1.2-a-s2,1.83,50.7797,96.8269,51.6391
C1,DLC1.2-a-s2,1.84,51.1313,97.6209,51.9991
C1,DLC1.2-a-s2,1.85,51.4837,98.4178,52.3599
C1,DLC1.2-a-s2,1.86,51.8369,99.2176,52.7215
C1,DLC1.2-a-s2,1.87,52.1908,100.0202,53.0838
C1,DLC1.2-a-s2,1.88,52.5454,100.8258,53.447
C1,DLC1.2-a-s2,1.89,52.9008,101.6342,53.8109
C1,DLC1.2-a-s2,1.9,53.2569,102.4456,54.1756
C1,DLC1.2-a-s2,1.91,53.6138,103.2599,54.5412
C1,DLC1.2-a-s2,1.92,53.9714,104.0771,54.9075
C1,DLC1.2-a-s2,1.93,54.3297,104.8973,55.2746
C1,DLC1.2-a-s2,1.94,54.6889,105.7204,55.6425
C1,DLC1.2-a-s2,1.95,55.0487,106.5465,56.0112
C1,DLC1.2-a-s2,1.96,55.4094,107.3755,56.3807
C1,DLC1.2-a-s2,1.97,55.7708,108.2075,56.751
C1,DLC1.2-a-s2,1.98,56.1329,109.0425,57.1221
C1,DLC1.2-a-s2,1.99,56.4958,109.8805,57.494
C1,DLC1.2-a-s2,2.0,56.8595,110.7215,57.8667
C1,DLC1.2-a-s2,2.01,57.2239,111.5655,58.2402
C1,DLC1.2-a-s2,2.02,57.5891,112.4126,58.6145
C1,DLC1.2-a-s2,2.03,57.955,113.2626,58.9896
C1,DLC1.2-a-s2,2.04,58.3218,114.1157,59.3656
C1,DLC1.2-a-s2,2.05,58.6892,114.9719,59.7423
C1,DLC1.2-a-s2,2.06,59.0575,115.8311,60.1198
C1,DLC1.2-a-s2,2.07,59.4265,116.6933,60.4982
C1,DLC1.2-a-s2,2.08,59.7963,117.5586,60.8774
C1,DLC1.2-a-s2,2.09,60.1669,118.427,61.2574
C1,DLC1.2-a-s2,2.1,60.5382,119.2985,61.6382
C1,DLC1.2-a-s2,2.11,60.9103,120.1731,62.0199
C1,DLC1.2-a-s2,2.12,61.2832,121.0508,62.4023
C1,DLC1.2-a-s2,2.13,61.6568,121.9317,62.7856
C1,DLC1.2-a-s2,2.14,62.0313,122.8156,63.1697
C1,DLC1.2-a-s2,2.15,62.4065,123.7027,63.5546
C1,DLC1.2-a-s2,2.16,62.7825,124.5929,63.9404
C1,DLC1.2-a-s2,2.17,63.1592,125.4863,64.327
C1,DLC1.2-a-s2,2.18,63.5368,126.3828,64.7144
C1,DLC1.2-a-s2,2.19,63.9151,127.2825,65.1026
C1,DLC1.2-a-s2,2.2,64.2943,128.1854,65.4917
C1,DLC1.2-a-s2,2.21,64.6742,129.0915,65.8816
C1,DLC1.2-a-s2,2.22,65.0549,130.0007,66.2723
C1,DLC1.2-a-s2,2.23,65.4364,130.9132,66.6639
C1,DLC1.2-a-s2,2.24,65.8186,131.8289,67.0563
C1,DLC1.2-a-s2,2.25,66.2017,132.7478,67.4496
C1,DLC1.2-a-s2,2.26,66.5856,133.6699,67.8437
C1,DLC1.2-a-s2,2.27,66.9702,134.5953,68.2386
C1,DLC1.2-a-s2,2.28,67.3557,135.524,68.6344
C1,DLC1.2-a-s2,2.29,67.7419,136.4559,69.031
C1,DLC1.2-a-s2,2.3,68.129,137.391,69.4285
C1,DLC1.2-a-s2,2.31,68.5168,138.3295,69.8268
C1,DLC1.2-a-s2,2.32,68.9054,139.2712,70.226
C1,DLC1.2-a-s2,2.33,69.2949,140.2163,70.626
C1,DLC1.2-a-s2,2.34,69.6851,141.1646,71.0269
C1,DLC1.2-a-s2,2.35,70.0762,142.1163,71.4286
C1,DLC1.2-a-s2,2.36,70.4681,143.0712,71.8312
C1,DLC1.2-a-s2,2.37,70.8607,144.0296,72.2346
C1,DLC1.2-a-s2,2.38,71.2542,144.9912,72.6389
C1,DLC1.2-a-s2,2.39,71.6485,145.9562,73.0441
C1,DLC1.2-a-s2,2.4,72.0436,146.9246,73.4501
C1,DLC1.2-a-s2,2.41,72.4395,147.8964,73.857
C1,DLC1.2-a-s2,2.42,72.8362,148.8715,74.2647
C1,DLC1.2-a-s2,2.43,73.2337,149.85,74.6734
C1,DLC1.2-a-s2,2.44,73.6321,150.8319,75.0828
C1,DLC1.2-a-s2,2.45,74.0312,151.8173,75.4932
C1,DLC1.2-a-s2,2.46,74.4312,152.806,75.9044
C1,DLC1.2-a-s2,2.47,74.832,153.7982,76.3165
C1,DLC1.2-a-s2,2.48,75.2337,154.7938,76.7294
C1,DLC1.2-a-s2,2.49,75.6361,155.7929,77.1433
C1,DLC1.2-a-s2,2.5,76.0394,156.7954,77.558
C1,DLC1.2-a-s2,2.51,76.4435,157.8014,77.9736
C1,DLC1.2-a-s2,2.52,76.8484,158.8109,78.39
C1,DLC1.2-a-s2,2.53,77.2542,159.8239,78.8074
C1,DLC1.2-a-s2,2.54,77.6607,160.8403,79.2256
C1,DLC1.2-a-s2,2.55,78.0682,161.8603,79.6447
C1,DLC1.2-a-s2,2.56,78.4764,162.8837,80.0647
C1,DLC1.2-a-s2,2.57,78.8855,163.9107,80.4856
C1,DLC1.2-a-s2,2.58,79.2954,164.9413,80.9074
C1,DLC1.2-a-s2,2.59,79.7061,165.9754,81.3301
C1,DLC1.2-a-s2,2.6,80.1177,167.013,81.7536
C1,DLC1.2-a-s2,2.61,80.5302,168.0542,82.178
C1,DLC1.2-a-s2,2.62,80.9434,169.0989,82.6034
C1,DLC1.2-a-s2,2.63,81.3575,170.1473,83.0296
C1,DLC1.2-a-s2,2.64,81.7725,171.1993,83.4567
C1,DLC1.2-a-s2,2.65,82.1883,172.2548,83.8848
C1,DLC1.2-a-s2,2.66,82.6049,173.314,84.3137
C1,DLC1.2-a-s2,2.67,83.0224,174.3767,84.7435
C1,DLC1.2-a-s2,2.68,83.4407,175.4432,85.1743
C1,DLC1.2-a-s2,2.69,83.8599,176.5132,85.6059
C1,DLC1.2-a-s2,2.7,84.2799,177.5869,86.0384
C1,DLC1.2-a-s2,2.71,84.7008,178.6643,86.4719
C1,DLC1.2-a-s2,2.72,85.1225,179.7454,86.9062
C1,DLC1.2-a-s2,2.73,85.5451,180.8319,87.3416
C1,DLC1.2-a-s2,2.74,85.9685,181.9278,87.7779
C1,DLC1.2-a-s2,2.75,86.3928,183.0274,88.2151
C1,DLC1.2-a-s2,2.76,86.818,184.1307,88.6533
C1,DLC1.2-a-s2,2.77,87.244,185.2379,89.0923
C1,DLC1.2-a-s2,2.78,87.6709,186.3488,89.5323
C1,DLC1.2-a-s2,2.79,88.0986,187.4635,89.9732
C1,DLC1.2-a-s2,2.8,88.5273,188.582,90.4151
C1,DLC1.2-a-s2,2.81,88.9567,189.7044,90.8578
C1,DLC1.2-a-s2,2.82,89.3871,190.8305,91.3015
C1,DLC1.2-a-s2,2.83,89.8183,191.9605,91.7461
C1,DLC1.2-a-s2,2.84,90.2503,193.0944,92.1917
C1,DLC1.2-a-s2,2.85,90.6833,194.2321,92.6381
C1,DLC1.2-a-s2,2.86,91.1171,195.3736,93.0855
C1,DLC1.2-a-s2,2.87,91.5518,196.5191,93.5339
C1,DLC1.2-a-s2,2.88,91.9874,197.6684,93.9831
C1,DLC1.2-a-s2,2.89,92.4238,198.8216,94.4333
C1,DLC1.2-a-s2,2.9,92.8611,199.9788,94.8845
C1,DLC1.2-a-s2,2.91,93.2993,201.1398,95.3366
C1,DLC1.2-a-s2,2.92,93.7384,202.3048,95.7896
C1,DLC1.2-a-s2,2.93,94.1784,203.4737,96.2436
C1,DLC1.2-a-s2,2.94,94.6192,204.6466,96.6985
C1,DLC1.2-a-s2,2.95,95.0609,205.8234,97.1543
C1,DLC1.2-a-s2,2.96,95.5035,207.0042,97.6111
C1,DLC1.2-a-s2,2.97,95.947,208.189,98.0689
C1,DLC1.2-a-s2,2.98,96.3914,209.3777,98.5276
C1,DLC1.2-a-s2,2.99,96.8367,210.5705,98.9872
C1,DLC1.2-a-s2,3.0,97.2829,211.7673,99.4478
C1,DLC1.2-a-s3,0.0,-2.48,-8.4946,-2.5929
C1,DLC1.2-a-s3,0.01,-2.233,-8.0739,-2.3426
C1,DLC1.2-a-s3,0.02,-1.9854,-7.6514,-2.0918
C1,DLC1.2-a-s3,0.03,-1.7373,-7.2271,-1.8403
C1,DLC1.2-a-s3,0.04,-1.4885,-6.801,-1.5883
C1,DLC1.2-a-s3,0.05,-1.2392,-6.3731,-1.3356
C1,DLC1.2-a-s3,0.06,-0.9893,-5.9434,-1.0824
C1,DLC1.2-a-s3,0.07,-0.7388,-5.5119,-0.8285
C1,DLC1.2-a-s3,0.08,-0.4878,-5.0785,-0.574
C1,DLC1.2-a-s3,0.09,-0.2361,-4.6433,-0.3189
C1,DLC1.2-a-s3,0.1,0.0161,-4.2063,-0.0632
C1,DLC1.2-a-s3,0.11,0.2689,-3.7675,0.1931
C1,DLC1.2-a-s3,0.12,0.5223,-3.3268,0.45
C1,DLC1.2-a-s3,0.13,0.7763,-2.8842,0.7075
C1,DLC1.2-a-s3,0.14,1.0309,-2.4398,0.9656
C1,DLC1.2-a-s3,0.15,1.286,-1.9935,1.2244
C1,DLC1.2-a-s3,0.16,1.5418,-1.5453,1.4838
C1,DLC1.2-a-s3,0.17,1.7982,-1.0953,1.7437
C1,DLC1.2-a-s3,0.18,2.0551,-0.6434,2.0043
C1,DLC1.2-a-s3,0.19,2.3126,-0.1896,2.2656
C1,DLC1.2-a-s3,0.2,2.5708,0.2661,2.5274
C1,DLC1.2-a-s3,0.21,2.8295,0.7238,2.7899
C1,DLC1.2-a-s3,0.22,3.0888,1.1833,3.053
C1,DLC1.2-a-s3,0.23,3.3488,1.6447,3.3167
C1,DLC1.2-a-s3,0.24,3.6093,2.1081,3.581
C1,DLC1.2-a-s3,0.25,3.8704,2.5734,3.846
C1,DLC1.2-a-s3,0.26,4.1321,3.0406,4.1116
C1,DLC1.2-a-s3,0.27,4.3945,3.5098,4.3778
C1,DLC1.2-a-s3,0.28,4.6574,3.9809,4.6447
C1,DLC1.2-a-s3,0.29,4.921,4.454,4.9122
C1,DLC1.2-a-s3,0.3,5.1851,4.9291,5.1803
C1,DLC1.2-a-s3,0.31,5.4499,5.4061,5.449
C1,DLC1.2-a-s3,0.32,5.7152,5.8851,5.7184
C1,DLC1.2-a-s3,0.33,5.9812,6.3661,5.9885
C1,DLC1.2-a-s3,0.34,6.2478,6.849,6.2591
C1,DLC1.2-a-s3,0.35,6.515,7.334,6.5304
C1,DLC1.2-a-s3,0.36,6.7828,7.8209,6.8024
C1,DLC1.2-a-s3,0.37,7.0512,8.3099,7.0749
C1,DLC1.2-a-s3,0.38,7.3202,8.8009,7.3482
C1,DLC1.2-a-s3,0.39,7.5899,9.2939,7.622
C1,DLC1.2-a-s3,0.4,7.8602,9.789,7.8965
C1,DLC1.2-a-s3,0.41,8.1311,10.286,8.1717
C1,DLC1.2-a-s3,0.42,8.4026,10.7852,8.4475
C1,DLC1.2-a-s3,0.43,8.6747,11.2863,8.724
C1,DLC1.2-a-s3,0.44,8.9474,11.7896,9.0011
C1,DLC1.2-a-s3,0.45,9.2208,12.2949,9.2788
C1,DLC1.2-a-s3,0.46,9.4948,12.8022,9.5572
C1,DLC1.2-a-s3,0.47,9.7694,13.3117,9.8363
C1,DLC1.2-a-s3,0.48,10.0447,13.8232,10.116
C1,DLC1.2-a-s3,0.49,10.3205,14.3368,10.3964
C1,DLC1.2-a-s3,0.5,10.597,14.8525,10.6774
C1,DLC1.2-a-s3,0.51,10.8742,15.3703,10.9591
C1,DLC1.2-a-s3,0.52,11.1519,15.8902,11.2414
C1,DLC1.2-a-s3,0.53,11.4303,16.4123,11.5244
C1,DLC1.2-a-s3,0.54,11.7093,16.9365,11.8081
C1,DLC1.2-a-s3,0.55,11.989,17.4628,12.0924
C1,DLC1.2-a-s3,0.56,12.2693,17.9912,12.3774
C1,DLC1.2-a-s3,0.57,12.5502,18.5218,12.6631
C1,DLC1.2-a-s3,0.58,12.8318,19.0545,12.9494
C1,DLC1.2-a-s3,0.59,13.114,19.5894,13.2364
C1,DLC1.2-a-s3,0.6,13.3968,20.1265,13.5241
C1,DLC1.2-a-s3,0.61,13.6803,20.6657,13.8124
C1,DLC1.2-a-s3,0.62,13.9644,21.2071,14.1014
C1,DLC1.2-a-s3,0.63,14.2492,21.7507,14.3911
C1,DLC1.2-a-s3,0.64,14.5346,22.2965,14.6814
C1,DLC1.2-a-s3,0.65,14.8207,22.8445,14.9725
C1,DLC1.2-a-s3,0.66,15.1074,23.3948,15.2642
C1,DLC1.2-a-s3,0.67,15.3947,23.9472,15.5566
C1,DLC1.2-a-s3,0.68,15.6827,24.5018,15.8496
C1,DLC1.2-a-s3,0.69,15.9714,25.0587,16.1434
C1,DLC1.2-a-s3,0.7,16.2607,25.6178,16.4378
C1,DLC1.2-a-s3,0.71,16.5506,26.1792,16.7329
C1,DLC1.2-a-s3,0.72,16.8412,26.7428,17.0287
C1,DLC1.2-a-s3,0.73,17.1325,27.3087,17.3252
C1,DLC1.2-a-s3,0.74,17.4244,27.8768,17.6223
C1,DLC1.2-a-s3,0.75,17.7169,28.4473,17.9202
C1,DLC1.2-a-s3,0.76,18.0102,29.02,18.2187
C1,DLC1.2-a-s3,0.77,18.304,29.5949,18.518
C1,DLC1.2-a-s3,0.78,18.5986,30.1722,18.8179
C1,DLC1.2-a-s3,0.79,18.8938,30.7518,19.1185
C1,DLC1.2-a-s3,0.8,19.1896,31.3337,19.4198
C1,DLC1.2-a-s3,0.81,19.4862,31.9179,19.7218
C1,DLC1.2-a-s3,0.82,19.7834,32.5045,20.0245
C1,DLC1.2-a-s3,0.83,20.0812,33.0933,20.3279
C1,DLC1.2-a-s3,0.84,20.3797,33.6845,20.632
C1,DLC1.2-a-s3,0.85,20.6789,34.2781,20.9368
C1,DLC1.2-a-s3,0.86,20.9788,34.874,21.2423
C1,DLC1.2-a-s3,0.87,21.2793,35.4723,21.5486
C1,DLC1.2-a-s3,0.88,21.5805,36.0729,21.8555
C1,DLC1.2-a-s3,0.89,21.8824,36.6759,22.1631
C1,DLC1.2-a-s3,0.9,22.1849,37.2814,22.4714
C1,DLC1.2-a-s3,0.91,22.4881,37.8891,22.7805
C1,DLC1.2-a-s3,0.92,22.792,38.4993,23.0902
C1,DLC1.2-a-s3,0.93,23.0966,39.1119,23.4007
C1,DLC1.2-a-s3,0.94,23.4019,39.727,23.7118
C1,DLC1.2-a-s3,0.95,23.7078,40.3444,24.0237
C1,DLC1.2-a-s3,0.96,24.0144,40.9643,24.3363
C1,DLC1.2-a-s3,0.97,24.3217,41.5866,24.6496
C1,DLC1.2-a-s3,0.98,24.6297,42.2113,24.9636
C1,DLC1.2-a-s3,0.99,24.9383,42.8385,25.2784
C1,DLC1.2-a-s3,1.0,25.2477,43.4682,25.5939
C1,DLC1.2-a-s3,1.01,25.5577,44.1003,25.9101
C1,DLC1.2-a-s3,1.02,25.8684,44.7349,26.227
C1,DLC1.2-a-s3,1.03,26.1798,45.372,26.5446
C1,DLC1.2-a-s3,1.04,26.4919,46.0116,26.863
C1,DLC1.2-a-s3,1.05,26.8047,46.6537,27.1821
C1,DLC1.2-a-s3,1.06,27.1182,47.2983,27.5019
C1,DLC1.2-a-s3,1.07,27.4323,47.9454,27.8224
C1,DLC1.2-a-s3,1.08,27.7472,48.595,28.1437
C1,DLC1.2-a-s3,1.09,28.0628,49.2471,28.4657
C1,DLC1.2-a-s3,1.1,28.379,49.9018,28.7885
C1,DLC1.2-a-s3,1.11,28.696,50.5591,29.112
C1,DLC1.2-a-s3,1.12,29.0136,51.2189,29.4362
C1,DLC1.2-a-s3,1.13,29.332,51.8812,29.7611
C1,DLC1.2-a-s3,1.14,29.651,52.5461,30.0868
C1,DLC1.2-a-s3,1.15,29.9708,53.2136,30.4132
C1,DLC1.2-a-s3,1.16,30.2913,53.8837,30.7404
C1,DLC1.2-a-s3,1.17,30.6124,54.5564,31.0683
C1,DLC1.2-a-s3,1.18,30.9343,55.2316,31.397
C1,DLC1.2-a-s3,1.19,31.2569,55.9095,31.7264
C1,DLC1.2-a-s3,1.2,31.5802,56.59,32.0565
C1,DLC1.2-a-s3,1.21,31.9042,57.2731,32.3874
C1,DLC1.2-a-s3,1.22,32.2289,57.9589,32.7191
C1,DLC1.2-a-s3,1.23,32.5543,58.6473,33.0515
C1,DLC1.2-a-s3,1.24,32.8804,59.3383,33.3846
C1,DLC1.2-a-s3,1.25,33.2073,60.032,33.7185
C1,DLC1.2-a-s3,1.26,33.5348,60.7284,34.0532
C1,DLC1.2-a-s3,1.27,33.8631,61.4274,34.3886
C1,DLC1.2-a-s3,1.28,34.1921,62.1291,34.7248
C1,DLC1.2-a-s3,1.29,34.5218,62.8335,35.0617
C1,DLC1.2-a-s3,1.3,34.8523,63.5406,35.3994
C1,DLC1.2-a-s3,1.31,35.1834,64.2504,35.7379
C1,DLC1.2-a-s3,1.32,35.5153,64.9629,36.0771
C1,DLC1.2-a-s3,1.33,35.8479,65.6782,36.417
C1,DLC1.2-a-s3,1.34,36.1813,66.3961,36.7578
C1,DLC1.2-a-s3,1.35,36.5153,67.1168,37.0993
C1,DLC1.2-a-s3,1.36,36.8501,67.8403,37.4416
C1,DLC1.2-a-s3,1.37,37.1857,68.5665,37.7846
C1,DLC1.2-a-s3,1.38,37.5219,69.2955,38.1284
C1,DLC1.2-a-s3,1.39,37.8589,70.0272,38.473
C1,DLC1.2-a-s3,1.4,38.1966,70.7617,38.8184
C1,DLC1.2-a-s3,1.41,38.535,71.499,39.1645
C1,DLC1.2-a-s3,1.42,38.8742,72.2391,39.5115
C1,DLC1.2-a-s3,1.43,39.2141,72.982,39.8592
C1,DLC1.2-a-s3,1.44,39.5548,73.7277,40.2076
C1,DLC1.2-a-s3,1.45,39.8962,74.4763,40.5569
C1,DLC1.2-a-s3,1.46,40.2383,75.2276,40.9069
C1,DLC1.2-a-s3,1.47,40.5812,75.9818,41.2577
C1,DLC1.2-a-s3,1.48,40.9248,76.7389,41.6093
C1,DLC1.2-a-s3,1.49,41.2692,77.4988,41.9617
C1,DLC1.2-a-s3,1.5,41.6143,78.2615,42.3149
C1,DLC1.2-a-s3,1.51,41.9602,79.0272,42.6689
C1,DLC1.2-a-s3,1.52,42.3068,79.7957,43.0236
C1,DLC1.2-a-s3,1.53,42.6541,80.5671,43.3792
C1,DLC1.2-a-s3,1.54,43.0022,81.3414,43.7355
C1,DLC1.2-a-s3,1.55,43.3511,82.1186,44.0927
C1,DLC1.2-a-s3,1.56,43.7007,82.8987,44.4506
C1,DLC1.2-a-s3,1.57,44.051,83.6818,44.8093
C1,DLC1.2-a-s3,1.58,44.4021,84.4677,45.1688
C1,DLC1.2-a-s3,1.59,44.754,85.2566,45.5292
C1,DLC1.2-a-s3,1.6,45.1066,86.0485,45.8903
C1,DLC1.2-a-s3,1.61,45.46,86.8433,46.2522
C1,DLC1.2-a-s3,1.62,45.8141,87.6411,46.615
C1,DLC1.2-a-s3,1.63,46.1691,88.4419,46.9785
C1,DLC1.2-a-s3,1.64,46.5247,89.2456,47.3428
C1,DLC1.2-a-s3,1.65,46.8812,90.0523,47.708
C1,DLC1.2-a-s3,1.66,47.2383,90.8621,48.074
C1,DLC1.2-a-s3,1.67,47.5963,91.6748,48.4407
C1,DLC1.2-a-s3,1.68,47.955,92.4905,48.8083
C1,DLC1.2-a-s3,1.69,48.3145,93.3093,49.1767
C1,DLC1.2-a-s3,1.7,48.6748,94.1311,49.5459
C1,DLC1.2-a-s3,1.71,49.0358,94.956,49.916
C1,DLC1.2-a-s3,1.72,49.3977,95.7839,50.2868
C1,DLC1.2-a-s3,1.73,49.7602,96.6149,50.6585
C1,DLC1.2-a-s3,1.74,50.1236,97.4489,51.031
C1,DLC1.2-a-s3,1.75,50.4877,98.2861,51.4043
C1,DLC1.2-a-s3,1.76,50.8526,99.1263,51.7785
C1,DLC1.2-a-s3,1.77,51.2183,99.9696,52.1534
C1,DLC1.2-a-s3,1.78,51.5848,100.816,52.5292
C1,DLC1.2-a-s3,1.79,51.9521,101.6655,52.9058
C1,DLC1.2-a-s3,1.8,52.3201,102.5182,53.2833
C1,DLC1.2-a-s3,1.81,52.6889,103.374,53.6616
C1,DLC1.2-a-s3,1.82,53.0585,104.2329,54.0407
C1,DLC1.2-a-s3,1.83,53.4289,105.095,54.4206
C1,DLC1.2-a-s3,1.84,53.8001,105.9602,54.8014
C1,DLC1.2-a-s3,1.85,54.1721,106.8286,55.183
C1,DLC1.2-a-s3,1.86,54.5448,107.7002,55.5655
C1,DLC1.2-a-s3,1.87,54.9184,108.575,55.9488
C1,DLC1.2-a-s3,1.88,55.2927,109.453,56.3329
C1,DLC1.2-a-s3,1.89,55.6678,110.3341,56.7179
C1,DLC1.2-a-s3,1.9,56.0438,111.2185,57.1037
C1,DLC1.2-a-s3,1.91,56.4205,112.1061,57.4904
C1,DLC1.2-a-s3,1.92,56.798,112.997,57.8779
C1,DLC1.2-a-s3,1.93,57.1763,113.8911,58.2663
C1,DLC1.2-a-s3,1.94,57.5555,114.7884,58.6555
C1,DLC1.2-a-s3,1.95,57.9354,115.689,59.0455
C1,DLC1.2-a-s3,1.96,58.3161,116.5929,59.4365
C1,DLC1.2-a-s3,1.97,58.6977,117.5,59.8282
C1,DLC1.2-a-s3,1.98,59.08,118.4105,60.2209
C1,DLC1.2-a-s3,1.99,59.4631,119.3242,60.6144
C1,DLC1.2-a-s3,2.0,59.8471,120.2412,61.0087
C1,DLC1.2-a-s3,2.01,60.2318,121.1616,61.4039
C1,DLC1.2-a-s3,2.02,60.6174,122.0853,61.8
C1,DLC1.2-a-s3,2.03,61.0038,123.0123,62.1969
C1,DLC1.2-a-s3,2.04,61.391,123.9426,62.5947
C1,DLC1.2-a-s3,2.05,61.779,124.8763,62.9933
C1,DLC1.2-a-s3,2.06,62.1678,125.8134,63.3929
C1,DLC1.2-a-s3,2.07,62.5575,126.7538,63.7933
C1,DLC1.2-a-s3,2.08,62.948,127.6977,64.1945
C1,DLC1.2-a-s3,2.09,63.3392,128.6449,64.5967
C1,DLC1.2-a-s3,2.1,63.7313,129.5955,64.9997
C1,DLC1.2-a-s3,2.11,64.1243,130.5495,65.4036
C1,DLC1.2-a-s3,2.12,64.518,131.507,65.8083
C1,DLC1.2-a-s3,2.13,64.9126,132.4678,66.214
C1,DLC1.2-a-s3,2.14,65.308,133.4321,66.6205
C1,DLC1.2-a-s3,2.15,65.7042,134.3999,67.0279
C1,DLC1.2-a-s3,2.16,66.1013,135.3711,67.4362
C1,DLC1.2-a-s3,2.17,66.4992,136.3458,67.8453
C1,DLC1.2-a-s3,2.18,66.8979,137.3239,68.2554
C1,DLC1.2-a-s3,2.19,67.2974,138.3056,68.6663
C1,DLC1.2-a-s3,2.2,67.6978,139.2907,69.0781
C1,DLC1.2-a-s3,2.21,68.0991,140.2794,69.4908
C1,DLC1.2-a-s3,2.22,68.5011,141.2715,69.9045
