model,DLC,brg,nbin,k,ScaleFactor,rev_total,rpm_tw,dur_total,nbin_all,kappa_w,kappa_m,lambda_in_w,lambda_in_m,lambda_out_w,lambda_out_m,hmin_in_um_w,hmin_in_um_m,hmin_out_um_w,hmin_out_um_m,nu_mm2s_w,nu_mm2s_m,nu1_mm2s_w,nu1_mm2s_m,a_iso_w,a_iso_m,cap_pct,lam_min,lam_max,regime_w,D30_UW,D30_DW,dmg_pct
A1,DLC1.2-i-s2,UW,30,0.46,2997.0,185469.5548,6.1875,1798499.9,30,1.85707,1.85584,4.50517,4.50169,4.7207,4.71705,1.36056,1.35951,1.42565,1.42455,294.63725,294.63725,158.74476,158.85066,5.06043,5.04572,0.0,4.1277,5.0652,유체 (λ≥3),5.7e-05,4e-06,0.111
A1,DLC1.2-i-s3,DW,30,0.45,2997.0,185477.6767,6.1877,1798499.5,30,1.8575,1.85586,4.87321,4.86824,5.10635,5.10114,1.47171,1.47021,1.54212,1.54054,294.63725,294.63725,158.73595,158.87945,15.59621,15.55554,3.3,4.1575,5.7697,유체 (λ≥3),6.1e-05,4e-06,0.118
A1,DLC1.2-i-s3,UW,30,0.45,2997.0,185477.6767,6.1877,1798499.5,30,1.8575,1.85586,4.51358,4.50809,4.72951,4.72376,1.3631,1.36144,1.42831,1.42657,294.63725,294.63725,158.73595,158.87945,5.09956,5.07412,0.0,3.8641,5.0726,유체 (λ≥3),6.1e-05,4e-06,0.118
A1,DLC1.2-i-s4,DW,30,0.52,2997.0,185345.5989,6.1833,1798499.2,30,1.85642,1.85476,4.90183,4.89941,5.13634,5.1338,1.48035,1.47962,1.55118,1.55041,294.63725,294.63725,158.82973,158.97318,16.53223,16.5571,0.0,4.3669,5.327,유체 (λ≥3),5.1e-05,4e-06,0.099
A1,DLC1.2-i-s4,UW,30,0.52,2997.0,185345.5989,6.1833,1798499.2,30,1.85642,1.85476,4.4666,4.46292,4.68029,4.67643,1.34891,1.3478,1.41345,1.41228,294.63725,294.63725,158.82973,158.97318,4.60735,4.60016,0.0,4.1439,4.8963,유체 (λ≥3),5.1e-05,4e-06,0.099
A1,DLC1.2-i-s5,DW,30,0.53,2997.0,185436.4979,6.1864,1798500.1,30,1.85701,1.85555,4.88324,4.88268,5.11686,5.11628,1.47474,1.47457,1.54529,1.54512,294.63725,294.63725,158.76658,158.89192,16.46083,16.55471,6.7,4.325,5.5526,유체 (λ≥3),6.1e-05,7e-06,0.117
A1,DLC1.2-i-s5,UW,30,0.53,2997.0,185436.4979,6.1864,1798500.1,30,1.85701,1.85555,4.44483,4.44255,4.65747,4.65508,1.34234,1.34165,1.40656,1.40583,294.63725,294.63725,158.76658,158.89192,4.23243,4.23797,0.0,4.1615,5.0458,유체 (λ≥3),6.1e-05,7e-06,0.117
A1,DLC1.2-i-s6,DW,30,0.55,2997.0,185480.2541,6.1878,1798500.1,30,1.85695,1.85595,4.87211,4.86994,5.1052,5.10292,1.47138,1.47072,1.54177,1.54108,294.63725,294.63725,158.73891,158.82362,16.42174,16.36322,3.3,4.3524,5.3943,유체 (λ≥3),5.2e-05,4e-06,0.1
A1,DLC1.2-i-s6,UW,30,0.55,2997.0,185480.2541,6.1878,1798500.1,30,1.85695,1.85595,4.50798,4.50336,4.72365,4.7188,1.36141,1.36001,1.42654,1.42508,294.63725,294.63725,158.73891,158.82362,5.02563,4.99508,0.0,4.1184,5.0609,유체 (λ≥3),5.2e-05,4e-06,0.1
A1,DLC1.2-j-s1,DW,30,0.55,1332.0,82465.0391,6.19,799333.2,30,1.85745,1.85649,4.80109,4.79918,5.03078,5.02878,1.44993,1.44935,1.5193,1.51869,294.63725,294.63725,158.69223,158.77524,12.89881,12.89177,0.0,4.3194,5.2616,유체 (λ≥3),2e-05,3e-06,0.038
A1,DLC1.2-j-s1,UW,30,0.55,1332.0,82465.0391,6.19,799333.2,30,1.85745,1.85649,4.53228,4.53008,4.74911,4.7468,1.36875,1.36808,1.43423,1.43353,294.63725,294.63725,158.69223,158.77524,5.13027,5.12514,0.0,4.2075,5.0809,유체 (λ≥3),2e-05,3e-06,0.038
A1,DLC1.2-j-s2,DW,30,0.58,1332.0,82388.6888,6.1843,799333.1,30,1.85663,1.855,4.77885,4.77683,5.00747,5.00536,1.44321,1.4426,1.51226,1.51162,294.63725,294.63725,158.80948,158.94929,11.52613,11.53095,0.0,4.3467,5.3036,유체 (λ≥3),2.1e-05,3e-06,0.04
A1,DLC1.2-j-s2,UW,30,0.58,1332.0,82388.6888,6.1843,799333.1,30,1.85663,1.855,4.51664,4.51232,4.73272,4.7282,1.36403,1.36272,1.42928,1.42792,294.63725,294.63725,158.80948,158.94929,4.95738,4.94562,0.0,4.0413,4.9988,유체 (λ≥3),2.1e-05,3e-06,0.04
A1,DLC1.2-j-s3,DW,30,0.57,1332.0,82369.5613,6.1829,799333.5,30,1.85616,1.85466,4.78044,4.77802,5.00915,5.00661,1.44369,1.44296,1.51276,1.512,294.63725,294.63725,158.84096,158.97129,11.83557,11.85833,0.0,4.3644,5.2357,유체 (λ≥3),2.1e-05,2e-06,0.042
A1,DLC1.2-j-s3,UW,30,0.57,1332.0,82369.5613,6.1829,799333.5,30,1.85616,1.85466,4.51933,4.51574,4.73554,4.73177,1.36484,1.36375,1.43013,1.429,294.63725,294.63725,158.84096,158.97129,4.97523,4.96573,0.0,4.1027,4.9224,유체 (λ≥3),2.1e-05,2e-06,0.042
A1,DLC1.2-j-s4,DW,30,0.55,1332.0,82432.7248,6.1876,799333.2,30,1.85684,1.85589,4.79225,4.791,5.02152,5.02021,1.44726,1.44688,1.5165,1.5161,294.63725,294.63725,158.744,158.82432,11.8872,11.90112,0.0,4.3478,5.2364,유체 (λ≥3),2.1e-05,2e-06,0.04
A1,DLC1.2-j-s4,UW,30,0.55,1332.0,82432.7248,6.1876,799333.2,30,1.85684,1.85589,4.5236,4.51958,4.74001,4.7358,1.36613,1.36491,1.43148,1.43021,294.63725,294.63725,158.744,158.82432,5.04769,5.02674,0.0,4.1999,5.0506,유체 (λ≥3),2.1e-05,2e-06,0.04
A1,DLC1.2-j-s5,DW,30,0.59,1332.0,82351.2863,6.1815,799333.3,30,1.85616,1.85429,4.79217,4.79022,5.02143,5.01939,1.44724,1.44665,1.51647,1.51586,294.63725,294.63725,158.86729,159.03272,12.90154,12.96129,0.0,4.3312,5.3182,유체 (λ≥3),2e-05,3e-06,0.039
A1,DLC1.2-j-s5,UW,30,0.59,1332.0,82351.2863,6.1815,799333.3,30,1.85616,1.85429,4.51767,4.51427,4.7338,4.73024,1.36434,1.36331,1.42961,1.42853,294.63725,294.63725,158.86729,159.03272,4.90571,4.90661,0.0,4.1917,4.9049,유체 (λ≥3),2e-05,3e-06,0.039
A1,DLC1.2-j-s6,DW,30,0.61,1332.0,82338.952,6.1806,799332.8,30,1.85597,1.85407,4.77478,4.77082,5.00321,4.99906,1.44198,1.44079,1.51097,1.50972,294.63725,294.63725,158.88686,159.0508,11.50218,11.49976,0.0,4.3861,5.2907,유체 (λ≥3),2.1e-05,2e-06,0.04
A1,DLC1.2-j-s6,UW,30,0.61,1332.0,82338.952,6.1806,799332.8,30,1.85597,1.85407,4.58601,4.58372,4.80541,4.80301,1.38498,1.38428,1.45124,1.45051,294.63725,294.63725,158.88686,159.0508,5.77269,5.78213,0.0,4.0153,4.9824,유체 (λ≥3),2.1e-05,2e-06,0.04
A1,DLC1.2-k-s1,DW,30,0.65,538.2,33311.3723,6.1884,322973.8,30,1.85747,1.85605,4.66114,4.65875,4.88413,4.88163,1.40766,1.40694,1.47501,1.47425,294.63725,294.63725,158.72426,158.84583,8.4222,8.42625,0.0,4.3051,5.1385,유체 (λ≥3),7e-06,2e-06,0.014
A1,DLC1.2-k-s1,UW,30,0.65,538.2,33311.3723,6.1884,322973.8,30,1.85747,1.85605,4.61507,4.61167,4.83586,4.83229,1.39375,1.39272,1.46043,1.45935,294.63725,294.63725,158.72426,158.84583,5.77142,5.76657,0.0,4.101,5.1585,유체 (λ≥3),7e-06,2e-06,0.014
A1,DLC1.2-k-s2,DW,30,0.69,538.2,33322.5454,6.1905,322973.7,30,1.85739,1.85661,4.69194,4.69147,4.91641,4.91591,1.41697,1.41682,1.48476,1.48461,294.63725,294.63725,158.68484,158.75069,9.74768,9.76442,0.0,4.3574,5.3058,유체 (λ≥3),5e-06,2e-06,0.01
A1,DLC1.2-k-s2,UW,30,0.69,538.2,33322.5454,6.1905,322973.7,30,1.85739,1.85661,4.63568,4.63436,4.85746,4.85607,1.39998,1.39958,1.46695,1.46653,294.63725,294.63725,158.68484,158.75069,6.02265,6.02773,0.0,4.1797,4.9561,유체 (λ≥3),5e-06,2e-06,0.01
A1,DLC1.2-k-s3,DW,30,0.67,538.2,33322.3139,6.1904,322973.9,30,1.85778,1.85656,4.66131,4.66056,4.88431,4.88353,1.40772,1.40749,1.47506,1.47482,294.63725,294.63725,158.68261,158.78664,9.21076,9.22845,0.0,4.3272,5.284,유체 (λ≥3),6e-06,2e-06,0.013
A1,DLC1.2-k-s3,UW,30,0.67,538.2,33322.3139,6.1904,322973.9,30,1.85778,1.85656,4.62247,4.6181,4.84361,4.83904,1.39599,1.39467,1.46277,1.46139,294.63725,294.63725,158.68261,158.78664,5.81712,5.79865,0.0,4.1287,4.986,유체 (λ≥3),6e-06,2e-06,0.013
A1,DLC1.2-k-s4,DW,30,0.63,538.2,33306.0926,6.1874,322973.9,30,1.85691,1.85583,4.67932,4.67647,4.90318,4.9002,1.41315,1.41229,1.48076,1.47986,294.63725,294.63725,158.74764,158.84065,10.68073,10.65505,0.0,4.2906,5.2905,유체 (λ≥3),1e-05,3e-06,0.018
A1,DLC1.2-k-s4,UW,30,0.63,538.2,33306.0926,6.1874,322973.9,30,1.85691,1.85583,4.58598,4.58422,4.80538,4.80353,1.38497,1.38443,1.45122,1.45067,294.63725,294.63725,158.74764,158.84065,5.49907,5.50103,0.0,3.9512,4.9388,유체 (λ≥3),1e-05,3e-06,0.018
A1,DLC1.2-k-s5,DW,30,0.52,538.2,33317.5293,6.1895,322973.7,30,1.85755,1.85635,4.73406,4.73402,4.96054,4.9605,1.42968,1.42967,1.49808,1.49807,294.63725,294.63725,158.70156,158.80315,11.60643,11.70022,0.0,4.1893,5.2281,유체 (λ≥3),6e-06,3e-06,0.012
A1,DLC1.2-k-s5,UW,30,0.52,538.2,33317.5293,6.1895,322973.7,30,1.85755,1.85635,4.63583,4.63158,4.85761,4.85317,1.40002,1.39874,1.467,1.46566,294.63725,294.63725,158.70156,158.80315,6.27032,6.24948,0.0,4.1748,5.0649,유체 (λ≥3),6e-06,3e-06,0.012
A1,DLC1.2-k-s6,DW,30,0.61,538.2,33322.6046,6.1905,322974.0,30,1.85783,1.85658,4.73665,4.73505,4.96325,4.96158,1.43047,1.42998,1.4989,1.4984,294.63725,294.63725,158.68122,158.78711,12.55258,12.55718,0.0,4.3392,5.4742,유체 (λ≥3),6e-06,2e-06,0.013
A1,DLC1.2-k-s6,UW,30,0.61,538.2,33322.6046,6.1905,322974.0,30,1.85783,1.85658,4.59596,4.59445,4.81583,4.81426,1.38798,1.38753,1.45438,1.45391,294.63725,294.63725,158.68122,158.78711,5.5444,5.55434,0.0,4.0822,5.0803,유체 (λ≥3),6e-06,2e-06,0.013
A1,DLC2.4.1-a-s1,DW,3,0.3,50.0,188.24,3.7585,3005.0,3,1.63976,1.18229,4.14206,3.06369,4.34023,3.21026,1.2509,0.92524,1.31075,0.9695,294.63725,294.63725,228.64481,455.95184,6.79656,4.19157,0.0,0.9936,4.9993,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-a-s1,UW,3,0.3,50.0,188.24,3.7585,3005.0,3,1.63976,1.18229,3.89267,2.8533,4.0789,2.98981,1.17559,0.8617,1.23183,0.90292,294.63725,294.63725,228.64481,455.95184,2.92532,1.89296,0.0,0.8893,4.7526,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-a-s2,DW,3,0.37,50.0,181.4145,3.6223,3005.0,3,1.60777,1.14476,3.99827,2.93273,4.18956,3.07304,1.20748,0.88569,1.26525,0.92806,294.63725,294.63725,235.21875,484.90449,5.03377,3.15301,0.0,0.9315,4.8068,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s2,UW,3,0.37,50.0,181.4145,3.6223,3005.0,3,1.60777,1.14476,3.75825,2.73233,3.93805,2.86305,1.13499,0.82517,1.18929,0.86464,294.63725,294.63725,235.21875,484.90449,2.42163,1.58584,0.0,0.8343,4.5657,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s3,DW,3,0.33,50.0,190.374,3.8011,3005.0,3,1.6397,1.1951,4.02823,3.02574,4.22094,3.1705,1.21652,0.91377,1.27472,0.95749,294.63725,294.63725,226.9887,438.87581,4.45301,2.90162,0.0,1.024,4.8135,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s3,UW,3,0.33,50.0,190.374,3.8011,3005.0,3,1.6397,1.1951,3.7928,2.82333,3.97425,2.9584,1.14542,0.85264,1.20022,0.89344,294.63725,294.63725,226.9887,438.87581,2.28282,1.54376,0.0,0.9198,4.5889,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s4,DW,3,0.45,50.0,174.781,3.4898,3005.0,3,1.61025,1.10502,4.02385,2.84311,4.21636,2.97913,1.2152,0.85862,1.27334,0.8997,294.63725,294.63725,241.16304,538.51634,5.50728,3.27586,0.0,0.8307,4.8725,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s4,UW,3,0.45,50.0,174.781,3.4898,3005.0,3,1.61025,1.10502,3.73013,2.62252,3.90859,2.74798,1.1265,0.792,1.18039,0.82989,294.63725,294.63725,241.16304,538.51634,2.29541,1.46171,0.0,0.7475,4.5365,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s5,DW,3,0.43,50.0,186.215,3.7181,3005.0,3,1.66327,1.16836,4.11911,2.98236,4.31617,3.12504,1.24397,0.90067,1.30348,0.94376,294.63725,294.63725,229.88978,478.68103,5.42261,3.31137,0.0,0.9441,4.9828,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s5,UW,3,0.43,50.0,186.215,3.7181,3005.0,3,1.66327,1.16836,3.8679,2.77651,4.05295,2.90934,1.16811,0.83851,1.22399,0.87862,294.63725,294.63725,229.88978,478.68103,2.48809,1.60186,0.0,0.8458,4.7202,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-a-s6,DW,3,0.25,50.0,190.5935,3.8055,3005.0,3,1.65224,1.19483,4.15935,3.08838,4.35834,3.23613,1.25612,0.93269,1.31622,0.97731,294.63725,294.63725,226.33203,451.37646,6.39747,3.99862,0.0,1.0028,5.001,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-a-s6,UW,3,0.25,50.0,190.5935,3.8055,3005.0,3,1.65224,1.19483,3.86003,2.84831,4.0447,2.98458,1.16573,0.86019,1.2215,0.90134,294.63725,294.63725,226.33203,451.37646,2.58505,1.71525,0.0,0.8961,4.6753,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-b-s1,DW,3,0.9,50.0,133.654,2.6198,3004.9,3,1.53618,0.87255,3.82453,2.20265,4.0075,2.30802,1.15501,0.6652,1.21026,0.69702,294.63725,294.63725,280.16574,2299.01732,3.79974,1.90514,0.0,0.2074,4.4664,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s1,UW,3,0.9,50.0,133.654,2.6198,3004.9,3,1.53618,0.87255,3.49396,2.01147,3.66112,2.1077,1.05518,0.60747,1.10566,0.63653,294.63725,294.63725,280.16574,2299.01732,1.80542,0.96648,0.0,0.1858,4.0798,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s2,DW,3,0.94,50.0,138.64,2.6932,3005.0,3,1.51942,0.8989,3.70463,2.25268,3.88187,2.36045,1.1188,0.68031,1.17232,0.71286,294.63725,294.63725,276.5004,1655.68096,3.41724,1.84184,0.0,0.2822,4.3384,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-b-s2,UW,3,0.94,50.0,138.64,2.6932,3005.0,3,1.51942,0.8989,3.87406,2.28131,4.0594,2.39045,1.16997,0.68896,1.22594,0.72192,294.63725,294.63725,276.5004,1655.68096,4.3654,2.20034,0.0,0.2521,4.641,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.1-b-s3,DW,3,0.78,50.0,140.664,2.7618,3005.0,3,1.53938,0.9141,3.80613,2.28278,3.98822,2.39199,1.14945,0.6894,1.20444,0.72238,294.63725,294.63725,268.91358,2359.34055,3.40483,1.85068,0.0,0.2002,4.4547,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s3,UW,3,0.78,50.0,140.664,2.7618,3005.0,3,1.53938,0.9141,3.46342,2.07939,3.62912,2.17887,1.04595,0.62797,1.09599,0.65802,294.63725,294.63725,268.91358,2359.34055,1.65484,0.96166,0.0,0.1797,4.0483,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s4,DW,3,0.88,50.0,132.17,2.5945,3005.1,3,1.49111,0.86764,3.86714,2.25163,4.05215,2.35935,1.16788,0.67999,1.22375,0.71252,294.63725,294.63725,282.67994,2470.40393,5.46299,2.70638,0.0,0.1911,4.5514,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s4,UW,3,0.88,50.0,132.17,2.5945,3005.1,3,1.49111,0.86764,3.44729,2.0174,3.61221,2.11392,1.04108,0.60926,1.09089,0.6384,294.63725,294.63725,282.67994,2470.40393,1.98136,1.06857,0.0,0.1723,4.0419,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s5,DW,3,0.81,50.0,131.769,2.5447,3005.0,3,1.43316,0.86226,3.52018,2.16693,3.68859,2.2706,1.0631,0.65441,1.11395,0.68572,294.63725,294.63725,290.70969,1498.55908,2.88657,1.57191,0.0,0.2959,4.1543,유체 (λ≥3),1e-06,0.0,0.002
A1,DLC2.4.1-b-s5,UW,3,0.81,50.0,131.769,2.5447,3005.0,3,1.43316,0.86226,3.28927,2.01818,3.44663,2.11473,0.99336,0.60949,1.04088,0.63865,294.63725,294.63725,290.70969,1498.55908,1.67933,0.95346,0.0,0.2712,3.8909,유체 (λ≥3),1e-06,0.0,0.002
A1,DLC2.4.1-b-s6,DW,3,0.68,50.0,136.215,2.6542,3005.1,3,1.50292,0.8873,3.82376,2.2836,4.00669,2.39285,1.15477,0.68965,1.21002,0.72264,294.63725,294.63725,279.39136,1836.22092,4.55556,2.33801,0.0,0.2541,4.5127,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.1-b-s6,UW,3,0.68,50.0,136.215,2.6542,3005.1,3,1.50292,0.8873,3.46013,2.07141,3.62567,2.17051,1.04496,0.62557,1.09495,0.65549,294.63725,294.63725,279.39136,1836.22092,1.94569,1.07431,0.0,0.2273,4.0737,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s1,DW,15,0.3,25.0,526.841,4.2103,7501.7,15,1.94823,1.28096,4.71538,3.10314,4.94097,3.2516,1.42405,0.93715,1.49217,0.98198,294.63725,294.63725,189.87372,4318.30596,6.25156,3.95609,0.0,0.0509,5.152,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s1,UW,15,0.3,25.0,526.841,4.2103,7501.7,15,1.94823,1.28096,4.4709,2.93385,4.6848,3.07421,1.35021,0.88602,1.41481,0.92841,294.63725,294.63725,189.87372,4318.30596,2.75887,1.78207,0.0,0.0456,4.8325,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s2,DW,15,0.21,25.0,379.1935,3.0325,7502.6,15,1.791,0.94859,4.55412,2.46372,4.77199,2.58158,1.37534,0.74404,1.44114,0.77964,294.63725,294.63725,246.84614,2003.79328,9.40969,4.62821,0.0,0.2254,5.502,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s2,UW,15,0.21,25.0,379.1935,3.0325,7502.6,15,1.791,0.94859,4.17606,2.24778,4.37585,2.35532,1.26117,0.67883,1.32151,0.71131,294.63725,294.63725,246.84614,2003.79328,2.88083,1.47576,0.0,0.2002,4.8149,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s3,DW,15,0.26,25.0,410.9798,3.2866,7502.7,15,1.7858,1.02809,4.51859,2.62071,4.73477,2.74609,1.36461,0.79145,1.4299,0.82932,294.63725,294.63725,229.93996,3202.39996,8.42072,4.52369,0.0,0.0913,5.4516,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s3,UW,15,0.26,25.0,410.9798,3.2866,7502.7,15,1.7858,1.02809,4.16458,2.40589,4.36381,2.52099,1.2577,0.72658,1.31787,0.76134,294.63725,294.63725,229.93996,3202.39996,2.82883,1.58431,0.0,0.0813,4.643,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-a-s4,DW,15,0.13,25.0,414.858,3.3177,7502.5,15,1.80939,1.02913,4.73101,2.7313,4.95735,2.86197,1.42877,0.82485,1.49712,0.86431,294.63725,294.63725,232.76869,1692.57273,15.83273,8.01512,6.7,0.2747,5.8939,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-a-s4,UW,15,0.13,25.0,414.858,3.3177,7502.5,15,1.80939,1.02913,4.2873,2.47165,4.49241,2.5899,1.29477,0.74644,1.35671,0.78215,294.63725,294.63725,232.76869,1692.57273,3.43134,1.85549,0.0,0.244,5.0002,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-a-s5,DW,15,0.28,25.0,492.3605,3.9364,7502.5,15,1.86091,1.20922,4.60874,2.99769,4.82923,3.14111,1.39184,0.9053,1.45843,0.94861,294.63725,294.63725,201.01272,4237.89678,7.26424,4.49389,0.0,0.0462,5.169,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-a-s5,UW,15,0.28,25.0,492.3605,3.9364,7502.5,15,1.86091,1.20922,4.3378,2.81381,4.54532,2.94842,1.31002,0.84977,1.37269,0.89042,294.63725,294.63725,201.01272,4237.89678,2.93488,1.86115,0.0,0.0411,4.8529,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-a-s6,DW,15,0.21,25.0,481.099,3.8475,7502.6,15,1.86834,1.18084,4.73186,3.0268,4.95824,3.1716,1.42902,0.91409,1.49739,0.95782,294.63725,294.63725,208.20383,2043.58465,9.8339,5.87667,0.0,0.1172,5.3262,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-a-s6,UW,15,0.21,25.0,481.099,3.8475,7502.6,15,1.86834,1.18084,4.36926,2.78341,4.57829,2.91658,1.31952,0.84059,1.38264,0.88081,294.63725,294.63725,208.20383,2043.58465,3.21544,1.97503,0.0,0.104,4.8777,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s1,DW,15,0.3,25.0,418.8182,3.3494,7502.5,15,1.81988,1.03782,4.68414,2.72613,4.90824,2.85655,1.41461,0.82329,1.48229,0.86268,294.63725,294.63725,230.821,1803.15915,13.91995,7.43795,0.0,0.2071,5.3858,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s1,UW,15,0.3,25.0,418.8182,3.3494,7502.5,15,1.81988,1.03782,4.55061,2.61229,4.76832,2.73727,1.37429,0.78891,1.44003,0.82666,294.63725,294.63725,230.821,1803.15915,6.4586,3.38603,0.0,0.1846,5.237,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s2,DW,15,0.47,25.0,359.3785,2.8741,7502.4,15,1.74336,0.89928,4.38218,2.34768,4.59183,2.46,1.32342,0.709,1.38673,0.74292,294.63725,294.63725,261.78929,1518.12706,8.9099,4.30498,0.0,0.3055,5.1365,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s2,UW,15,0.47,25.0,359.3785,2.8741,7502.4,15,1.74336,0.89928,4.40461,2.31674,4.61533,2.42757,1.33019,0.69965,1.39383,0.73313,294.63725,294.63725,261.78929,1518.12706,6.30829,2.97121,0.0,0.2735,5.123,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s3,DW,15,0.39,25.0,296.258,2.3692,7502.6,15,1.62255,0.75849,4.32885,2.10802,4.53595,2.20887,1.30731,0.63662,1.36986,0.66708,294.63725,294.63725,306.8433,1537.31182,12.19654,4.83712,0.0,0.2974,5.29,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-b-s3,UW,15,0.39,25.0,296.258,2.3692,7502.6,15,1.62255,0.75849,4.0031,1.93002,4.19462,2.02235,1.20894,0.58287,1.26677,0.61075,294.63725,294.63725,306.8433,1537.31182,5.1025,2.04388,0.0,0.2656,5.1667,유체 (λ≥3),1e-06,0.0,0.001
A1,DLC2.4.2-b-s4,DW,15,0.39,25.0,323.7835,2.5894,7502.6,15,1.70905,0.81572,4.5401,2.25063,4.7573,2.3583,1.37111,0.67969,1.4367,0.71221,294.63725,294.63725,283.73134,1551.47332,16.32978,6.81432,0.0,0.3329,5.3769,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s4,UW,15,0.39,25.0,323.7835,2.5894,7502.6,15,1.70905,0.81572,4.40088,2.15277,4.61142,2.25576,1.32907,0.65014,1.39265,0.68124,294.63725,294.63725,283.73134,1551.47332,8.4205,3.59784,0.0,0.2978,5.2828,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s5,DW,15,0.41,25.0,456.7332,3.6526,7502.5,15,1.81678,1.12222,4.62196,2.93817,4.84308,3.07873,1.39583,0.88733,1.46261,0.92978,294.63725,294.63725,221.90239,1032.09112,11.66219,6.77957,0.0,0.3589,5.6088,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s5,UW,15,0.41,25.0,456.7332,3.6526,7502.5,15,1.81678,1.12222,4.51922,2.83554,4.73543,2.97119,1.3648,0.85633,1.4301,0.8973,294.63725,294.63725,221.90239,1032.09112,6.05956,3.48176,0.0,0.3206,5.4152,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s6,DW,15,0.27,25.0,392.5485,3.1393,7502.5,15,1.77636,0.975,4.46383,2.5438,4.67738,2.66549,1.34808,0.76823,1.41257,0.80498,294.63725,294.63725,245.90431,1359.93315,8.52154,4.5331,0.0,0.2981,5.0337,유체 (λ≥3),0.0,0.0,0.001
A1,DLC2.4.2-b-s6,UW,15,0.27,25.0,392.5485,3.1393,7502.5,15,1.77636,0.975,4.5735,2.54914,4.7923,2.67109,1.3812,0.76984,1.44728,0.80667,294.63725,294.63725,245.90431,1359.93315,7.63168,3.81603,0.0,0.2652,5.5803,유체 (λ≥3),0.0,0.0,0.001
A1,DLC4.1-a-y1,DW,10,0.3,10000.0,28506.5,0.8549,2000774.4,10,0.87622,0.34593,2.44074,0.9434,2.5575,0.98853,0.7371,0.28491,0.77237,0.29854,294.63725,294.63725,680.56503,6753.39193,2.42426,0.73897,0.0,0.0727,3.171,혼합 (1≤λ<3),0.000165,1.4e-05,0.32
A1,DLC4.1-a-y1,UW,10,0.3,10000.0,28506.5,0.8549,2000774.4,10,0.87622,0.34593,2.17444,0.84066,2.27846,0.88088,0.65668,0.25388,0.6881,0.26602,294.63725,294.63725,680.56503,6753.39193,1.16469,0.40316,0.0,0.0646,2.8062,혼합 (1≤λ<3),0.000165,1.4e-05,0.32
