design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC6.4-a-s3,3.0,center,30,24340.0,0.4509,0.4699,0.0015356498673783064,0.0001246028894648642,19535.703181622142,240764.88216960224,18560.861741880195,3.549
a01,DLC6.4-a-s4,3.0,center,30,24340.0,0.566,0.5813,0.0009741067873155918,7.904624528299613e-05,30797.44478803285,379524.66802940465,29260.490583207196,3.433
a01,DLC6.4-a-s5,3.0,center,30,24340.0,0.2313,0.2363,0.0009949142714948853,8.058663949274376e-05,30153.3517605735,372270.145384351,28651.48191449742,3.391
a01,DLC6.4-a-s6,3.0,center,30,24340.0,0.5383,0.5481,0.000974917702246565,7.900941590422881e-05,30771.82815623215,379701.5793201721,29238.275037116342,3.474
a01,DLC6.4-b-s1,0.29,center,30,292.4,2.7653,1.577,6.838768195528034e-05,5.660156250190108e-06,438675.4915836659,5300207.039159455,416318.07764865825,3.396
a01,DLC6.4-b-s2,0.28,center,30,292.4,2.4491,1.0474,7.309363427401849e-05,6.079475847958983e-06,410432.4582840404,4934635.937417479,389404.7105923471,3.497
a01,DLC6.4-b-s3,0.23,center,30,292.4,2.5539,1.6804,6.445238439746042e-05,5.193599519338754e-06,465459.89384966914,5776340.645498901,442403.9318188741,3.454
a01,DLC6.4-b-s4,0.4,center,30,292.4,2.8811,0.715,8.209778162402486e-05,7.427796371447742e-06,365417.9127200787,4038882.933748591,344948.0434258299,3.447
a01,DLC6.4-b-s5,0.51,min_pos,30,292.4,3.6774,0.1846,0.00010064602262662281,1.03461438282009e-05,298074.3721119927,2899631.06043701,278972.75477695715,3.313
a01,DLC6.4-b-s6,0.25,center,30,292.4,2.4456,1.5248,6.319389973142814e-05,5.0633217722996846e-06,474729.366718923,5924964.153793934,451356.34891204623,3.427
a02,DLC1.2-a-s1,0.17,center,30,37800.0,1.6209,1.4834,0.028962751051138682,0.0006842220283622118,1035.8132052797705,43845.41677474124,1022.3814663201913,2.912
a02,DLC1.2-a-s2,0.16,center,30,37800.0,1.56,1.4637,0.029027866285154746,0.0006897678448856242,1033.4896717965942,43492.89434472628,1020.0011448322103,2.84
a02,DLC1.2-a-s3,0.16,center,30,37800.0,1.6062,1.5187,0.02917551469210353,0.0007063914951761642,1028.2594948742967,42469.3674893671,1014.5573242319899,2.84
a02,DLC1.2-a-s4,0.16,center,30,37800.0,1.502,1.4204,0.029554679502302148,0.0007234483004029468,1015.0676815041477,41468.06341695817,1001.3760848329857,2.864
a02,DLC1.2-a-s5,0.18,center,30,37800.0,1.687,1.5876,0.02993134119789291,0.000768513614608013,1002.2938765641388,39036.3936692283,988.0395053523897,2.873
a02,DLC1.2-a-s6,0.17,center,30,37800.0,1.6114,1.5212,0.029260271126780826,0.0006977325589849122,1025.2809985941014,42996.41691315815,1011.8474526103653,2.798
a02,DLC1.2-b-s1,0.18,center,30,45700.0,1.6626,1.4558,0.027643316704149823,0.00047627114856822343,1085.2532755411507,62989.32885224445,1075.3462425065854,2.462
a02,DLC1.2-b-s2,0.18,center,30,45700.0,1.5665,1.4073,0.027044118213203166,0.0004695762621077885,1109.2985085885975,63887.38618374553,1099.0840733648106,2.562
a02,DLC1.2-b-s3,0.18,center,30,45700.0,1.7937,1.5853,0.02679748688173325,0.00047187547628079195,1119.5079647729867,63576.09477070672,1109.0369683503359,2.503
a02,DLC1.2-b-s4,0.18,center,30,45700.0,1.5532,1.3411,0.026983211090419502,0.0004527230218636555,1111.8024426177958,66265.68243979198,1101.9487688558365,2.462
a02,DLC1.2-b-s5,0.18,center,30,45700.0,1.8052,1.6158,0.027625463896040117,0.0005452030973031535,1085.9546146589869,55025.36604871647,1074.423074615061,2.513
a02,DLC1.2-b-s6,0.18,center,30,45700.0,1.7894,1.609,0.02672920876309908,0.0004557298106691319,1122.3676789646088,65828.47840467593,1112.2405513432784,2.347
