design,DLC,k,eps_UW,eps_DW,eps_Sys
12,DLC1.2-e-s2,0.12,-15.7338,-49.8732,-16.6731
12,DLC1.2-e-s2,0.13,-14.9258,-48.9158,-15.8614
12,DLC1.2-e-s2,0.14,-14.1113,-47.9433,-15.043
12,DLC1.2-e-s2,0.15,-13.2901,-46.9553,-14.2177
12,DLC1.2-e-s2,0.16,-12.4624,-45.9518,-13.3855
12,DLC1.2-e-s2,0.17,-11.628,-44.9326,-12.5465
12,DLC1.2-e-s2,0.18,-10.7869,-43.8975,-11.7005
12,DLC1.2-e-s2,0.19,-9.9391,-42.8462,-10.8475
12,DLC1.2-e-s2,0.2,-9.0845,-41.7787,-9.9874
12,DLC1.2-e-s2,0.21,-8.223,-40.6947,-9.1202
12,DLC1.2-e-s2,0.22,-7.3547,-39.594,-8.2459
12,DLC1.2-e-s2,0.23,-6.4795,-38.4764,-7.3644
12,DLC1.2-e-s2,0.24,-5.5968,-37.3382,-6.475
12,DLC1.2-e-s2,0.25,-4.7069,-36.1696,-5.5778
12,DLC1.2-e-s2,0.26,-3.8099,-34.9745,-4.673
12,DLC1.2-e-s2,0.27,-2.9059,-33.7611,-3.7608
12,DLC1.2-e-s2,0.28,-1.9948,-32.529,-2.8412
12,DLC1.2-e-s2,0.29,-1.0764,-31.2781,-1.9141
12,DLC1.2-e-s2,0.3,-0.1509,-30.0081,-0.9794
12,DLC1.2-e-s2,0.31,0.7819,-28.7189,-0.0371
12,DLC1.2-e-s2,0.32,1.722,-27.4101,0.9128
12,DLC1.2-e-s2,0.33,2.6694,-26.0817,1.8705
12,DLC1.2-e-s2,0.34,3.6242,-24.7333,2.8358
12,DLC1.2-e-s2,0.35,4.5864,-23.3647,3.809
12,DLC1.2-e-s2,0.36,5.5561,-21.9758,4.79
12,DLC1.2-e-s2,0.37,6.5333,-20.5662,5.7789
12,DLC1.2-e-s2,0.38,7.5181,-19.1358,6.7757
12,DLC1.2-e-s2,0.39,8.5105,-17.6843,7.7805
12,DLC1.2-e-s2,0.4,9.5105,-16.2115,8.7934
12,DLC1.2-e-s2,0.41,10.5182,-14.7172,9.8143
12,DLC1.2-e-s2,0.42,11.5336,-13.2011,10.8434
12,DLC1.2-e-s2,0.43,12.5569,-11.663,11.8807
12,DLC1.2-e-s2,0.44,13.5879,-10.1026,12.9262
12,DLC1.2-e-s2,0.45,14.6268,-8.5198,13.98
12,DLC1.2-e-s2,0.46,15.6736,-6.9142,15.0421
12,DLC1.2-e-s2,0.47,16.7284,-5.2856,16.1127
12,DLC1.2-e-s2,0.48,17.7912,-3.6338,17.1916
12,DLC1.2-e-s2,0.49,18.8632,-1.9585,18.2802
12,DLC1.2-e-s2,0.5,19.9443,-0.2596,19.3784
12,DLC1.2-e-s2,0.51,21.0335,1.4634,20.4851
12,DLC1.2-e-s2,0.52,22.131,3.2105,21.6005
12,DLC1.2-e-s2,0.53,23.2367,4.9822,22.7247
12,DLC1.2-e-s2,0.54,24.3507,6.7785,23.8576
12,DLC1.2-e-s2,0.55,25.4731,8.6062,24.9996
12,DLC1.2-e-s2,0.56,26.6039,10.4674,26.1507
12,DLC1.2-e-s2,0.57,27.7432,12.3548,27.3107
12,DLC1.2-e-s2,0.58,28.8936,14.2685,28.4824
12,DLC1.2-e-s2,0.59,30.0549,16.2089,29.6654
12,DLC1.2-e-s2,0.6,31.2248,18.1762,30.8576
12,DLC1.2-e-s2,0.61,32.4035,20.1707,32.0591
12,DLC1.2-e-s2,0.62,33.5909,22.199,33.27
12,DLC1.2-e-s2,0.63,34.7871,24.2621,34.4906
12,DLC1.2-e-s2,0.64,35.9922,26.3538,35.7205
12,DLC1.2-e-s2,0.65,37.2062,28.4742,36.96
12,DLC1.2-e-s2,0.66,38.4292,30.6238,38.209
12,DLC1.2-e-s2,0.67,39.6612,32.8027,39.4676
12,DLC1.2-e-s2,0.68,40.9022,35.0215,40.7361
12,DLC1.2-e-s2,0.69,42.1524,37.2712,42.0145
12,DLC1.2-e-s2,0.7,43.4117,39.5516,43.3026
12,DLC1.2-e-s2,0.71,44.6802,41.8629,44.6005
12,DLC1.2-e-s2,0.72,45.958,44.2056,45.9084
12,DLC1.2-e-s2,0.73,47.2451,46.5798,47.2262
12,DLC1.2-e-s2,0.74,48.5415,48.9912,48.5543
12,DLC1.2-e-s2,0.75,49.8474,51.4434,49.8926
12,DLC1.2-e-s2,0.76,51.1627,53.9286,51.2411
12,DLC1.2-e-s2,0.77,52.4875,56.4471,52.5998
12,DLC1.2-e-s2,0.78,53.8219,58.9993,53.9688
12,DLC1.2-e-s2,0.79,55.1659,61.5854,55.3481
12,DLC1.2-e-s2,0.8,56.52,64.206,56.7383
12,DLC1.2-e-s2,0.81,57.886,66.8612,58.141
12,DLC1.2-e-s2,0.82,59.2618,69.5515,59.5543
12,DLC1.2-e-s2,0.83,60.6474,72.2794,60.9782
12,DLC1.2-e-s2,0.84,62.043,75.0564,62.4133
12,DLC1.2-e-s2,0.85,63.4486,77.8751,63.8592
12,DLC1.2-e-s2,0.86,64.8642,80.7376,65.3162
12,DLC1.2-e-s2,0.87,66.2898,83.6379,66.7841
12,DLC1.2-e-s2,0.88,67.7256,86.5762,68.2629
12,DLC1.2-e-s2,0.89,69.1716,89.553,69.7528
12,DLC1.2-e-s2,0.9,70.6279,92.5686,71.2538
12,DLC1.2-e-s2,0.91,72.0944,95.6235,72.766
12,DLC1.2-e-s2,0.92,73.5713,98.724,74.2896
12,DLC1.2-e-s2,0.93,75.0586,101.8763,75.8248
12,DLC1.2-e-s2,0.94,76.5564,105.0785,77.3716
12,DLC1.2-e-s2,0.95,78.0647,108.3223,78.9299
12,DLC1.2-e-s2,0.96,79.5835,111.6082,80.4997
12,DLC1.2-e-s2,0.97,81.113,114.9367,82.081
12,DLC1.2-e-s2,0.98,82.6531,118.308,83.6741
12,DLC1.2-e-s2,0.99,84.204,121.7226,85.2788
12,DLC1.2-e-s2,1.0,85.7657,125.181,86.8953
12,DLC1.2-e-s2,1.01,87.3382,128.6835,88.5237
12,DLC1.2-e-s2,1.02,88.9216,132.2306,90.164
12,DLC1.2-e-s2,1.03,90.516,135.8227,91.8163
12,DLC1.2-e-s2,1.04,92.1214,139.4602,93.4806
12,DLC1.2-e-s2,1.05,93.7379,143.1437,95.157
12,DLC1.2-e-s2,1.06,95.3654,146.8734,96.8456
12,DLC1.2-e-s2,1.07,97.0042,150.6499,98.5465
12,DLC1.2-e-s2,1.08,98.6542,154.4735,100.2597
12,DLC1.2-e-s2,1.09,100.3155,158.3448,101.9854
12,DLC1.2-e-s2,1.1,101.9881,162.2642,103.7234
12,DLC1.2-e-s2,1.11,103.6722,166.232,105.474
12,DLC1.2-e-s2,1.12,105.3677,170.2489,107.2372
12,DLC1.2-e-s2,1.13,107.0748,174.3152,109.0131
12,DLC1.2-e-s2,1.14,108.7934,178.4313,110.8017
12,DLC1.2-e-s2,1.15,110.5237,182.5978,112.6032
12,DLC1.2-e-s2,1.16,112.2765,186.8151,114.428
12,DLC1.2-e-s2,1.17,114.044,191.0836,116.2687
12,DLC1.2-e-s2,1.18,115.8235,195.4039,118.1226
12,DLC1.2-e-s2,1.19,117.6151,199.7763,119.9898
12,DLC1.2-e-s2,1.2,119.4188,204.2015,121.8703
12,DLC1.2-e-s2,1.21,121.2347,208.6797,123.7642
12,DLC1.2-e-s2,1.22,123.0628,213.2116,125.6716
12,DLC1.2-e-s2,1.23,124.9032,217.8087,127.593
12,DLC1.2-e-s2,1.24,126.7559,222.4616,129.5279
12,DLC1.2-e-s2,1.25,128.621,227.1699,131.4766
12,DLC1.2-e-s2,1.26,130.4986,231.9341,133.4391
12,DLC1.2-e-s2,1.27,132.3888,236.7547,135.4155
12,DLC1.2-e-s2,1.28,134.2915,241.6323,137.4058
12,DLC1.2-e-s2,1.29,136.2069,246.5673,139.4102
12,DLC1.2-e-s2,1.3,138.135,251.5602,141.4286
12,DLC1.2-e-s2,1.31,140.0758,256.6115,143.4612
12,DLC1.2-e-s2,1.32,142.0295,261.7218,145.5081
12,DLC1.2-e-s2,1.33,143.9962,266.8916,147.5693
12,DLC1.2-e-s2,1.34,145.9757,272.1213,149.6449
12,DLC1.2-e-s2,1.35,147.9683,277.421,151.7353
12,DLC1.2-e-s2,1.36,149.974,282.7925,153.8405
12,DLC1.2-e-s2,1.37,151.9928,288.2315,155.9606
12,DLC1.2-e-s2,1.38,154.0249,293.7335,158.0954
12,DLC1.2-e-s2,1.39,156.0702,299.299,160.245
12,DLC1.2-e-s2,1.4,158.1289,304.9285,162.4095
12,DLC1.2-e-s2,1.41,160.2009,310.6226,164.589
12,DLC1.2-e-s2,1.42,162.2865,316.3818,166.7836
12,DLC1.2-e-s2,1.43,164.3855,322.2067,168.9933
12,DLC1.2-e-s2,1.44,166.4982,328.0978,171.2182
12,DLC1.2-e-s2,1.45,168.6245,334.0558,173.4584
12,DLC1.2-e-s2,1.46,170.7645,340.0812,175.714
12,DLC1.2-e-s2,1.47,172.9183,346.1745,177.9851
12,DLC1.2-e-s2,1.48,175.086,352.3363,180.2717
12,DLC1.2-e-s2,1.49,177.2676,358.5672,182.5739
12,DLC1.2-e-s2,1.5,179.4632,364.8678,184.8918
12,DLC1.2-e-s2,1.51,181.6728,371.2387,187.2255
12,DLC1.2-e-s2,1.52,183.8965,377.6804,189.5751
12,DLC1.2-e-s2,1.53,186.1344,384.1936,191.9406
12,DLC1.2-e-s2,1.54,188.3866,390.7787,194.3221
12,DLC1.2-e-s2,1.55,190.653,397.4365,196.7198
12,DLC1.2-e-s2,1.56,192.9338,404.1675,199.1337
12,DLC1.2-e-s2,1.57,195.2291,410.9723,201.5638
12,DLC1.2-e-s2,1.58,197.5389,417.8515,204.0104
12,DLC1.2-e-s2,1.59,199.8632,424.8058,206.4733
12,DLC1.2-e-s2,1.6,202.2022,431.8356,208.9528
12,DLC1.2-e-s2,1.61,204.5559,438.9417,211.449
12,DLC1.2-e-s2,1.62,206.9244,446.1247,213.9618
12,DLC1.2-e-s2,1.63,209.3097,453.3851,216.4934
12,DLC1.2-e-s2,1.64,211.711,460.7236,219.0429
12,DLC1.2-e-s2,1.65,214.1274,468.1408,221.6094
12,DLC1.2-e-s2,1.66,216.5588,475.6458,224.1932
12,DLC1.2-e-s2,1.67,219.0054,483.2334,226.7943
12,DLC1.2-e-s2,1.68,221.4672,490.9018,229.4127
12,DLC1.2-e-s2,1.69,223.9443,498.6518,232.0485
12,DLC1.2-e-s2,1.7,226.4368,506.4859,234.7017
12,DLC1.2-e-s2,1.71,228.9447,514.421,237.3731
12,DLC1.2-e-s2,1.72,231.4681,522.4401,240.0621
12,DLC1.2-e-s2,1.73,234.0071,530.5437,242.7688
12,DLC1.2-e-s2,1.74,236.5617,538.7326,245.4933
12,DLC1.2-e-s2,1.75,239.132,547.0074,248.2357
12,DLC1.2-e-s2,1.76,241.7182,555.3687,250.9962
12,DLC1.2-e-s2,1.77,244.3201,563.8174,253.7747
12,DLC1.2-e-s2,1.78,246.938,572.3539,256.5714
12,DLC1.2-e-s2,1.79,249.5718,580.9791,259.3863
12,DLC1.2-e-s2,1.8,252.2218,589.6936,262.2196
12,DLC1.2-e-s2,1.81,254.8878,598.498,265.0714
12,DLC1.2-e-s2,1.82,257.5701,607.3931,267.9417
12,DLC1.2-e-s2,1.83,260.2686,616.3795,270.8306
12,DLC1.2-e-s2,1.84,262.9835,625.4579,273.7382
12,DLC1.2-e-s2,1.85,265.7147,634.6291,276.6647
12,DLC1.2-e-s2,1.86,268.4625,643.8937,279.61
12,DLC1.2-e-s2,1.87,271.2268,653.2525,282.5744
12,DLC1.2-e-s2,1.88,274.0078,662.7061,285.5578
12,DLC1.2-e-s2,1.89,276.8055,672.2552,288.5605
12,DLC1.2-e-s2,1.9,279.6199,681.9045,291.5825
12,DLC1.2-e-s2,1.91,282.4512,691.6624,294.6243
12,DLC1.2-e-s2,1.92,285.2994,701.5186,297.6855
12,DLC1.2-e-s2,1.93,288.1646,711.4736,300.7663
12,DLC1.2-e-s2,1.94,291.0468,721.5283,303.8668
12,DLC1.2-e-s2,1.95,293.9462,731.6834,306.987
12,DLC1.2-e-s2,1.96,296.8628,741.9396,310.1271
12,DLC1.2-e-s2,1.97,299.7967,752.2977,313.2872
12,DLC1.2-e-s2,1.98,302.7479,762.7584,316.4673
12,DLC1.2-e-s2,1.99,305.7166,773.3225,319.6675
12,DLC1.2-e-s2,2.0,308.7028,783.9907,322.888
12,DLC1.2-e-s2,2.01,311.7066,794.7638,326.1288
12,DLC1.2-e-s2,2.02,314.728,805.6425,329.3901
12,DLC1.2-e-s2,2.03,317.7671,816.6276,332.6719
12,DLC1.2-e-s2,2.04,320.8241,827.7199,335.9743
12,DLC1.2-e-s2,2.05,323.8989,838.9202,339.2975
12,DLC1.2-e-s2,2.06,326.9917,850.2291,342.6415
12,DLC1.2-e-s2,2.07,330.1025,861.6475,346.0064
12,DLC1.2-e-s2,2.08,333.2314,873.1762,349.3924
12,DLC1.2-e-s2,2.09,336.3785,884.8159,352.7994
12,DLC1.2-e-s2,2.1,339.5438,896.5675,356.2277
12,DLC1.2-e-s2,2.11,342.7275,908.4317,359.6773
12,DLC1.2-e-s2,2.12,345.9296,920.4093,363.1484
12,DLC1.2-e-s2,2.13,349.1502,932.5011,366.6409
12,DLC1.2-e-s2,2.14,352.3893,944.7079,370.1551
12,DLC1.2-e-s2,2.15,355.647,957.0306,373.691
12,DLC1.2-e-s2,2.16,358.9235,969.4698,377.2487
12,DLC1.2-e-s2,2.17,362.2188,982.0265,380.8284
12,DLC1.2-e-s2,2.18,365.5329,994.7014,384.4301
12,DLC1.2-e-s2,2.19,368.866,1007.4954,388.0539
12,DLC1.2-e-s2,2.2,372.2181,1020.4093,391.6999
12,DLC1.2-e-s2,2.21,375.5893,1033.4438,395.3683
12,DLC1.2-e-s2,2.22,378.9796,1046.5999,399.0591
12,DLC1.2-e-s2,2.23,382.3892,1059.8784,402.7724
12,DLC1.2-e-s2,2.24,385.8182,1073.28,406.5084
12,DLC1.2-e-s2,2.25,389.2666,1086.8056,410.2672
12,DLC1.2-e-s2,2.26,392.7344,1100.4561,414.0488
12,DLC1.2-e-s2,2.27,396.2218,1114.2323,417.8533
12,DLC1.2-e-s2,2.28,399.7289,1128.1351,421.6809
12,DLC1.2-e-s2,2.29,403.2557,1142.1653,425.5317
12,DLC1.2-e-s2,2.3,406.8023,1156.3237,429.4057
12,DLC1.2-e-s2,2.31,410.3688,1170.6112,433.3031
12,DLC1.2-e-s2,2.32,413.9552,1185.0287,437.224
12,DLC1.2-e-s2,2.33,417.5617,1199.577,441.1685
12,DLC1.2-e-s2,2.34,421.1883,1214.257,445.1367
12,DLC1.2-e-s2,2.35,424.8351,1229.0696,449.1286
12,DLC1.2-e-s2,2.36,428.5022,1244.0156,453.1445
12,DLC1.2-e-s2,2.37,432.1897,1259.0959,457.1844
12,DLC1.2-e-s2,2.38,435.8976,1274.3114,461.2484
12,DLC1.2-e-s2,2.39,439.626,1289.663,465.3366
12,DLC1.2-e-s2,2.4,443.3751,1305.1515,469.4491
12,DLC1.2-e-s2,2.41,447.1448,1320.7779,473.5861
12,DLC1.2-e-s2,2.42,450.9353,1336.543,477.7477
12,DLC1.2-e-s2,2.43,454.7466,1352.4478,481.9339
12,DLC1.2-e-s2,2.44,458.5789,1368.4931,486.1449
12,DLC1.2-e-s2,2.45,462.4322,1384.6799,490.3807
12,DLC1.2-e-s2,2.46,466.3066,1401.009,494.6416
12,DLC1.2-e-s2,2.47,470.2021,1417.4813,498.9275
12,DLC1.2-e-s2,2.48,474.1189,1434.0978,503.2386
12,DLC1.2-e-s2,2.49,478.0571,1450.8594,507.5751
12,DLC1.2-e-s2,2.5,482.0167,1467.7671,511.937
12,DLC1.2-e-s2,2.51,485.9977,1484.8216,516.3244
12,DLC1.2-e-s2,2.52,490.0004,1502.024,520.7375
12,DLC1.2-e-s2,2.53,494.0248,1519.3752,525.1763
12,DLC1.2-e-s2,2.54,498.0709,1536.8761,529.6411
12,DLC1.2-e-s2,2.55,502.1388,1554.5276,534.1318
12,DLC1.2-e-s2,2.56,506.2287,1572.3308,538.6486
12,DLC1.2-e-s2,2.57,510.3405,1590.2865,543.1916
12,DLC1.2-e-s2,2.58,514.4745,1608.3956,547.7609
12,DLC1.2-e-s2,2.59,518.6306,1626.6593,552.3567
12,DLC1.2-e-s2,2.6,522.809,1645.0782,556.979
12,DLC1.2-e-s2,2.61,527.0098,1663.6536,561.628
12,DLC1.2-e-s2,2.62,531.233,1682.3862,566.3037
12,DLC1.2-e-s2,2.63,535.4786,1701.2771,571.0064
12,DLC1.2-e-s2,2.64,539.7469,1720.3273,575.7361
12,DLC1.2-e-s2,2.65,544.0379,1739.5377,580.4928
12,DLC1.2-e-s2,2.66,548.3516,1758.9092,585.2769
12,DLC1.2-e-s2,2.67,552.6882,1778.4429,590.0882
12,DLC1.2-e-s2,2.68,557.0477,1798.1397,594.9271
12,DLC1.2-e-s2,2.69,561.4303,1818.0007,599.7935
12,DLC1.2-e-s2,2.7,565.836,1838.0268,604.6877
12,DLC1.2-e-s2,2.71,570.2648,1858.2189,609.6096
12,DLC1.2-e-s2,2.72,574.717,1878.5782,614.5595
12,DLC1.2-e-s2,2.73,579.1925,1899.1055,619.5375
12,DLC1.2-e-s2,2.74,583.6915,1919.802,624.5436
12,DLC1.2-e-s2,2.75,588.214,1940.6685,629.578
12,DLC1.2-e-s2,2.76,592.7601,1961.7062,634.6408
12,DLC1.2-e-s2,2.77,597.33,1982.916,639.7321
12,DLC1.2-e-s2,2.78,601.9237,2004.2989,644.8521
12,DLC1.2-e-s2,2.79,606.5413,2025.8559,650.0009
12,DLC1.2-e-s2,2.8,611.1828,2047.5881,655.1785
12,DLC1.2-e-s2,2.81,615.8485,2069.4966,660.3851
12,DLC1.2-e-s2,2.82,620.5383,2091.5822,665.6209
12,DLC1.2-e-s2,2.83,625.2523,2113.8461,670.8859
12,DLC1.2-e-s2,2.84,629.9907,2136.2893,676.1802
12,DLC1.2-e-s2,2.85,634.7534,2158.9128,681.5041
12,DLC1.2-e-s2,2.86,639.5408,2181.7177,686.8575
12,DLC1.2-e-s2,2.87,644.3527,2204.705,692.2407
12,DLC1.2-e-s2,2.88,649.1893,2227.8758,697.6537
12,DLC1.2-e-s2,2.89,654.0506,2251.2311,703.0967
12,DLC1.2-e-s2,2.9,658.9369,2274.772,708.5698
12,DLC1.2-e-s2,2.91,663.8481,2298.4995,714.073
12,DLC1.2-e-s2,2.92,668.7843,2322.4147,719.6067
12,DLC1.2-e-s2,2.93,673.7457,2346.5186,725.1708
12,DLC1.2-e-s2,2.94,678.7323,2370.8124,730.7654
12,DLC1.2-e-s2,2.95,683.7443,2395.2971,736.3908
12,DLC1.2-e-s2,2.96,688.7816,2419.9738,742.047
12,DLC1.2-e-s2,2.97,693.8445,2444.8435,747.7342
12,DLC1.2-e-s2,2.98,698.9329,2469.9074,753.4524
12,DLC1.2-e-s2,2.99,704.047,2495.1665,759.2019
12,DLC1.2-e-s2,3.0,709.1869,2520.6219,764.9827
12,DLC1.2-e-s3,0.0,-19.597,-53.1594,-20.2252
12,DLC1.2-e-s3,0.01,-18.9329,-52.4398,-19.5603
12,DLC1.2-e-s3,0.02,-18.2641,-51.6895,-18.8901
12,DLC1.2-e-s3,0.03,-17.5904,-50.9277,-18.2151
12,DLC1.2-e-s3,0.04,-16.912,-50.1556,-17.5351
12,DLC1.2-e-s3,0.05,-16.2288,-49.3732,-16.8502
12,DLC1.2-e-s3,0.06,-15.5406,-48.5802,-16.1604
12,DLC1.2-e-s3,0.07,-14.8477,-47.7766,-15.4655
12,DLC1.2-e-s3,0.08,-14.1498,-46.9522,-14.7655
12,DLC1.2-e-s3,0.09,-13.4469,-46.1099,-14.0603
12,DLC1.2-e-s3,0.1,-12.7391,-45.2564,-13.35
12,DLC1.2-e-s3,0.11,-12.0264,-44.3913,-12.6346
12,DLC1.2-e-s3,0.12,-11.3086,-43.5147,-11.9141
12,DLC1.2-e-s3,0.13,-10.5857,-42.6264,-11.1883
12,DLC1.2-e-s3,0.14,-9.8578,-41.7263,-10.4574
12,DLC1.2-e-s3,0.15,-9.1248,-40.8143,-9.7213
12,DLC1.2-e-s3,0.16,-8.3867,-39.8902,-8.9799
12,DLC1.2-e-s3,0.17,-7.6434,-38.9539,-8.2332
12,DLC1.2-e-s3,0.18,-6.8949,-38.0054,-7.4812
12,DLC1.2-e-s3,0.19,-6.1413,-37.0445,-6.7239
12,DLC1.2-e-s3,0.2,-5.3824,-36.0547,-5.9608
12,DLC1.2-e-s3,0.21,-4.6182,-35.0506,-5.1924
12,DLC1.2-e-s3,0.22,-3.8487,-34.0334,-4.4185
12,DLC1.2-e-s3,0.23,-3.074,-33.0028,-3.6391
12,DLC1.2-e-s3,0.24,-2.2938,-31.9588,-2.8542
12,DLC1.2-e-s3,0.25,-1.5083,-30.9012,-2.0638
12,DLC1.2-e-s3,0.26,-0.7174,-29.8298,-1.2678
12,DLC1.2-e-s3,0.27,0.0789,-28.7446,-0.4662
12,DLC1.2-e-s3,0.28,0.8807,-27.6453,0.341
12,DLC1.2-e-s3,0.29,1.688,-26.5319,1.1539
12,DLC1.2-e-s3,0.3,2.5009,-25.4043,1.9725
12,DLC1.2-e-s3,0.31,3.3192,-24.2622,2.7968
12,DLC1.2-e-s3,0.32,4.1432,-23.0958,3.627
12,DLC1.2-e-s3,0.33,4.9754,-21.9115,4.4657
12,DLC1.2-e-s3,0.34,5.8133,-20.7122,5.3103
12,DLC1.2-e-s3,0.35,6.657,-19.4976,6.1607
12,DLC1.2-e-s3,0.36,7.5063,-18.2677,7.0171
12,DLC1.2-e-s3,0.37,8.3614,-17.0223,7.8794
12,DLC1.2-e-s3,0.38,9.2223,-15.7612,8.7477
12,DLC1.2-e-s3,0.39,10.089,-14.4843,9.622
12,DLC1.2-e-s3,0.4,10.9616,-13.1915,10.5024
12,DLC1.2-e-s3,0.41,11.84,-11.8826,11.3888
12,DLC1.2-e-s3,0.42,12.7243,-10.5575,12.2814
12,DLC1.2-e-s3,0.43,13.6146,-9.216,13.18
12,DLC1.2-e-s3,0.44,14.5108,-7.8579,14.0849
12,DLC1.2-e-s3,0.45,15.413,-6.4831,14.996
12,DLC1.2-e-s3,0.46,16.3213,-5.0915,15.9133
12,DLC1.2-e-s3,0.47,17.2356,-3.6829,16.8368
12,DLC1.2-e-s3,0.48,18.156,-2.2399,17.767
12,DLC1.2-e-s3,0.49,19.0825,-0.7735,18.7037
12,DLC1.2-e-s3,0.5,20.0152,0.7111,19.6467
12,DLC1.2-e-s3,0.51,20.9551,2.214,20.5972
12,DLC1.2-e-s3,0.52,21.9068,3.7353,21.5597
12,DLC1.2-e-s3,0.53,22.8649,5.2767,22.5288
12,DLC1.2-e-s3,0.54,23.8293,6.8541,23.5048
12,DLC1.2-e-s3,0.55,24.8001,8.4509,24.4874
12,DLC1.2-e-s3,0.56,25.7773,10.0673,25.4767
12,DLC1.2-e-s3,0.57,26.761,11.7035,26.4728
12,DLC1.2-e-s3,0.58,27.7512,13.3745,27.4759
12,DLC1.2-e-s3,0.59,28.748,15.0764,28.4861
12,DLC1.2-e-s3,0.6,29.7513,16.7992,29.503
12,DLC1.2-e-s3,0.61,30.7611,18.5657,30.5273
12,DLC1.2-e-s3,0.62,31.7776,20.3555,31.5585
12,DLC1.2-e-s3,0.63,32.801,22.1676,32.5969
12,DLC1.2-e-s3,0.64,33.8312,24.0023,33.6425
12,DLC1.2-e-s3,0.65,34.8682,25.8597,34.6952
12,DLC1.2-e-s3,0.66,35.912,27.7402,35.755
12,DLC1.2-e-s3,0.67,36.9626,29.6438,36.8219
12,DLC1.2-e-s3,0.68,38.02,31.5709,37.896
12,DLC1.2-e-s3,0.69,39.0843,33.5216,38.9772
12,DLC1.2-e-s3,0.7,40.1554,35.4962,40.0657
12,DLC1.2-e-s3,0.71,41.2335,37.4958,41.1616
12,DLC1.2-e-s3,0.72,42.3186,39.5426,42.2651
12,DLC1.2-e-s3,0.73,43.4107,41.6176,43.3762
12,DLC1.2-e-s3,0.74,44.5098,43.7317,44.4948
12,DLC1.2-e-s3,0.75,45.616,45.8719,45.621
12,DLC1.2-e-s3,0.76,46.7294,48.0493,46.7548
12,DLC1.2-e-s3,0.77,47.8498,50.2617,47.8964
12,DLC1.2-e-s3,0.78,48.9774,52.5014,49.0455
12,DLC1.2-e-s3,0.79,50.1123,54.7924,50.2027
12,DLC1.2-e-s3,0.8,51.2544,57.1265,51.3679
12,DLC1.2-e-s3,0.81,52.4037,59.4897,52.5408
12,DLC1.2-e-s3,0.82,53.5604,61.8825,53.7214
12,DLC1.2-e-s3,0.83,54.7245,64.3049,54.9099
12,DLC1.2-e-s3,0.84,55.8959,66.7575,56.1062
12,DLC1.2-e-s3,0.85,57.0747,69.2458,57.3106
12,DLC1.2-e-s3,0.86,58.261,71.7782,58.5231
12,DLC1.2-e-s3,0.87,59.4548,74.342,59.7435
12,DLC1.2-e-s3,0.88,60.6561,76.9376,60.9721
12,DLC1.2-e-s3,0.89,61.865,79.5653,62.2086
12,DLC1.2-e-s3,0.9,63.0815,82.2254,63.4533
12,DLC1.2-e-s3,0.91,64.3056,84.9181,64.7061
12,DLC1.2-e-s3,0.92,65.5374,87.6438,65.9672
12,DLC1.2-e-s3,0.93,66.7769,90.4028,67.2364
12,DLC1.2-e-s3,0.94,68.0242,93.1955,68.5139
12,DLC1.2-e-s3,0.95,69.2792,96.022,69.7998
12,DLC1.2-e-s3,0.96,70.5421,98.8827,71.094
12,DLC1.2-e-s3,0.97,71.8128,101.778,72.3966
12,DLC1.2-e-s3,0.98,73.0914,104.7082,73.7076
12,DLC1.2-e-s3,0.99,74.3779,107.6736,75.0272
12,DLC1.2-e-s3,1.0,75.6724,110.6744,76.3552
12,DLC1.2-e-s3,1.01,76.9748,113.7111,77.6919
12,DLC1.2-e-s3,1.02,78.2854,116.784,79.0371
12,DLC1.2-e-s3,1.03,79.6039,119.8933,80.391
12,DLC1.2-e-s3,1.04,80.9307,123.0395,81.7537
12,DLC1.2-e-s3,1.05,82.2655,126.2227,83.125
12,DLC1.2-e-s3,1.06,83.6086,129.4435,84.5052
12,DLC1.2-e-s3,1.07,84.9598,132.7021,85.8942
12,DLC1.2-e-s3,1.08,86.3194,135.9989,87.2921
12,DLC1.2-e-s3,1.09,87.6872,139.3341,88.6989
12,DLC1.2-e-s3,1.1,89.0634,142.7082,90.1146
12,DLC1.2-e-s3,1.11,90.4479,146.1214,91.5394
12,DLC1.2-e-s3,1.12,91.8409,149.5742,92.9733
12,DLC1.2-e-s3,1.13,93.2423,153.0668,94.4162
12,DLC1.2-e-s3,1.14,94.6522,156.5996,95.8683
12,DLC1.2-e-s3,1.15,96.0706,160.1936,97.33
12,DLC1.2-e-s3,1.16,97.4976,163.8312,98.801
12,DLC1.2-e-s3,1.17,98.9332,167.5107,100.2813
12,DLC1.2-e-s3,1.18,100.3774,171.2325,101.7709
12,DLC1.2-e-s3,1.19,101.8304,174.9971,103.27
12,DLC1.2-e-s3,1.2,103.292,178.8046,104.7784
12,DLC1.2-e-s3,1.21,104.7624,182.6556,106.2964
12,DLC1.2-e-s3,1.22,106.2417,186.5504,107.8239
12,DLC1.2-e-s3,1.23,107.7297,190.4894,109.3609
12,DLC1.2-e-s3,1.24,109.2266,194.4729,110.9076
12,DLC1.2-e-s3,1.25,110.7325,198.5014,112.464
12,DLC1.2-e-s3,1.26,112.2473,202.5899,114.0303
12,DLC1.2-e-s3,1.27,113.7711,206.729,115.6066
12,DLC1.2-e-s3,1.28,115.3039,210.9146,117.1926
12,DLC1.2-e-s3,1.29,116.8459,215.1471,118.7885
